temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
10:23:8:0:0,42.6,1.59,0.32,0,0,0
10:23:9:0:0,41.9,2.87,0.36,0,0,0
10:23:10:0:0,38.7,2.67,0.4,0,0,0
10:23:11:0:0,35.2,2.21,0.45,0,0,0
10:23:12:0:0,39.4,2.93,0.44,0,0,0
10:23:13:0:0,39.9,3.05,0.4,0,0,0
10:23:14:0:0,44.6,2.11,0.37,8,3,11
10:23:15:0:0,48.0,2.56,0.31,20,7,27
10:23:16:0:0,50.4,3.54,0.28,30,10,41
10:23:17:0:0,53.1,1.82,0.25,38,13,51
10:23:18:0:0,55.2,1.5,0.23,42,14,56
10:23:19:0:0,57.4,1.8,0.2,43,14,57
10:23:20:0:0,58.5,1.93,0.19,39,13,52
10:23:21:0:0,58.3,1.5,0.18,31,10,42
10:23:22:0:0,60.1,1.48,0.17,21,7,27
10:23:23:0:0,57.2,1.49,0.19,8,3,11
10:24:0:0:0,51.4,1.36,0.23,0,0,0
10:24:1:0:0,50.4,1.69,0.25,0,0,0
10:24:2:0:0,47.7,2.5,0.26,0,0,0
10:24:3:0:0,48.9,2.32,0.28,0,0,0
10:24:4:0:0,51.4,2.26,0.27,0,0,0
10:24:5:0:0,43.9,1.49,0.29,0,0,0
10:24:6:0:0,42.6,1.63,0.34,0,0,0
10:24:7:0:0,42.6,2.18,0.35,0,0,0
10:24:8:0:0,38.8,1.73,0.37,0,0,0
10:24:9:0:0,39.2,2.07,0.4,0,0,0
10:24:10:0:0,40.1,2.12,0.39,0,0,0
10:24:11:0:0,37.9,2.44,0.4,0,0,0
10:24:12:0:0,35.2,2.05,0.45,0,0,0
10:24:13:0:0,36.0,0.63,0.45,0,0,0
10:24:14:0:0,42.4,1.93,0.43,8,3,11
10:24:15:0:0,44.8,1.32,0.39,20,7,27
10:24:16:0:0,50.5,1.28,0.33,31,10,41
10:24:17:0:0,55.6,2.4,0.24,39,13,52
10:24:18:0:0,56.3,1.99,0.21,43,14,57
10:24:19:0:0,59.7,1.43,0.2,43,14,57
10:24:20:0:0,65.1,1.57,0.17,39,13,52
10:24:21:0:0,66.7,2.31,0.13,31,10,42
10:24:22:0:0,64.9,2.12,0.13,20,7,27
10:24:23:0:0,61.7,1.61,0.14,8,3,11
10:25:0:0:0,57.0,2.61,0.17,0,0,0
10:25:1:0:0,54.3,1.42,0.17,0,0,0
10:25:2:0:0,52.7,0.7,0.2,0,0,0
10:25:3:0:0,52.5,1.1,0.22,0,0,0
10:25:4:0:0,51.1,0.99,0.24,0,0,0
10:25:5:0:0,47.3,0.81,0.25,0,0,0
10:25:6:0:0,46.8,1.08,0.26,0,0,0
10:25:7:0:0,48.4,0.88,0.25,0,0,0
10:25:8:0:0,46.6,0.73,0.26,0,0,0
10:25:9:0:0,45.1,1.71,0.28,0,0,0
10:25:10:0:0,45.1,2.26,0.29,0,0,0
10:25:11:0:0,43.5,2.61,0.3,0,0,0
10:25:12:0:0,43.9,2.46,0.3,0,0,0
10:25:13:0:0,43.0,1.88,0.3,0,0,0
10:25:14:0:0,46.4,2.51,0.29,4,1,5
10:25:15:0:0,50.5,3.19,0.29,21,7,28
10:25:16:0:0,54.1,3.39,0.26,9,3,12
10:25:17:0:0,56.3,2.98,0.25,26,9,35
10:25:18:0:0,55.8,3.55,0.27,42,14,56
10:25:19:0:0,55.6,3.01,0.31,42,14,56
10:25:20:0:0,55.2,3.37,0.32,26,9,35
10:25:21:0:0,48.6,4.97,0.35,14,5,19
10:25:22:0:0,45.9,3.72,0.38,4,1,5
10:25:23:0:0,43.2,4.29,0.4,5,2,6
10:26:0:0:0,39.4,4.09,0.43,0,0,0
10:26:1:0:0,37.0,6.88,0.4,0,0,0
10:26:2:0:0,37.4,5.81,0.38,0,0,0
10:26:3:0:0,39.6,4.7,0.33,0,0,0
10:26:4:0:0,39.0,4.57,0.33,0,0,0
10:26:5:0:0,36.1,2.23,0.37,0,0,0
10:26:6:0:0,31.5,2.34,0.43,0,0,0
10:26:7:0:0,28.9,2.57,0.52,0,0,0
10:26:8:0:0,28.6,2.3,0.53,0,0,0
10:26:9:0:0,27.5,1.95,0.55,0,0,0
10:26:10:0:0,26.4,2.23,0.57,0,0,0
10:26:11:0:0,25.7,1.7,0.57,0,0,0
10:26:12:0:0,24.1,1.85,0.6,0,0,0
10:26:13:0:0,25.3,1.02,0.6,0,0,0
10:26:14:0:0,28.4,2.41,0.55,7,2,9
10:26:15:0:0,34.5,2.07,0.48,19,6,26
10:26:16:0:0,37.8,2.64,0.4,30,10,40
10:26:17:0:0,39.7,2.24,0.38,37,12,49
10:26:18:0:0,44.6,1.54,0.34,41,14,54
10:26:19:0:0,48.2,1.48,0.31,41,14,54
10:26:20:0:0,51.3,1.42,0.28,37,12,50
10:26:21:0:0,52.2,2.21,0.25,30,10,40
10:26:22:0:0,50.4,2.89,0.25,19,6,25
10:26:23:0:0,47.7,2.93,0.26,7,2,9
10:27:0:0:0,45.0,2.45,0.3,0,0,0
10:27:1:0:0,42.8,3.04,0.33,0,0,0
10:27:2:0:0,40.8,2.9,0.34,0,0,0
10:27:3:0:0,40.1,2.9,0.36,0,0,0
10:27:4:0:0,39.2,3.13,0.36,0,0,0
10:27:5:0:0,40.1,1.91,0.35,0,0,0
10:27:6:0:0,39.9,1.48,0.36,0,0,0
10:27:7:0:0,36.5,0.86,0.36,0,0,0
10:27:8:0:0,38.3,2.42,0.36,0,0,0
10:27:9:0:0,37.6,0.68,0.37,0,0,0
10:27:10:0:0,36.3,0.55,0.38,0,0,0
10:27:11:0:0,35.1,0.8,0.41,0,0,0
10:27:12:0:0,34.2,1.46,0.42,0,0,0
10:27:13:0:0,32.4,0.51,0.46,0,0,0
10:27:14:0:0,37.9,0.63,0.43,7,2,9
10:27:15:0:0,40.3,1.41,0.4,19,6,25
10:27:16:0:0,45.3,1.17,0.35,29,10,39
10:27:17:0:0,47.1,1.47,0.31,37,12,49
10:27:18:0:0,51.1,1.8,0.28,41,14,55
10:27:19:0:0,53.8,1.97,0.25,41,14,55
10:27:20:0:0,55.8,2.14,0.24,37,12,50
10:27:21:0:0,54.1,2.45,0.23,29,10,39
10:27:22:0:0,53.6,2.16,0.24,19,6,25
10:27:23:0:0,52.5,1.85,0.27,7,2,9
10:28:0:0:0,49.5,1.86,0.31,0,0,0
10:28:1:0:0,47.8,2.54,0.34,0,0,0
10:28:2:0:0,46.2,2.27,0.37,0,0,0
10:28:3:0:0,47.3,1.23,0.41,0,0,0
10:28:4:0:0,45.7,0.5,0.42,0,0,0
10:28:5:0:0,43.9,1.18,0.43,0,0,0
10:28:6:0:0,42.1,1.38,0.46,0,0,0
10:28:7:0:0,39.7,0.63,0.46,0,0,0
10:28:8:0:0,40.1,0.96,0.48,0,0,0
10:28:9:0:0,36.7,1.32,0.53,0,0,0
10:28:10:0:0,37.0,2.86,0.54,0,0,0
10:28:11:0:0,37.8,1.86,0.54,0,0,0
10:28:12:0:0,35.6,1.95,0.54,0,0,0
10:28:13:0:0,36.3,2.76,0.57,0,0,0
10:28:14:0:0,38.3,1.85,0.53,7,2,9
10:28:15:0:0,44.2,2.1,0.49,19,6,25
10:28:16:0:0,49.1,1.22,0.4,29,10,39
10:28:17:0:0,53.6,1.7,0.33,37,12,49
10:28:18:0:0,57.0,2.22,0.3,41,14,55
10:28:19:0:0,58.1,1.8,0.29,41,14,55
10:28:20:0:0,59.7,1.69,0.26,37,12,49
10:28:21:0:0,60.4,1.54,0.24,29,10,39
10:28:22:0:0,61.2,1.66,0.22,19,6,25
10:28:23:0:0,57.4,1.41,0.23,7,2,9
10:29:0:0:0,54.3,1.93,0.24,0,0,0
10:29:1:0:0,49.3,1.87,0.23,0,0,0
10:29:2:0:0,52.0,1.25,0.27,0,0,0
10:29:3:0:0,50.5,1.74,0.29,0,0,0
10:29:4:0:0,46.8,1.13,0.31,0,0,0
10:29:5:0:0,45.7,0.44,0.35,0,0,0
10:29:6:0:0,43.9,2.39,0.37,0,0,0
10:29:7:0:0,40.1,2.79,0.42,0,0,0
10:29:8:0:0,37.6,3.22,0.57,0,0,0
10:29:9:0:0,37.4,2.52,0.64,0,0,0
10:29:10:0:0,35.6,2.36,0.62,0,0,0
10:29:11:0:0,34.0,2.44,0.64,0,0,0
10:29:12:0:0,34.0,1.58,0.63,0,0,0
10:29:13:0:0,33.3,1.0,0.61,0,0,0
10:29:14:0:0,36.1,1.16,0.57,6,2,7
10:29:15:0:0,39.0,1.23,0.51,10,3,13
10:29:16:0:0,41.5,2.09,0.44,22,7,29
10:29:17:0:0,44.2,2.68,0.39,37,12,49
10:29:18:0:0,44.6,2.68,0.39,29,10,39
10:29:19:0:0,46.4,4.18,0.34,31,10,41
10:29:20:0:0,44.4,3.7,0.33,24,8,32
10:29:21:0:0,42.6,3.12,0.34,15,5,20
10:29:22:0:0,41.4,2.82,0.37,7,2,10
10:29:23:0:0,39.9,2.88,0.39,2,1,3
10:30:0:0:0,37.4,1.31,0.41,0,0,0
10:30:1:0:0,36.9,1.25,0.42,0,0,0
10:30:2:0:0,37.4,0.18,0.44,0,0,0
10:30:3:0:0,35.2,1.25,0.45,0,0,0
10:30:4:0:0,35.4,1.23,0.46,0,0,0
10:30:5:0:0,34.7,1.65,0.45,0,0,0
10:30:6:0:0,34.0,1.12,0.48,0,0,0
10:30:7:0:0,34.0,0.58,0.47,0,0,0
10:30:8:0:0,32.0,1.36,0.51,0,0,0
10:30:9:0:0,31.5,2.2,0.52,0,0,0
10:30:10:0:0,31.6,2.54,0.53,0,0,0
10:30:11:0:0,30.9,2.37,0.55,0,0,0
10:30:12:0:0,30.0,2.93,0.55,0,0,0
10:30:13:0:0,28.0,2.47,0.58,0,0,0
10:30:14:0:0,33.4,2.79,0.54,7,2,9
10:30:15:0:0,37.2,2.93,0.46,18,6,24
10:30:16:0:0,41.5,3.37,0.38,27,9,36
10:30:17:0:0,42.6,1.83,0.35,30,10,40
10:30:18:0:0,45.7,1.64,0.34,28,9,38
10:30:19:0:0,46.9,2.26,0.33,37,12,50
10:30:20:0:0,49.6,2.31,0.32,36,12,48
10:30:21:0:0,50.0,2.72,0.33,28,9,37
10:30:22:0:0,47.5,2.4,0.33,14,5,19
10:30:23:0:0,45.3,2.02,0.34,2,1,3
10:31:0:0:0,43.0,1.8,0.37,0,0,0
10:31:1:0:0,43.2,2.11,0.37,0,0,0
10:31:2:0:0,44.6,1.88,0.35,0,0,0
10:31:3:0:0,43.2,1.89,0.36,0,0,0
10:31:4:0:0,42.6,2.09,0.37,0,0,0
10:31:5:0:0,41.7,1.63,0.39,0,0,0
10:31:6:0:0,41.5,1.34,0.39,0,0,0
10:31:7:0:0,41.2,2.36,0.38,0,0,0
10:31:8:0:0,41.0,1.72,0.4,0,0,0
10:31:9:0:0,40.6,1.22,0.37,0,0,0
10:31:10:0:0,42.1,1.42,0.38,0,0,0
10:31:11:0:0,41.2,2.0,0.34,0,0,0
10:31:12:0:0,41.2,2.14,0.35,0,0,0
10:31:13:0:0,40.8,1.95,0.34,0,0,0
10:31:14:0:0,43.9,1.37,0.31,3,1,4
10:31:15:0:0,48.9,2.08,0.29,16,5,21
10:31:16:0:0,52.0,1.76,0.25,25,8,33
10:31:17:0:0,53.2,1.93,0.24,18,6,25
10:31:18:0:0,57.2,2.12,0.22,29,10,38
10:31:19:0:0,58.1,3.39,0.19,29,10,39
10:31:20:0:0,61.2,4.14,0.18,17,6,22
10:31:21:0:0,63.0,5.04,0.17,23,8,30
10:31:22:0:0,60.8,4.72,0.18,9,3,12
10:31:23:0:0,59.0,4.78,0.2,3,1,4
11:1:0:0:0,55.6,4.34,0.24,0,0,0
11:1:1:0:0,54.7,4.08,0.26,0,0,0
11:1:2:0:0,54.1,2.87,0.28,0,0,0
11:1:3:0:0,52.7,2.82,0.28,0,0,0
11:1:4:0:0,48.9,0.8,0.34,0,0,0
11:1:5:0:0,49.1,0.96,0.36,0,0,0
11:1:6:0:0,47.8,1.19,0.4,0,0,0
11:1:7:0:0,47.5,1.5,0.43,0,0,0
11:1:8:0:0,46.2,1.12,0.44,0,0,0
11:1:9:0:0,45.0,1.0,0.48,0,0,0
11:1:10:0:0,44.6,1.31,0.47,0,0,0
11:1:11:0:0,45.5,0.84,0.51,0,0,0
11:1:12:0:0,42.1,0.7,0.54,0,0,0
11:1:13:0:0,44.6,0.61,0.54,0,0,0
11:1:14:0:0,47.5,0.94,0.46,5,2,7
11:1:15:0:0,51.6,1.42,0.4,14,5,19
11:1:16:0:0,57.7,3.06,0.34,27,9,36
11:1:17:0:0,59.7,3.75,0.3,34,11,46
11:1:18:0:0,61.3,4.17,0.27,40,13,53
11:1:19:0:0,63.7,4.35,0.25,40,13,53
11:1:20:0:0,66.0,4.71,0.22,31,10,41
11:1:21:0:0,63.5,4.69,0.21,28,9,37
11:1:22:0:0,62.6,3.67,0.22,17,6,23
11:1:23:0:0,59.0,3.2,0.25,6,2,8
11:2:0:0:0,55.8,2.36,0.3,0,0,0
11:2:1:0:0,55.2,1.33,0.32,0,0,0
11:2:2:0:0,54.0,0.74,0.35,0,0,0
11:2:3:0:0,52.3,1.64,0.37,0,0,0
11:2:4:0:0,50.5,1.61,0.37,0,0,0
11:2:5:0:0,50.4,1.74,0.36,0,0,0
11:2:6:0:0,51.4,1.8,0.38,0,0,0
11:2:7:0:0,50.4,1.17,0.39,0,0,0
11:2:8:0:0,51.6,0.97,0.38,0,0,0
11:2:9:0:0,49.5,1.02,0.4,0,0,0
11:2:10:0:0,50.4,0.59,0.39,0,0,0
11:2:11:0:0,49.5,0.96,0.4,0,0,0
11:2:12:0:0,47.3,0.99,0.42,0,0,0
11:2:13:0:0,46.4,1.69,0.46,0,0,0
11:2:14:0:0,46.0,1.76,0.48,1,0,1
11:2:15:0:0,49.5,1.72,0.48,5,2,7
11:2:16:0:0,56.3,3.07,0.41,16,5,21
11:2:17:0:0,55.6,3.99,0.33,23,8,30
11:2:18:0:0,57.7,4.1,0.29,37,12,49
11:2:19:0:0,57.0,3.79,0.29,30,10,40
11:2:20:0:0,58.1,3.52,0.29,17,6,23
11:2:21:0:0,58.6,4.32,0.26,24,8,32
11:2:22:0:0,59.2,3.66,0.26,13,4,18
11:2:23:0:0,55.9,3.33,0.27,6,2,8
11:3:0:0:0,53.2,2.28,0.32,0,0,0
11:3:1:0:0,50.7,1.65,0.36,0,0,0
11:3:2:0:0,51.6,1.34,0.37,0,0,0
11:3:3:0:0,50.5,0.38,0.37,0,0,0
11:3:4:0:0,48.0,1.18,0.41,0,0,0
11:3:5:0:0,45.9,0.83,0.44,0,0,0
11:3:6:0:0,44.6,1.24,0.48,0,0,0
11:3:7:0:0,43.3,0.5,0.51,0,0,0
11:3:8:0:0,43.3,0.77,0.5,0,0,0
11:3:9:0:0,43.2,0.97,0.52,0,0,0
11:3:10:0:0,43.0,0.45,0.53,0,0,0
11:3:11:0:0,42.4,1.14,0.54,0,0,0
11:3:12:0:0,39.9,1.74,0.53,0,0,0
11:3:13:0:0,43.0,1.51,0.51,0,0,0
11:3:14:0:0,42.3,0.65,0.51,1,0,1
11:3:15:0:0,48.4,1.61,0.49,6,2,8
11:3:16:0:0,53.8,2.35,0.46,12,4,16
11:3:17:0:0,55.2,3.73,0.43,20,7,26
11:3:18:0:0,50.7,4.12,0.48,12,4,16
11:3:19:0:0,54.3,3.06,0.66,14,5,19
11:3:20:0:0,54.3,3.49,0.44,26,9,34
11:3:21:0:0,52.2,4.34,0.46,12,4,16
11:3:22:0:0,51.3,4.1,0.53,1,0,1
11:3:23:0:0,46.9,4.68,0.61,0,0,0
11:4:0:0:0,44.4,5.26,0.74,0,0,0
11:4:1:0:0,43.9,3.21,0.77,0,0,0
11:4:2:0:0,43.0,2.28,0.8,0,0,0
11:4:3:0:0,43.5,0.89,0.82,0,0,0
11:4:4:0:0,43.3,1.05,0.79,0,0,0
11:4:5:0:0,43.0,0.46,0.79,0,0,0
11:4:6:0:0,42.4,0.45,0.78,0,0,0
11:4:7:0:0,43.9,1.5,0.74,0,0,0
11:4:8:0:0,42.4,1.91,0.66,0,0,0
11:4:9:0:0,41.5,1.17,0.66,0,0,0
11:4:10:0:0,39.0,1.33,0.78,0,0,0
11:4:11:0:0,38.7,1.08,0.89,0,0,0
11:4:12:0:0,37.6,0.75,0.91,0,0,0
11:4:13:0:0,36.5,0.23,0.93,0,0,0
11:4:14:0:0,37.9,0.27,0.95,0,0,0
11:4:15:0:0,39.7,0.6,0.94,8,3,11
11:4:16:0:0,43.9,1.77,0.83,18,6,24
11:4:17:0:0,45.5,1.94,0.7,33,11,45
11:4:18:0:0,48.6,2.02,0.6,28,9,38
11:4:19:0:0,48.6,3.76,0.54,30,10,40
11:4:20:0:0,46.4,3.97,0.59,22,7,29
11:4:21:0:0,48.2,3.85,0.55,26,9,35
11:4:22:0:0,47.5,3.06,0.52,13,4,18
11:4:23:0:0,46.6,1.88,0.55,2,1,3
11:5:0:0:0,43.2,1.25,0.59,0,0,0
11:5:1:0:0,42.8,1.76,0.59,0,0,0
11:5:2:0:0,43.7,0.58,0.6,0,0,0
11:5:3:0:0,40.8,1.22,0.55,0,0,0
11:5:4:0:0,41.2,2.49,0.66,0,0,0
11:5:5:0:0,42.4,1.89,0.6,0,0,0
11:5:6:0:0,42.3,1.19,0.59,0,0,0
11:5:7:0:0,39.7,0.75,0.58,0,0,0
11:5:8:0:0,39.2,0.72,0.63,0,0,0
11:5:9:0:0,39.2,1.17,0.61,0,0,0
11:5:10:0:0,36.5,0.5,0.63,0,0,0
11:5:11:0:0,37.2,1.92,0.68,0,0,0
11:5:12:0:0,38.3,2.84,0.72,0,0,0
11:5:13:0:0,37.0,2.46,0.73,0,0,0
11:5:14:0:0,39.0,2.45,0.76,6,2,8
11:5:15:0:0,41.2,2.32,0.74,13,4,17
11:5:16:0:0,44.8,2.2,0.57,20,7,26
11:5:17:0:0,47.1,0.86,0.49,18,6,24
11:5:18:0:0,55.6,2.42,0.39,33,11,44
11:5:19:0:0,58.6,5.35,0.26,44,15,59
11:5:20:0:0,51.8,4.88,0.25,21,7,28
11:5:21:0:0,50.4,3.92,0.34,7,2,9
11:5:22:0:0,50.7,3.24,0.33,12,4,16
11:5:23:0:0,48.7,2.37,0.37,1,0,1
11:6:0:0:0,41.9,2.16,0.41,0,0,0
11:6:1:0:0,37.9,3.2,0.65,0,0,0
11:6:2:0:0,35.4,4.34,0.71,0,0,0
11:6:3:0:0,35.1,3.26,0.74,0,0,0
11:6:4:0:0,34.7,4.29,0.76,0,0,0
11:6:5:0:0,33.4,3.64,0.72,0,0,0
11:6:6:0:0,34.3,2.74,0.72,0,0,0
11:6:7:0:0,33.1,2.7,0.74,0,0,0
11:6:8:0:0,32.5,3.15,0.8,0,0,0
11:6:9:0:0,31.5,3.25,0.79,0,0,0
11:6:10:0:0,31.5,3.02,0.78,0,0,0
11:6:11:0:0,32.2,3.19,0.77,0,0,0
11:6:12:0:0,33.1,2.16,0.69,0,0,0
11:6:13:0:0,31.8,2.12,0.65,0,0,0
11:6:14:0:0,34.5,1.5,0.65,6,2,8
11:6:15:0:0,37.2,2.13,0.58,15,5,21
11:6:16:0:0,37.2,2.41,0.56,9,3,12
11:6:17:0:0,37.2,1.34,0.58,7,2,10
11:6:18:0:0,34.5,2.72,0.61,6,2,7
11:6:19:0:0,32.7,2.46,0.82,5,2,7
11:6:20:0:0,33.1,2.88,0.9,7,2,9
11:6:21:0:0,34.5,3.46,0.9,6,2,8
11:6:22:0:0,33.4,3.46,0.91,9,3,12
11:6:23:0:0,34.2,1.7,0.89,0,0,0
11:7:0:0:0,31.8,1.21,0.79,0,0,0
11:7:1:0:0,31.8,1.42,0.82,0,0,0
11:7:2:0:0,31.1,1.16,0.68,0,0,0
11:7:3:0:0,30.2,1.24,0.64,0,0,0
11:7:4:0:0,31.8,1.31,0.59,0,0,0
11:7:5:0:0,28.2,0.28,0.68,0,0,0
11:7:6:0:0,25.5,0.47,0.74,0,0,0
11:7:7:0:0,25.7,0.8,0.76,0,0,0
11:7:8:0:0,23.4,0.78,0.73,0,0,0
11:7:9:0:0,25.2,1.76,0.78,0,0,0
11:7:10:0:0,26.4,2.02,0.83,0,0,0
11:7:11:0:0,25.3,1.84,0.82,0,0,0
11:7:12:0:0,22.1,0.38,0.86,0,0,0
11:7:13:0:0,21.2,0.47,0.87,0,0,0
11:7:14:0:0,20.8,0.62,0.89,6,2,7
11:7:15:0:0,21.2,0.6,0.93,10,3,14
11:7:16:0:0,23.0,0.71,0.92,16,5,21
11:7:17:0:0,27.0,1.25,0.92,18,6,24
11:7:18:0:0,31.6,2.0,0.94,32,11,42
11:7:19:0:0,36.1,2.26,0.67,35,12,46
11:7:20:0:0,39.4,2.21,0.48,34,11,46
11:7:21:0:0,39.7,1.66,0.46,22,7,29
11:7:22:0:0,40.1,1.73,0.46,14,5,19
11:7:23:0:0,36.9,1.05,0.47,2,1,3
11:8:0:0:0,34.7,0.72,0.47,0,0,0
11:8:1:0:0,33.6,0.79,0.58,0,0,0
11:8:2:0:0,32.4,1.15,0.66,0,0,0
11:8:3:0:0,32.0,1.23,0.63,0,0,0
11:8:4:0:0,30.9,0.51,0.62,0,0,0
11:8:5:0:0,31.1,0.27,0.6,0,0,0
11:8:6:0:0,29.1,0.63,0.62,0,0,0
11:8:7:0:0,29.5,0.91,0.62,0,0,0
11:8:8:0:0,28.9,0.48,0.61,0,0,0
11:8:9:0:0,30.6,1.17,0.64,0,0,0
11:8:10:0:0,27.1,0.54,0.7,0,0,0
11:8:11:0:0,27.0,0.59,0.78,0,0,0
11:8:12:0:0,27.3,0.55,0.77,0,0,0
11:8:13:0:0,27.5,0.66,0.74,0,0,0
11:8:14:0:0,28.2,0.92,0.69,4,1,5
11:8:15:0:0,31.8,1.16,0.74,16,5,21
11:8:16:0:0,38.7,1.73,0.59,26,9,35
11:8:17:0:0,43.7,2.35,0.4,34,11,45
11:8:18:0:0,43.7,2.58,0.36,37,12,50
11:8:19:0:0,45.7,3.01,0.31,38,13,50
11:8:20:0:0,47.7,2.73,0.28,34,11,45
11:8:21:0:0,48.7,2.28,0.27,26,9,35
11:8:22:0:0,48.4,1.74,0.28,15,5,21
11:8:23:0:0,45.3,1.33,0.31,3,1,4
11:9:0:0:0,43.9,1.43,0.35,0,0,0
11:9:1:0:0,43.5,1.03,0.38,0,0,0
11:9:2:0:0,42.4,1.04,0.41,0,0,0
11:9:3:0:0,42.8,1.53,0.4,0,0,0
11:9:4:0:0,42.1,2.01,0.4,0,0,0
11:9:5:0:0,41.2,1.54,0.41,0,0,0
11:9:6:0:0,41.0,1.37,0.4,0,0,0
11:9:7:0:0,41.2,0.64,0.4,0,0,0
11:9:8:0:0,40.6,0.18,0.39,0,0,0
11:9:9:0:0,38.3,0.34,0.42,0,0,0
11:9:10:0:0,39.6,0.72,0.44,0,0,0
11:9:11:0:0,38.5,0.41,0.44,0,0,0
11:9:12:0:0,37.4,0.47,0.45,0,0,0
11:9:13:0:0,36.9,0.63,0.48,0,0,0
11:9:14:0:0,36.5,0.37,0.48,2,1,2
11:9:15:0:0,39.2,0.34,0.49,8,3,10
11:9:16:0:0,41.9,1.18,0.53,13,4,18
11:9:17:0:0,49.1,1.38,0.42,20,7,26
11:9:18:0:0,49.1,2.16,0.31,23,8,30
11:9:19:0:0,51.1,2.36,0.29,21,7,28
11:9:20:0:0,50.0,2.32,0.29,16,5,22
11:9:21:0:0,49.3,2.02,0.31,11,4,15
11:9:22:0:0,49.5,1.94,0.28,6,2,9
11:9:23:0:0,45.7,1.48,0.32,2,1,3
11:10:0:0:0,41.5,0.37,0.47,0,0,0
11:10:1:0:0,39.9,0.65,0.49,0,0,0
11:10:2:0:0,39.9,1.57,0.55,0,0,0
11:10:3:0:0,39.7,2.2,0.52,0,0,0
11:10:4:0:0,41.2,2.25,0.5,0,0,0
11:10:5:0:0,41.0,1.4,0.48,0,0,0
11:10:6:0:0,38.5,0.82,0.45,0,0,0
11:10:7:0:0,39.0,0.33,0.44,0,0,0
11:10:8:0:0,35.1,0.66,0.49,0,0,0
11:10:9:0:0,34.0,0.37,0.51,0,0,0
11:10:10:0:0,32.9,0.53,0.54,0,0,0
11:10:11:0:0,34.3,0.92,0.6,0,0,0
11:10:12:0:0,31.8,0.45,0.65,0,0,0
11:10:13:0:0,30.4,0.62,0.67,0,0,0
11:10:14:0:0,34.0,2.08,0.69,4,1,5
11:10:15:0:0,38.5,1.83,0.62,15,5,20
11:10:16:0:0,43.3,1.83,0.55,25,8,34
11:10:17:0:0,46.2,1.26,0.45,33,11,44
11:10:18:0:0,47.8,1.97,0.38,37,12,49
11:10:19:0:0,48.4,3.12,0.34,37,12,50
11:10:20:0:0,49.1,3.11,0.31,33,11,44
11:10:21:0:0,49.8,2.75,0.28,26,9,34
11:10:22:0:0,49.6,2.09,0.26,15,5,20
11:10:23:0:0,47.3,1.42,0.27,4,1,6
11:11:0:0:0,41.4,0.8,0.33,0,0,0
11:11:1:0:0,38.1,3.29,0.38,0,0,0
11:11:2:0:0,38.7,2.78,0.39,0,0,0
11:11:3:0:0,39.2,3.23,0.41,0,0,0
11:11:4:0:0,37.6,3.05,0.43,0,0,0
11:11:5:0:0,39.9,3.48,0.42,0,0,0
11:11:6:0:0,36.3,2.73,0.42,0,0,0
11:11:7:0:0,35.1,2.27,0.48,0,0,0
11:11:8:0:0,32.7,0.96,0.5,0,0,0
11:11:9:0:0,32.2,1.37,0.53,0,0,0
11:11:10:0:0,30.2,1.99,0.57,0,0,0
11:11:11:0:0,29.3,2.49,0.6,0,0,0
11:11:12:0:0,28.4,1.38,0.6,0,0,0
11:11:13:0:0,29.7,1.73,0.6,0,0,0
11:11:14:0:0,32.5,1.23,0.56,4,1,5
11:11:15:0:0,35.2,2.18,0.57,15,5,20
11:11:16:0:0,40.1,2.49,0.47,23,8,31
11:11:17:0:0,44.2,1.49,0.39,34,11,45
11:11:18:0:0,47.3,1.34,0.33,37,12,49
11:11:19:0:0,50.9,1.36,0.31,29,10,39
11:11:20:0:0,51.6,1.63,0.28,26,9,34
11:11:21:0:0,50.0,1.56,0.28,14,5,19
11:11:22:0:0,48.2,1.42,0.3,6,2,7
11:11:23:0:0,45.3,0.83,0.32,1,0,1
11:12:0:0:0,41.7,0.48,0.36,0,0,0
11:12:1:0:0,40.6,1.36,0.38,0,0,0
11:12:2:0:0,40.3,0.16,0.38,0,0,0
11:12:3:0:0,41.0,0.65,0.37,0,0,0
11:12:4:0:0,37.8,0.81,0.37,0,0,0
11:12:5:0:0,39.4,0.86,0.36,0,0,0
11:12:6:0:0,39.4,1.27,0.41,0,0,0
11:12:7:0:0,38.8,1.22,0.42,0,0,0
11:12:8:0:0,39.2,1.56,0.4,0,0,0
11:12:9:0:0,36.0,0.77,0.46,0,0,0
11:12:10:0:0,35.4,0.41,0.48,0,0,0
11:12:11:0:0,34.2,0.58,0.51,0,0,0
11:12:12:0:0,32.4,0.32,0.54,0,0,0
11:12:13:0:0,32.7,1.2,0.55,0,0,0
11:12:14:0:0,36.0,0.61,0.52,4,1,5
11:12:15:0:0,39.6,1.14,0.52,14,5,19
11:12:16:0:0,44.2,1.26,0.44,25,8,33
11:12:17:0:0,49.1,2.09,0.35,32,11,43
11:12:18:0:0,53.8,2.19,0.28,37,12,49
11:12:19:0:0,57.2,2.39,0.22,37,12,49
11:12:20:0:0,55.6,2.49,0.2,33,11,44
11:12:21:0:0,55.0,2.42,0.2,25,8,34
11:12:22:0:0,55.0,2.21,0.21,14,5,19
11:12:23:0:0,51.4,1.85,0.21,4,1,5
11:13:0:0:0,49.5,1.98,0.23,0,0,0
11:13:1:0:0,46.0,0.53,0.25,0,0,0
