Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
RPE,SABINE PASS,Jefferson,TX,-93.95,29.7,3.0,America/Chicago
SJT,SAN ANGELO/MATHIS,Tom Green,TX,-100.495,31.3517,582.0,America/Chicago
5C1,San Antonio ,Bexar,TX,-98.6946,29.7239,422.1,America/Chicago
SAT,SAN ANTONIO INTL,Bexar,TX,-98.4698,29.5337,242.0,America/Chicago
SSF,SAN ANTONIO/STINSON,Bexar,TX,-98.4711,29.337,176.0,America/Chicago
HYI,SAN MARCOS (AWOS),Caldwell,TX,-97.863,29.8927,182.0,America/Chicago
GNC,Seminole,Gaines,TX,-102.6527,32.6753,1010.0,America/Chicago
F39,SHERMAN-DENISON,Grayson,TX,-96.6667,33.7167,228.0,America/Chicago
GYI,SHERMAN/DENISON,Grayson,TX,-96.6737,33.7141,228.0,America/Chicago
SNK,SNYDER,Scurry,TX,-100.9505,32.6934,741.0,America/Chicago
SOA,SONORA MUNI,Sutton,TX,-100.6486,30.5857,652.0,America/Chicago
SPL,South Padre Island,Cameron,TX,-97.1572,26.0706,3.0,America/Chicago
SEP,STEPHENVILLE/CLARK,Comanche,TX,-98.1777,32.2153,402.0,America/Chicago
SLR,SULPHUR_SPRINGS,Hopkins,TX,-95.62,33.16,149.0,America/Chicago
SWW,SWEETWATER/AVENGER FIELD AIRPORT,Nolan,TX,-100.4666,32.4674,727.0,America/Chicago
TPL,TEMPLE/MILLER(AWOS),Bell,TX,-97.4078,31.1525,208.0,America/Chicago
TRL,TERRELL,Kaufman,TX,-96.27,32.71,145.0,America/Chicago
TYR,TYLER/POUNDS FLD,Smith,TX,-95.4024,32.3541,166.0,America/Chicago
UVA,UVALDE/GARNER_FIELD_ARPT,Uvalde,TX,-99.7436,29.2113,287.0,America/Chicago
F05,VERNON,Wilbarger,TX,-99.2837,34.2257,386.0,America/Chicago
VCT,VICTORIA REGIONAL,Victoria,TX,-96.9303,28.8614,36.0,America/Chicago
ACT,Waco,Mclennan,TX,-97.2283,31.618,155.0,America/Chicago
CNW,Waco,Mclennan,TX,-97.0741,31.6378,143.0,America/Chicago
TXW,Weslaco,Hidalgo,TX,-97.9731,26.1775,21.3016,America/Chicago
T65,WESLACO/MID VALLEY AIRPORT,Hidalgo,TX,-97.9731,26.1776,21.0,America/Chicago
CRH,West Cameron,GMZ472,GM,-93.3016,28.9086,0.0,America/Chicago
ARM,WHARTON REGIONAL ARPT,Wharton,TX,-96.1544,29.2543,30.0,America/Chicago
SPS,WICHITA FALLS/SHEP,Wichita,TX,-98.4928,33.9786,314.0,America/Chicago
INK,WINK/WINKLER CO.,Reeves,TX,-103.2,31.78,859.0,America/Chicago
APY,Zapata,Zapata,TX,-99.2489,26.9688,128.6,America/Chicago
VKY,Zapata-Yorktowntlat,GMZ577,GM,-88.441,29.248,0.0,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
BDG,Blanding,San Juan,UT,-109.4831,37.5828,1774.18,America/Denver
4BL,BLANDING,San Juan,UT,-109.4667,37.6167,1840.0,America/Denver
BMC,Brigham City,Box Elder,UT,-112.0622,41.5524,1289.94,America/Denver
BCE,BRYCE CANYON,Garfield,UT,-112.1456,37.7064,2312.0,America/Denver
CDC,CEDAR CITY MUNI,Iron,UT,-113.1,37.7,1714.0,America/Denver
DTA,Delta,Millard,UT,-112.5077,39.3806,1448.54,America/Denver
U24,DELTA,Millard,UT,-112.5861,39.3375,1414.0,America/Denver
DPG,DUGWAY PRVG GROUND,Tooele,UT,-112.9351,40.1974,1326.0,America/Denver
U16,Eagle View,Box Elder,UT,-113.0667,41.05,1307.75,America/Denver
QCA,Granite Peak,Tooele,UT,-113.3497,40.1664,1310.12,America/Denver
U28,GREEN RIVER RANGE,Grand,UT,-110.1667,39,1241.0,America/Denver
HVE,Hanksville,Wayne,UT,-110.704,38.418,1354.6,America/Denver
4HV,HANKSVILLE,Wayne,UT,-110.715,38.371,1314.0,America/Denver
36U,Heber,Utah,UT,-111.4288,40.4818,1718.2,America/Denver
HCR,Heber City,Wasatch,UT,-111.43,40.47,1724.01,America/Denver
HIF,HILL AFB/OGDEN,Davis,UT,-111.973,41.1239,1459.0,America/Denver
LGU,LOGAN-CACHE AIRPORT,Cache,UT,-111.8516,41.7913,1358.0,America/Denver
MLF,MILFORD MUNICIPAL,Beaver,UT,-113.0125,38.4266,1536.0,America/Denver
CNY,MOAB/CANYONLANDS,Grand,UT,-109.7548,38.755,1388.0,America/Denver
OGD,OGDEN-HINCKLEY MUNI,Weber,UT,-112.0129,41.1957,1362.0,America/Denver
PUC,PRICE/CARBON(RAMOS),Emery,UT,-110.7547,39.6092,1799.0,America/Denver
PVU,PROVO MUNI (AWOS),Utah,UT,-111.7234,40.2192,1369.0,America/Denver
74V,Roosevelt,Duchesne,UT,-110.0513,40.2783,1568.65,America/Denver
SLC,SALT LAKE CITY INTL,Salt Lake,UT,-111.97,40.78,1288.0,America/Denver
U42,Salt Lake City Muni No2,Salt Lake,UT,-111.9902,40.6196,1402.74,America/Denver
SGU,St George,Washington,UT,-113.5103,37.0364,874.732,America/Denver
DXZ,St George,Washington,UT,-113.5103,37.0364,875.0,America/Denver
TVY,Tooele,Tooele,UT,-112.3508,40.6126,1310.59,America/Denver
T62,TOOELE,Tooele,UT,-112.3,40.3167,1628.0,America/Denver
VEL,VERNAL,Uintah,UT,-109.5099,40.4409,1608.0,America/Denver
ENV,WENDOVER (AUT),Tooele,UT,-114.0309,40.7187,1292.0,America/Denver
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
VJI,ABINGTON,Washington,VA,-82.0333,36.6871,631.0,America/New_York
BKT,Blackstone,Nottoway,VA,-77.9575,37.0742,125.723,America/New_York
VBW,Bridgewater,Rockingham,VA,-78.9603,38.3667,349.153,America/New_York
0V4,Brookneal,Campbell,VA,-79.0164,37.1417,178.731,America/New_York
7W4,Bumpass,Louisa,VA,-77.7459,37.9658,104.052,America/New_York
CHO,CHARLOTTESVILLE,Albemarle,VA,-78.4529,38.1386,195.0,America/New_York
CXE,Chase City,Mecklenburg,VA,-78.5016,36.7883,148.682,America/New_York
CPK,CHESAPEAKE,Chesapeake,VA,-76.3207,36.6656,6.0,America/New_York
FCI,Chesterfield,Chesterfield,VA,-77.5248,37.4064,72.0,America/New_York
W63,Clarksville / Marks,Mecklenburg,VA,-78.5601,36.5958,115.033,America/New_York
W81,Crewe,Nottoway,VA,-78.0983,37.181,119.95,America/New_York
CJR,CULPEPER,Culpeper,VA,-77.8589,38.5267,95.0,America/New_York
DAN,DANVILLE REGIONAL,Danville City,VA,-79.3361,36.5729,174.0,America/New_York
PSK,DUBLIN/NEW RIV VLLY,Pulaski,VA,-80.6785,37.1373,642.0,America/New_York
EMV,EMPORIA-GREENSVILLE RGL AIRPORT,Greensville,VA,-77.4827,36.6869,39.0,America/New_York
FVX,FARMVILLE,Prince Edward,VA,-78.4378,37.3575,125.0,America/New_York
NFE,Fentress,Chesapeake,VA,-76.1356,36.695,5.0,America/New_York
DAA,FORT BELVOIR/DAVISO,Fairfax,VA,-77.181,38.715,21.0,America/New_York
FAF,FORT EUSTIS/FELKER,Isle Of Wight,VA,-76.6088,37.1325,4.0,America/New_York
FKN,FRANKLIN/J B ROSE,Suffolk City,VA,-76.9038,36.6981,12.0,America/New_York
FRR,Front Royal,Warren,VA,-78.2535,38.9175,212.932,America/New_York
GVE,Gordonsville,Orange,VA,-78.1658,38.156,133.063,America/New_York
HLX,HILLSVILLE,Carroll,VA,-80.8236,36.7661,834.0,America/New_York
HSP,HOT SPRINGS/INGALLS,Alleghany,VA,-79.8339,37.9514,1156.0,America/New_York
0VG,Jonesville,Lee,VA,-83.2178,36.6541,416.0,America/New_York
W31,Kenbridge,Lunenburg,VA,-78.185,36.9601,156.776,America/New_York
LFI,LANGLEY AFB/HAMPTON,Hampton City,VA,-76.3605,37.0828,3.0,America/New_York
LVL,Lawrenceville,Brunswick,VA,-77.7943,36.7728,99.509,America/New_York
JYO,LEESBURG/GODFREY,Loudoun,VA,-77.5575,39.078,119.0,America/New_York
LKU,LOUISA COUNTY/FREEMAN FIELD,Louisa,VA,-77.97,38.01,150.0,America/New_York
LUA,Luray,Page,VA,-78.5006,38.6671,275.0,America/New_York
W45,Luray,Page,VA,-78.5006,38.6671,274.9,America/New_York
LYH,LYNCHBURG/P. GLENN,Campbell,VA,-79.2067,37.3208,286.0,America/New_York
HEF,MANASSAS MUNI(AWOS),Manassas City,VA,-77.5154,38.7214,59.0,America/New_York
MKJ,MARION / WYTHEVILLE,Smyth,VA,-81.3499,36.8949,780.0,America/New_York
MTV,MARTINSVILLE,Henry,VA,-80.0133,36.6272,287.0,America/New_York
MFV,MELFA/ACCOMACK ARPT,Accomack,VA,-75.7611,37.6469,15.0,America/New_York
8W2,New Market,Shenandoah,VA,-78.7081,38.6557,289.735,America/New_York
PHF,NEWPORT NEWS,Isle Of Wight,VA,-76.493,37.1319,13.0,America/New_York
PVG,Norfolk/Hampton Roads,Pasquotank,VA,-76.4488,36.7801,7.0,America/New_York
ORF,NORFOLK INTL ARPT,Virginia Beach,VA,-76.1922,36.9033,9.0,America/New_York
NGU,NORFOLK NAS/CHAMBER,Norfolk City,VA,-76.2893,36.9375,5.0,America/New_York
NTU,OCEANA NAS/SOUCEK,Virginia Beach,VA,-76.0335,36.8207,7.0,America/New_York
OMH,ORANGE/ORANGE CO,Orange,VA,-78.0456,38.2472,142.0,America/New_York
PTB,PETERSBURG (AWOS),Dinwiddie,VA,-77.5074,37.1838,59.0,America/New_York
NYG,QUANTICO MCAF,Charles,VA,-77.3053,38.5017,4.0,America/New_York
W96,Quinton,New Kent,VA,-77.1255,37.5032,34.549,America/New_York
JFZ,Richlands,Russell,VA,-81.7983,37.0637,808.6,America/New_York
6V3,RICHLANDS/TAZEWELL COUNTY APT,Russell,VA,-81.7981,37.0636,808.0,America/New_York
OFP,RICHMOND (ASOS),Henrico,VA,-77.4366,37.7089,63.0,America/New_York
RIC,RICHMOND/BYRD FIELD,Chesterfield,VA,-77.3234,37.5115,54.0,America/New_York
ROA,ROANOKE MUNICIPAL,Roanoke City,VA,-79.9742,37.3169,358.0,America/New_York
W75,Saluda Hummel Field,Middlesex,VA,-76.4467,37.6024,10.8147,America/New_York
EZF,SHANNON ARPT,Spotsylvania,VA,-77.4494,38.2662,26.0,America/New_York
W78,South Boston,Halifax,VA,-78.848,36.71,115.141,America/New_York
AVC,SOUTH HILL/MECKLENBURG-BRUNSWICK,Mecklenburg,VA,-78.0545,36.6883,135.0,America/New_York
RMN,STAFFORD,Stafford,VA,-77.4555,38.3981,65.0,America/New_York
SHD,STAUNTON/SHENANDOAH,Augusta,VA,-78.8964,38.2638,366.0,America/New_York
SFQ,SUFFOLK,Suffolk City,VA,-76.6019,36.6823,22.0,America/New_York
TGI,Tangier Island,Accomack,VA,-75.9978,37.8251,1.72636,America/New_York
XSA,Tappahannock,King William,VA,-76.8941,37.8596,41.1,America/New_York
BCB,VIRGINIA TECH ARPT,Montgomery,VA,-80.4078,37.2076,650.0,America/New_York
AKQ,WAKEFIELD (NEXRAD),Southampton,VA,-77.0072,36.9839,64.0,America/New_York
WAL,WALLOPS ISLAND STN,Accomack,VA,-75.4631,37.9406,41.0,America/New_York
HWY,Warrenton,Culpeper,VA,-77.7106,38.5863,102.0,America/New_York
IAD,WASHINGTON/DULLES,Loudoun,VA,-77.4473,38.9348,98.0,America/New_York
DCA,WASHINGTON/NATIONAL,Washington,VA,-77.0345,38.8472,20.0,America/New_York
W13,Waynesboro,Augusta,VA,-78.9444,38.0769,430.88,America/New_York
FYJ,WEST_POINT,New Kent,VA,-76.7647,37.5211,7.0,America/New_York
JGG,WILLIAMSBURG,Surry,VA,-76.7161,37.2392,15.0,America/New_York
OKV,WINCHESTER RGNL,Winchester,VA,-78.1444,39.1435,222.0,America/New_York
LNP,WISE/LONESOME PINE,Wise,VA,-82.53,36.9875,817.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
MPV,BARRE-MONTPELIER,Orange,VT,-72.5623,44.2035,355.0,America/New_York
DDH,BENNINGTON STATE (WAS 5B5),Bennington,VT,-73.2461,42.8912,252.0,America/New_York
BTV,BURLINGTON INTL,Chittenden,VT,-73.15,44.47,104.0,America/New_York
FSO,Highgate,Franklin,VT,-73.0975,44.9403,69.5,America/New_York
CDA,Lyndonville,Caledonia,VT,-72.018,44.5691,362.1,America/New_York
6B0,Middlebury,Addison,VT,-73.0955,43.9855,148.706,America/New_York
MVL,MORRISVILLE,Washington,VT,-72.614,44.5346,234.0,America/New_York
EFK,Newport,Orleans,VT,-72.2292,44.8888,283.5,America/New_York
RUT,RUTLAND STATE(AWOS),Rutland,VT,-72.95,43.53,240.0,America/New_York
VSF,SPRINGFIELD/HARTNES,Windsor,VT,-72.5173,43.3436,176.0,America/New_York
1V4,ST. JOHNSBURY(AMOS),Caledonia,VT,-72.02,44.42,217.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AWO,ARLINGTON MUNI,Snohomish,WA,-122.159,48.1608,42.0,America/Los_Angeles
BLI,BELLINGHAM INTL,Whatcom,WA,-122.5375,48.7927,48.0,America/Los_Angeles
PWT,BREMERTON NTNL AWOS,Kitsap,WA,-122.7648,47.4903,147.0,America/Los_Angeles
BVS,BURLINGTON/MT_VE,Skagit,WA,-122.42,48.47,44.0,America/Los_Angeles
CLS,Chehalis,Lewis,WA,-122.9827,46.677,54.0,America/Los_Angeles
CQV,COLVILLE MUNICIPAL,Stevens,WA,-117.8833,48.55,572.0,America/Los_Angeles
DEW,DEER PARK,Spokane,WA,-117.4211,47.9689,672.0,America/Los_Angeles
ORS,EASTSOUND/ORCAS ISLAND AIRPORT,San Juan,WA,-122.91,48.71,8.0,America/Los_Angeles
ELN,ELLENSBURG/BOWERS,Yakima,WA,-120.5307,47.033,538.0,America/Los_Angeles
EPH,EPHRATA MUNICIPAL,Grant,WA,-119.5147,47.3081,388.0,America/Los_Angeles
PAE,EVERETT/PAINE FIELD,Snohomish,WA,-122.2816,47.907,185.0,America/Los_Angeles
SKA,FAIRCHILD AFB,Spokane,WA,-117.6558,47.6151,750.0,America/Los_Angeles
GRF,FORT LEWIS/GRAY AAF,Thurston,WA,-122.58,47.08,92.0,America/Los_Angeles
FHR,FRIDAY HARBOR,San Juan,WA,-123.0244,48.522,33.0,America/Los_Angeles
HMS,HANFORD,Benton,WA,-119.6,46.5667,223.0,America/Los_Angeles
HQM,HOQUIAM/BOWERMAN,Grays Harbor,WA,-123.9366,46.9712,4.0,America/Los_Angeles
KLS,KELSO-LONGVEIW AWOS,Columbia,WA,-122.9,46.12,5.0,America/Los_Angeles
TCM,MC CHORD AFB/TACOMA,Thurston,WA,-122.4765,47.1377,98.0,America/Los_Angeles
MWH,MOSES LAKE/GRANT CO,Adams,WA,-119.3191,47.2086,361.0,America/Los_Angeles
OKH,Oak Harbor,Island,WA,-122.6737,48.2515,58.8,America/Los_Angeles
OLM,OLYMPIA,Thurston,WA,-122.9033,46.9733,61.0,America/Los_Angeles
OMK,OMAK AIRPORT,Okanogan,WA,-119.5181,48.4644,396.0,America/Los_Angeles
PSC,PASCO/TRI-CITIES,Benton,WA,-119.119,46.2647,124.0,America/Los_Angeles
VUO,PEARSON AIRPARK  VANCOUVER,Multnomah,WA,-122.6565,45.6204,8.0,America/Los_Angeles
NOW,Port Angeles,Clallam,WA,-123.414,48.1413,-75.0,America/Los_Angeles
CLM,PORT ANGELES INTL,Jefferson,WA,-123.5,48.12,88.0,America/Los_Angeles
0S9,Port Townsend ,Jefferson,WA,-122.8106,48.0538,34.0181,America/Los_Angeles
PUW,PULLMAN/MOSCOW RGNL,Whitman,WA,-117.1096,46.7439,778.0,America/Los_Angeles
PLU,Puyallup,Thurston,WA,-122.2872,47.1039,164.0,America/Los_Angeles
UIL,QUILLAYUTE STATE,Jefferson,WA,-124.5626,47.9366,62.0,America/Los_Angeles
RNT,RENTON MUNICIPAL,King,WA,-122.2157,47.4931,9.0,America/Los_Angeles
RLD,Richland,Benton,WA,-119.3012,46.3015,115.79,America/Los_Angeles
BFI,SEATTLE/BOEING FLD,King,WA,-122.3,47.53,5.0,America/Los_Angeles
SEA,SEATTLE-TACOMA INTL,King,WA,-122.3144,47.4447,137.0,America/Los_Angeles
SHN,SHELTON/SANDERSON,Mason,WA,-123.1476,47.2336,85.0,America/Los_Angeles
SFF,SPOKANE/FELTS FIELD,Spokane,WA,-117.3226,47.6828,595.0,America/Los_Angeles
GEG,SPOKANE INTL ARPT,Spokane,WA,-117.528,47.6216,721.0,America/Los_Angeles
SMP,STAMPEDE PASS(AMOS),King,WA,-121.3372,47.2767,1209.0,America/Los_Angeles
1S5,Sunnyside,Yakima,WA,-119.9704,46.3271,229.914,America/Los_Angeles
TIW,TACOMA NARROWS,Pierce,WA,-122.5761,47.2675,89.0,America/Los_Angeles
TDO,TOLEDO-WINLOCK MEM,Lewis,WA,-122.8065,46.4772,113.0,America/Los_Angeles
1YT,Vagabond,Yakima,WA,-120.45,46.66,475.515,America/Los_Angeles
ALW,WALLA WALLA RGN,Walla Walla,WA,-118.289,46.0948,367.0,America/Los_Angeles
EAT,WENATCHEE/PANGBORN,Kittitas,WA,-120.207,47.399,379.0,America/Los_Angeles
NUW,WHIDBEY ISLAND NAS,Skagit,WA,-122.656,48.3518,14.0,America/Los_Angeles
YKM,YAKIMA AIR TERMINAL,Yakima,WA,-120.5441,46.5682,325.0,America/Los_Angeles
1QW,Yakima Training,Kittitas,WA,-120.1667,46.8,903.84,America/Los_Angeles
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AIG,ANTIGO,Shawano,WI,-89.1107,45.1542,464.0,America/Chicago
ATW,APPLETON/OUTAGAM,Outagamie,WI,-88.5191,44.2581,280.0,America/Chicago
ASX,Ashland,Ashland,WI,-90.9189,46.5487,249.225,America/Chicago
GRB,Ashwaubenon,Brown,WI,-88.1367,44.4794,206.099,America/Chicago
BCK,Black River Falls,Jackson,WI,-90.8553,44.2507,254.0,America/Chicago
OVS,BOSCOBEL,Grant,WI,-90.6775,43.1561,202.0,America/Chicago
BUU,BURLINGTON,Walworth,WI,-88.3046,42.6907,237.0,America/Chicago
Y23,Chetek,Barron,WI,-91.6381,45.3106,316.782,America/Chicago
CLI,CLINTONVILLE,Waupaca,WI,-88.7314,44.6139,250.0,America/Chicago
UBE,Cumberland,Barron,WI,-91.9811,45.506,378.0,America/Chicago
DLL,DELLS/BARABOO,Sauk,WI,-89.771,43.522,298.0,America/Chicago
EGV,EAGLE RIVER,Vilas,WI,-89.2683,45.9323,500.0,America/Chicago
57C,East Troy,Walworth,WI,-88.3726,42.7972,254.34,America/Chicago
EAU,EAU CLAIRE,Chippewa,WI,-91.4843,44.8658,276.0,America/Chicago
3D2,Ephraim,Door,WI,-87.1881,45.1357,229.912,America/Chicago
FLD,FOND DU LAC,Fond du Lac,WI,-88.4884,43.7712,240.0,America/Chicago
HYR,HAYWARD,Sawyer,WI,-91.4442,46.0253,370.0,America/Chicago
JVL,JANESVILLE/ROCK,Rock,WI,-89.0416,42.6202,246.0,America/Chicago
UNU,JUNEAU,Dodge,WI,-88.7038,43.4265,285.0,America/Chicago
ENW,KENOSHA,Kenosha,WI,-87.9381,42.595,219.0,America/Chicago
LSE,LA CROSSE,La Crosse,WI,-91.25,43.88,199.0,America/Chicago
RCX,Ladysmith,Rusk,WI,-91.0005,45.4968,377.3,America/Chicago
LNL,Land O Lakes,Vilas,WI,-89.2121,46.154,519.0,America/Chicago
4R5,La Pointe,Ashland,WI,-90.7587,46.7887,190.068,America/Chicago
82C,Lisbon Union,Juneau,WI,-90.1377,43.8387,271.17,America/Chicago
LNR,LONE ROCK,Sauk,WI,-90.1798,43.2119,217.0,America/Chicago
MSN,MADISON,Dane,WI,-89.3453,43.1406,261.0,America/Chicago
MTW,MANITOWAC MUNI,Manitowoc,WI,-87.6806,44.1288,198.0,America/Chicago
D25,Manitowish Waters,Vilas,WI,-89.8822,46.1202,488.6,America/Chicago
MFI,MARSHFIELD,Wood,WI,-90.1893,44.6369,379.0,America/Chicago
MDZ,MEDFORD,Marathon,WI,-90.3033,45.1008,448.0,America/Chicago
LUM,Menomonie  WI,Dunn,WI,-91.8678,44.8923,273.0,America/Chicago
RRL,MERRILL,Lincoln,WI,-89.7129,45.1989,401.0,America/Chicago
C29,Middleton,Dane,WI,-89.5315,43.1143,282.9,America/Chicago
MKE,MILWAUKEE,Milwaukee,WI,-87.8967,42.9472,206.0,America/Chicago
MWC,MILWAUKEE/LAWREN,Milwaukee,WI,-88.0344,43.1104,227.0,America/Chicago
MRJ,MINERAL POINT,Iowa,WI,-90.2362,42.8868,359.0,America/Chicago
ARV,MINOCQUA/WOODRUF,Vilas,WI,-89.7309,45.9279,496.0,America/Chicago
EFT,MONROE,Green,WI,-89.5904,42.6149,331.0,America/Chicago
CWA,MOSINEE/CENTRAL,Marathon,WI,-89.6668,44.7776,389.0,America/Chicago
RNH,NEW RICHMOND MUN,St  Croix,WI,-92.5381,45.1483,304.0,America/Chicago
OCQ,Oconto,Oconto,WI,-87.9096,44.8742,179.852,America/Chicago
OEO,OSCEOLA,Polk,WI,-92.69,45.3086,275.0,America/Chicago
OSH,OSHKOSH,Winnebago,WI,-88.557,43.9843,248.0,America/Chicago
PBH,PHILLIPS/PRICE,Price,WI,-90.4025,45.7089,449.0,America/Chicago
PVB,Platteville,Grant,WI,-90.4444,42.6894,312.0,America/Chicago
PDC,PRAIRIE DU CHIEN,Crawford,WI,-91.1237,43.0193,201.0,America/Chicago
RAC,RACINE,Racine,WI,-87.8136,42.7611,203.0,America/Chicago
C35,Reedsburg,Sauk,WI,-89.9832,43.5259,272.426,America/Chicago
RHI,RHINELANDER,Oneida,WI,-89.4675,45.6312,485.0,America/Chicago
RPD,RICE LAKE,Barron,WI,-91.7733,45.4201,347.0,America/Chicago
EZS,Shawano,Oconto,WI,-88.56,44.7873,248.0,America/Chicago
SBM,SHEBOYGAN,Sheboygan,WI,-87.8517,43.7698,232.0,America/Chicago
RZN,SIREN,Burnett,WI,-92.3725,45.8227,301.0,America/Chicago
OLG,Solon Springs ,Douglas,WI,-91.8164,46.3148,328.527,America/Chicago
CMY,SPARTA/MCCOY AAF,Monroe,WI,-90.7379,43.9584,256.0,America/Chicago
STE,STEVENS POINT,Portage,WI,-89.5303,44.5451,338.0,America/Chicago
SUE,STURGEON BAY,Door,WI,-87.4216,44.8437,221.0,America/Chicago
SUW,SUPERIOR,Douglas,WI,-92.0947,46.6897,206.0,America/Chicago
TKV,Tomahawk,Lincoln,WI,-89.8057,45.469,453.0,America/Chicago
T08,Tomahawk,Lincoln,WI,-89.8057,45.469,453.0,America/Chicago
Y51,Viroqua,Vernon,WI,-90.8965,43.5794,393.8,America/Chicago
VOK,VOLK/CAMP DOUGLA,Juneau,WI,-90.2532,43.9392,277.0,America/Chicago
2P2,Washington Island,Door,WI,-86.924,45.3883,190.16,America/Chicago
RYV,WATERTOWN,Jefferson,WI,-88.7232,43.1696,254.0,America/Chicago
UES,WAUKESHA CNTY,Waukesha,WI,-88.2371,43.041,285.0,America/Chicago
PCZ,Waupaca,Waupaca,WI,-89.0198,44.3333,251.8,America/Chicago
AUW,WAUSAU,Marathon,WI,-89.6266,44.9262,362.0,America/Chicago
Y50,Wautoma,Waushara,WI,-89.3045,44.0416,261.8,America/Chicago
ETB,WEST BEND,Washington,WI,-88.1279,43.4222,270.0,America/Chicago
ISW,WISCONSIN RAPIDS,Wood,WI,-89.8369,44.3592,307.0,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
BKW,BECKLEY MEMORIAL,Raleigh,WV,-81.1242,37.7873,766.0,America/New_York
BLF,BLUEFIELD/MERCER CO,Bland,WV,-81.2077,37.2958,871.0,America/New_York
W22,BUCKHANNON,Upshur,WV,-80.2737,39.0005,498.0,America/New_York
CRW,CHARLESTON/KANAWHA,Kanawha,WV,-81.59,38.3794,299.0,America/New_York
CKB,CLARKSBURG/BENEDUM,Harrison,WV,-80.2281,39.2966,367.0,America/New_York
EKN,ELKINS/RANDOLPH FLD,Randolph,WV,-79.8528,38.8853,609.0,America/New_York
W99,GRANT_COUNTY_AIRPORT,Hardy,WV,-79.1459,38.9949,293.0,America/New_York
HTS,HUNTINGTON/TRI STAT,Wayne,WV,-82.555,38.365,255.0,America/New_York
LWB,LEWISBURG/GREENBRIE,Greenbrier,WV,-80.3995,37.8583,702.0,America/New_York
6L4,Logan,Logan,WV,-81.9159,37.8557,502.911,America/New_York
MRB,MARTINSBURG RGNL,Washington,WV,-77.9847,39.4019,170.0,America/New_York
MGW,MORGANTOWN/HART FLD,Monongalia,WV,-79.9163,39.6429,380.0,America/New_York
PKB,PARKERSBURG/WILSON,Washington,WV,-81.4392,39.3451,262.0,America/New_York
I16,PINEVILLE,Wyoming,WV,-81.56,37.6,544.0,America/New_York
3I2,Point Pleasant,Gallia,WV,-82.0986,38.9146,196.0,America/New_York
48I,Sutton,Webster,WV,-80.6518,38.687,387.0,America/New_York
HLG,WHEELING/OHIO CO.,Jefferson,WV,-80.6463,40.175,365.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
TMH,20 MILE HILL    ,Natrona,WY,-106.3333,43.1167,1743.0,America/Denver
AFO,Afton,Lincoln,WY,-110.9422,42.7112,1882.1,America/Denver
46U,Alpine,Lincoln,WY,-111.0424,43.1846,1713.61,America/Denver
ARL,Arlington,Albany,WY,-106.21,41.71,2194.0,America/Denver
BVR,BEAVER RIM      ,Fremont,WY,-108.2833,42.5833,2072.0,America/Denver
BFU,BELLE FOURCHE   ,Campbell,WY,-105.45,43.9333,1422.0,America/Denver
BPI,BIG PINEY (AMOS),Lincoln,WY,-110.1111,42.5851,2124.0,America/Denver
BIT,BITTERCREEK     ,Sweetwater,WY,-108.5833,41.65,2160.0,America/Denver
BRX,BORDEAUX        ,Laramie,WY,-104.95,41.9333,1524.0,America/Denver
TBX,Boysen Reservoir,Hot Springs,WY,-108.2384,43.4646,2223.74,America/Denver
BYG,BUFFALO/JOHNSON COUNTY,Johnson,WY,-106.72,44.38,1514.0,America/Denver
CPR,CASPER/NATRONA INTL,Natrona,WY,-106.4644,42.908,1612.0,America/Denver
CMS,CEMETERY SEPARA ,Sweetwater,WY,-109.4667,41.5333,1949.0,America/Denver
FEW,Cheyenne FEW,Laramie,WY,-104.8672,41.1333,1878.0,America/Denver
CYS,CHEYENNE/WARREN AFB,Laramie,WY,-104.8105,41.1556,1871.0,America/Denver
CHJ,CHIEF JOSEPH    ,Park,WY,-109.37,44.75,2512.0,America/Denver
COD,CODY MUNI (AWOS),Park,WY,-109.0238,44.5202,1553.0,America/Denver
CTD,CONTINENTAL DIV ,Carbon,WY,-107.7833,41.7167,2146.0,America/Denver
U68,Cowley,Big Horn,WY,-108.4455,44.9117,1243.1,America/Denver
DHS,DEAD HORSE      ,Johnson,WY,-106.1,44.2167,1241.0,America/Denver
DRC,DEER CREEK      ,Converse,WY,-105.8667,42.8333,1543.0,America/Denver
DWX,DIxon,Carbon,WY,-107.4925,41.0374,1983.86,America/Denver
DGW,DOUGLAS/CONVERSE COUNTY AIRPORT,Converse,WY,-105.3858,42.7972,1502.0,America/Denver
DUB,Dubois,Fremont,WY,-109.6903,43.5484,2210.36,America/Denver
EHY,Elk Mountain,Carbon,WY,-106.4594,41.7253,2225.0,America/Denver
EVW,EVANSTON/BURNS FLD,Uinta,WY,-111.0306,41.2731,2183.0,America/Denver
FIR,FIRST DIVIDE    ,Summit,WY,-110.7667,41.3,2294.0,America/Denver
