locationID,Latitude,Longitude
8TX0,31.4297,96.1303
40TA,31.3131,96.2206
48T,30.2169,98.4336
XA02,30.2803,98.4264
2XS1,30.2197,98.3025
50TE,30.2306,98.4753
0TE7,30.2519,98.6225
TE45,32.4700,97.4653
8TS5,32.4681,97.3683
25TE,32.4503,97.4003
JCT,30.5114,99.7633
52TE,30.5169,99.5169
5XS2,35.0333,102.2006
14TE,30.9169,99.4836
TA78,31.9725,98.0614
2TX2,32.0267,98.0100
1X1,36.1058,100.0258
9XS1,31.8356,96.9528
INJ,32.0836,97.0972
0TE4,31.0811,96.2153
37TE,29.3603,95.0100
TX49,30.1183,95.8600
06TX,30.0575,95.8128
TA90,29.9747,95.8181
4TA5,33.8525,98.6461
TE57,29.4447,99.1228
HDO,29.3597,99.1767
DZB,30.5269,98.3589
T51,30.0428,95.6672
DWH,30.0619,95.5528
EFD,29.6072,95.1589
39R,29.5378,95.4239
IAH,29.9844,95.3414
2H5,29.5050,95.9000
21XS,29.5197,95.2753
TME,29.8050,95.8978
AXH,29.5061,95.4769
CXO,30.3525,95.4144
LVJ,29.5214,95.2422
SGR,29.6222,95.6567
EYQ,29.9353,95.6397
3TX8,33.1250,97.3461
3TX7,33.1408,97.3711
3TX2,33.0806,97.3489
2TX7,33.0944,97.3961
16X,33.0806,97.3589
XA00,33.1472,97.2803
3TX3,33.1194,97.3197
3TX4,33.0944,97.3803
2TE6,28.8878,98.0503
56TE,29.7294,95.8497
59TE,29.8058,95.7531
9X9,29.9128,95.8267
TA46,32.5625,96.4011
XA42,32.3756,96.3869
0TA4,32.4978,96.2706
28XS,32.6458,96.3253
K00,32.5136,96.2369
8TS6,32.5331,96.3225
TX67,32.3606,97.3025
18TA,30.1364,99.7436
TS21,33.0847,101.1147
3T6,33.1333,97.2967
05TS,33.1292,97.3586
0TS1,33.0986,97.2725
T12,30.6467,93.9150
F75,33.4381,99.8128
4TX7,33.4194,99.8656
45R,30.3364,94.2575
29F,34.3958,101.7672
6TX4,34.3433,101.5444
4TX8,33.2486,97.2239
TE58,33.3064,97.3417
2TX8,33.3081,97.3797
TA47,33.3014,97.2450
XA72,33.2769,97.2894
3T5,29.9081,96.9500
9TE6,29.9169,96.8003
88TE,29.9017,96.7992
T41,29.6692,95.0642
72TE,28.8794,99.9906
TE83,28.9208,99.7561
TE12,29.3003,98.1836
47TE,28.8517,96.4975
79TE,28.1156,97.9308
RYW,30.4986,97.9694
1TX4,30.4286,97.9706
TX82,31.8636,97.3808
89TE,29.2781,103.6872
5TX0,33.1733,97.0514
30F,33.1319,97.0142
XA77,32.7486,101.7794
2F5,32.7564,101.9203
9TE3,32.5778,101.9311
5TX1,31.8614,98.2594
69TE,30.9264,98.2364
TE48,31.0450,98.0428
LZZ,31.1061,98.1958
LNC,32.5792,96.7192
48TE,30.0211,101.5731
LRD,27.5438,99.4617
TE32,27.3086,99.4814
0TE5,27.4338,99.1858
8TS3,31.3903,95.4733
6TA3,32.7214,96.7239
7TE4,29.5969,99.8453
XA31,29.8169,99.7878
7TX4,32.9667,97.2753
4TX2,32.9667,97.2336
6TS1,31.1781,98.0731
4XA2,28.7892,97.7633
2R9,28.8250,97.8656
63TE,31.3536,95.2058
4TX4,32.6278,97.1919
32TX,30.0581,96.3592
XS44,31.0153,104.2125
4TX5,32.2300,96.2597
5TE4,36.5083,102.3922
TA73,29.9747,99.1683
64TE,30.1592,99.3372
XA43,29.9081,99.2069
ERV,29.9767,99.0856
60TE,30.1414,99.1506
4TX6,32.4128,94.8183
67TE,30.9497,97.7967
ILE,31.0858,97.6864
69TS,30.9989,97.7558
85TE,29.6342,97.8117
54TX,30.6775,98.5253
TS18,30.6544,98.4786
44TE,30.6836,98.4169
NQI,27.5045,97.8083
IKG,27.5509,98.0308
8XS3,30.5669,97.8294
0TS4,30.0919,96.7950
82TE,29.6917,98.7075
TE06,33.3792,96.3169
5TX2,33.4222,96.2169
6TA2,33.3722,96.3622
LLN,33.5525,102.3725
5TX4,33.0333,97.0669
5TX6,33.0167,97.0725
TA21,33.0181,97.1192
TA75,30.3917,97.1083
TE75,30.4125,96.9667
T78,30.0778,94.6986
91TE,30.7247,97.8619
XS12,30.6761,98.0175
9TX4,30.6597,97.9111
5TX8,33.0319,94.3794
7T0,33.5933,97.2192
76TX,33.1472,96.9758
LIU,33.9239,102.3867
15XS,29.3328,95.3342
00R,30.6858,95.0181
57TE,29.9389,99.7833
49R,29.7456,99.7608
77T,30.6022,97.8189
25TX,31.3128,94.6444
T91,29.7283,97.6594
1TX0,29.2533,98.8611
47TS,31.0481,95.9178
51R,30.9128,95.9519
2TS4,32.1397,95.9703
XS55,31.9294,96.9389
6TX7,32.5375,97.1308
6TX8,32.5558,97.2064
TA83,32.5397,97.1922
3T2,29.4800,95.3272
92TE,29.9669,102.9339
5TE5,30.2739,103.2367
48XS,29.9267,103.2950
93TE,29.8097,102.9086
TA64,29.7008,103.1500
09TS,29.4825,103.1650
6TX9,29.8550,102.7917
XS03,30.4814,98.2811
86TA,30.6128,98.2975
0TA7,30.1483,103.8931
TS15,29.8931,104.2617
MRF,30.3711,104.0175
5TE1,29.6503,103.9506
XS05,29.5989,98.1711
1TE4,29.4956,98.1578
XS07,28.9503,96.0600
T15,31.3406,96.8519
TA23,31.2614,96.2164
ASL,32.5206,94.3078
T92,30.7322,99.1844
XS08,30.8769,99.1994
XS10,28.1169,96.8003
34TE,32.2322,97.0086
TA26,32.2964,97.0567
19XS,32.2972,97.0869
18XS,33.8000,101.0339
MFE,26.1758,98.2386
E48,31.1253,102.2256
19TA,32.8222,96.4169
XS57,31.4653,97.4047
TE84,31.4653,97.4753
T31,33.2083,96.7419
TKI,33.1781,96.5906
XS00,30.6372,98.7483
AQO,30.7836,98.6619
44TS,30.5778,98.8336
50R,29.8503,97.6725
2XA5,29.8036,97.6911
5XS7,34.2297,101.4636
TS39,34.3119,101.4122
XA44,31.2661,98.4239
7TE3,31.2336,98.4669
9XS7,32.9469,95.9586
XA45,33.0211,95.9308
4TE0,32.9333,94.7336
3TS0,32.5086,94.7003
GGG,32.3839,94.7114
2XA7,32.6150,94.7656
92TA,26.1212,97.4281
T26,29.1083,96.3989
95TS,33.2308,98.4897
47XS,33.4725,101.7853
LBB,33.6636,101.8228
8XS8,33.5903,102.0367
F82,33.4856,101.8128
LFK,31.2339,94.7500
TS63,33.2458,96.5642
2.00E+07,35.2469,100.5439
87XS,29.7878,99.2628
XS11,29.7767,99.3592
XS13,29.8167,99.1967
F21,34.7397,100.5297
XA92,30.8700,100.1028
TE15,30.8911,99.6325
T50,30.9336,99.8169
XS15,30.7711,99.9003
5XS6,26.1754,97.8753
31XS,33.1836,96.2703
03XS,31.3181,100.7542
6XS4,31.1669,101.0003
HQZ,32.7469,96.5306
LXY,31.6397,96.5147
11TS,31.6581,96.4114
3.00E+00,35.7139,100.6033
5TE8,35.7611,100.7517
7TX5,32.2169,102.1600
MDD,32.0364,102.1011
MAF,31.9425,102.2019
7TX7,32.0833,102.0172
7T7,31.8583,102.0739
6TX3,33.2333,96.7836
XA47,31.3097,97.4847
43TA,32.0253,97.6264
F85,33.7292,102.7339
XS70,33.1344,95.0181
OSA,33.0969,94.9617
6X0,32.0975,95.2947
F53,33.2153,95.2372
87TA,30.1892,99.2697
XS20,30.1542,99.2978
4TS5,30.2219,99.4983
84XS,30.2550,99.3989
XS23,30.1267,99.4711
XS22,30.2042,99.6736
XA78,33.4622,97.0711
XS24,29.8297,97.0992
1TE0,34.2694,102.7172
2T1,34.1850,102.6411
7TE5,31.6792,98.6636
TA24,31.4753,98.7114
TA89,31.5239,98.8003
37F,33.4847,99.5861
XA48,33.6417,97.3150
OCH,31.5778,94.7100
TS87,30.4181,96.0794
60R,30.3719,96.1133
XS25,29.3847,95.6831
87TE,29.4519,95.8656
TE67,29.4292,98.1317
TE86,29.4444,98.1128
5TS8,29.8086,98.2725
TX09,29.6756,98.0128
77TS,29.7994,98.0850
48TS,29.6678,98.1989
9TA1,29.6586,98.1378
BAZ,29.7044,98.0422
T17,29.2761,95.8886
TX01,33.3083,101.9103
02TX,33.3703,101.9228
XS09,30.5375,95.4364
61R,30.8844,93.7419
0TS9,30.0156,97.7372
36XS,33.8778,97.7297
88XS,30.0192,94.3878
XS27,30.0378,94.3961
XS28,30.0267,94.4628
TE16,32.2506,97.2972
2TS6,32.5125,96.9267
JWY,32.4561,96.9128
XS17,30.7092,96.9019
TE50,32.1733,96.9661
XS18,30.3847,96.2247
TE34,32.7625,97.9728
XA46,32.6936,95.4544
3F9,32.6767,95.5108
TX62,32.6333,95.4392
JDD,32.7422,95.4964
12TS,32.9083,97.9772
0TS7,32.8333,98.1253
MWL,32.7817,98.0603
TX34,32.8481,97.9844
7TE7,26.3837,98.3336
6TS4,31.1864,97.3906
E01,31.5825,102.9089
TX42,29.9375,96.0394
4TX0,29.8636,94.8344
33TA,30.3331,95.6122
TE85,30.3422,95.6614
XS29,29.9908,94.4225
6TS6,31.0417,96.2017
1TS0,29.6706,94.6708
89TS,31.5669,95.7667
71TA,31.8333,102.2339
ODO,31.9214,102.3872
00XS,33.0333,101.9339
13TS,27.4553,98.9264
7TX9,33.3586,94.4378
08XS,29.1081,95.7775
ONY,33.3508,98.8192
TS42,34.1964,102.1278
ORG,30.0683,93.8039
NOG,27.9011,98.0517
XS33,30.0625,93.8647
TA97,29.6375,95.9689
30TS,32.8283,94.7189
TS71,32.5278,96.9439
XA49,30.0250,101.5458
OZA,30.7353,101.2031
4TA8,30.6169,101.0169
3F6,34.0275,100.2819
1XA5,30.1350,97.1428
9TE7,30.2453,97.0828
3XS1,28.7672,96.3069
PSX,28.7275,96.2508
XS35,28.7392,96.2192
PSN,31.7797,95.7064
T13,32.4775,96.6856
8TX6,32.4278,96.7169
TX54,26.2125,98.4081
TA65,32.8211,98.4786
BPC,35.8892,101.0300
PPA,35.6131,100.9961
XS36,30.2536,101.6917
T45,35.3617,101.3650
3TE5,35.3306,101.3853
XS92,33.1458,97.7125
4XS2,33.1706,97.7317
XS30,33.6050,95.4819
PRX,33.6367,95.4508
39TA,33.6525,95.6558
XS88,33.8575,95.7047
0TA8,33.8486,95.4072
65XS,32.2233,97.2817
XS47,29.0003,98.5711
TS85,33.8106,96.7039
9TX7,33.8417,96.6697
TE68,33.7442,96.6600
XS91,32.0864,95.5994
XS50,27.3836,98.3100
XS51,27.4045,98.1447
8TX8,27.3609,98.1794
3TE3,29.4697,103.9367
T77,29.6342,104.3617
34TA,33.1669,96.4872
TS05,26.0837,97.9503
47TA,33.2558,96.8853
83TA,31.9003,96.6003
F01,34.2772,99.7592
50XS,29.0433,100.5844
T14,32.9522,96.0958
30TE,33.8111,101.3964
TA25,32.4317,98.5947
F23,32.4525,98.6828
49F,31.2275,101.9531
XS56,26.4487,97.7919
92XS,26.4789,97.6872
XS58,30.0442,94.7058
14TS,27.4217,98.6044
XS59,28.2808,97.2114
RFG,28.2936,97.3231
7TA7,31.8400,94.9614
TX47,33.7078,96.2239
7TS0,33.0950,97.4269
TX74,32.2614,97.2753
TS44,29.8400,96.0233
1TS1,29.9128,95.9942
XS71,28.7481,98.0450
XS39,29.5364,95.2642
T79,29.5558,95.3281
XS42,28.9294,99.0803
XS40,28.8003,99.0003
T30,28.8222,99.1089
PEQ,31.3825,103.5108
TE99,32.0214,97.2536
PYX,36.4128,100.7517
4TX3,33.6611,95.8336
TS54,33.0147,95.4344
2TA3,31.7181,104.5981
T24,31.2336,93.9819
TA66,29.7142,98.8600
XS43,29.6617,98.9564
XA23,33.0178,94.9700
F98,33.2172,102.8300
PVW,34.1681,101.7172
9TX3,34.1689,101.6353
7TA3,34.1808,101.8375
6TS0,34.0892,101.7406
PEZ,28.9542,98.5200
TE74,32.9536,95.8669
45TE,33.1917,97.3253
TE70,33.1986,97.3169
7TS4,33.1831,97.2544
3XA7,30.8908,99.0061
27XA,32.9794,97.8900
RAS,27.8119,97.0889
PIL,26.1662,97.3458
PKV,28.6533,96.6828
9TE4,28.5697,96.6297
T05,26.5628,97.4378
72TA,28.4586,96.2919
XS46,28.4297,96.4444
9X1,30.1533,95.3219
9R5,27.8878,97.3544
TE87,27.9158,97.3203
9TX6,33.1750,101.0239
9XS3,33.1033,101.4650
5F1,33.2036,101.3406
TE62,27.8542,97.6822
RBO,27.7786,97.6906
XS66,27.8039,97.7436
4XA4,30.7350,97.1433
TA02,33.1028,97.4642
T76,33.1492,97.4961
XS61,31.1150,99.0033
94XS,29.6544,95.8294
93XS,29.0811,95.3828
XA15,31.4269,96.9797
67R,26.4243,98.8461
XS64,26.2490,97.5650
XS63,26.2287,97.5608
TE47,32.2092,97.3178
52F,33.0497,97.2322
0TE3,33.9292,100.8422
54F,31.8819,100.5403
TE17,31.4392,97.1469
XA51,31.4183,97.1258
1T7,29.8117,98.4261
SKF,29.3842,98.5811
SAT,29.5336,98.4697
8T8,29.5106,98.7983
22TA,29.3414,98.6597
SSF,29.3369,98.4711
75XS,29.2494,98.4761
T94,29.5703,98.4683
XS89,29.6211,98.4558
86TS,31.4836,94.0336
78R,31.5397,94.1706
53XS,26.1484,97.5917
7TS2,29.8314,97.8892
HYI,29.8928,97.8631
7TS3,29.9600,97.9853
68TX,27.9808,97.7869
81R,31.2353,98.7169
37TX,31.3217,98.8656
XS94,27.1114,99.4225
TS75,30.5031,102.1589
XA03,33.4283,97.2719
T87,33.3422,97.2700
71XS,33.3464,97.2058
TS74,33.3625,97.2944
TX33,33.3417,97.3086
TE24,33.3931,97.2053
T58,33.3317,97.2303
58F,33.3653,97.1461
TX96,33.3992,97.2569
6XS8,33.3400,97.1031
XS93,26.7170,98.5586
38XS,26.8152,98.4792
RCK,30.6317,96.9897
RKP,28.0867,97.0447
XS67,27.9444,96.9850
ECU,29.9469,100.1739
3TA0,30.0969,100.4044
8TX2,29.9786,100.2017
XS69,29.9114,100.0003
T48,32.8681,96.2192
F46,32.9306,96.4356
XS72,30.4836,94.8336
58TE,33.4064,102.0769
XS73,29.8736,97.2883
T54,29.5244,95.7753
TS90,29.4025,95.4319
TE88,29.3569,95.4594
TA33,29.3581,95.6353
91TS,29.3675,95.3406
XA16,33.4942,97.4656
56F,32.8256,100.4153
71TE,30.3781,98.3761
XS75,30.4544,98.4892
72XS,30.0336,96.6847
68TS,32.8750,96.2878
T33,32.8569,96.3083
3TE4,30.0089,104.6647
83TE,29.4969,99.4939
XS76,29.7242,93.8706
XS31,33.7017,96.8319
73TA,30.9208,97.5397
76TE,31.5000,105.0839
65TX,31.7750,105.4314
TS65,31.3586,100.6128
5TE6,31.2692,100.4608
94TA,31.3058,100.4586
SJT,31.3578,100.4964
XS79,29.2586,98.4583
5C1,29.7239,98.6947
1T8,29.7392,98.4511
9TX5,29.7447,98.5372
24XA,29.3208,98.3703
74R,29.2836,98.5003
93TS,29.7483,96.1147
2TA4,29.7478,96.2928
0TX6,29.5053,97.9969
E70,29.6025,97.9906
TE51,29.5392,97.8350
SEQ,29.5658,97.9083
5TA5,29.3361,95.1153
5TA7,29.4208,95.1592
TA50,31.9092,106.6411
86TE,32.6497,98.1472
XS95,29.6769,96.9706
TE89,32.5378,94.2361
9TE0,32.3992,96.3836
8TA1,28.4781,96.7619
5TA9,32.6097,96.5269
F97,32.9544,102.5408
05TA,29.8092,96.2650
3TA2,29.7367,96.0642
1XA7,29.7333,96.0592
T70,29.1186,100.4722
1XS0,29.9225,98.4808
6XS7,33.0453,97.6747
7XS1,32.9933,97.6769
61TE,32.9867,97.6197
TA16,33.4428,100.8544
F56,32.9092,99.7361
63F,32.1736,101.8225
49XS,31.4483,98.3211
14TA,29.8986,98.4031
SEP,32.2153,98.1778
15TX,32.3042,98.3253
17TX,32.4486,98.2550
16TX,32.2639,98.1072
64F,31.6439,100.9694
58XS,31.8306,101.0558
2TS8,29.2206,97.8717
TS76,30.2503,98.5947
3.00E+07,36.2194,102.1042
H70,36.3456,102.0492
5XS9,31.9219,96.2650
XA05,34.1011,102.6242
9XS6,34.0531,102.5222
SLR,33.1597,95.6211
X43,36.0292,101.8289
2KL,30.5989,98.4086
SWW,32.4675,100.4667
86XS,32.4000,100.3669
TA00,32.3842,100.2786
2F4,33.1769,101.8200
41XS,30.5392,97.4189
T74,30.5728,97.4433
68F,31.6614,96.3100
5TA1,31.1936,97.4072
GNC,32.6753,102.6528
5TA0,32.7319,102.9439
39TE,32.7181,102.7383
TS20,33.5322,99.1936
60F,33.6486,99.2606
TA67,33.7483,102.0672
2F1,35.2361,100.1847
9TX9,30.7483,101.9653
09TX,30.7392,102.0236
XS99,30.4711,94.9128
72TS,29.3608,96.6225
9XS2,33.6539,96.7769
11TX,33.6667,96.6906
TA93,33.6333,96.7336
SWI,33.6242,96.5861
GYI,33.7142,96.6736
XS49,29.4903,97.1219
TE36,29.3919,97.1847
79XS,34.4667,101.3006
T69,28.0386,97.5425
3TE6,35.5700,101.1692
9XS5,33.3500,101.6417
F49,33.4847,101.6608
XA68,33.3917,97.3553
TS22,29.2417,97.6297
84R,30.0283,97.1669
SNK,32.6933,100.9506
53TX,29.2161,98.5494
13TX,30.5314,100.4514
TE37,30.2692,100.4508
0XS2,30.5550,100.5342
SOA,30.5856,100.6486
E42,36.2211,101.1944
8TA3,30.5169,98.1742
0XS6,30.5011,98.1469
88R,30.4781,98.1211
0XS7,29.1919,100.2753
0XS8,29.0761,100.3753
55XS,29.1664,100.4183
VCT,28.8525,96.9186
3XS4,30.1344,93.9361
3XS5,29.2981,98.6767
54X,31.5753,97.3011
XA85,31.6419,97.3144
XS74,31.6083,97.1628
70TE,31.5022,97.0808
PWG,31.4850,97.3167
TPL,31.1525,97.4078
TS92,31.2147,97.4267
19TX,31.2383,97.5142
TA70,31.7836,95.8975
1XS7,29.4503,102.8319
81TX,29.3433,103.5650
3TE8,29.3194,103.5836
TRL,32.7092,96.2675
TS98,32.7869,96.3069
21TX,33.4994,94.0944
TS50,29.4175,94.9983
8TA4,29.4456,95.0078
TA13,36.2564,102.8706
23TX,31.2497,97.5228
1XS9,28.3956,98.2208
72F,33.1792,99.1497
24TX,32.5000,98.3836
TE63,28.2461,98.5528
53TS,33.4839,96.8392
8XS6,33.4522,96.8328
XA17,33.3217,95.5636
23TA,33.4872,96.4558
7TA0,30.0922,95.6517
16TA,30.9197,103.7828
52TA,33.4639,96.3503
48TX,33.4542,96.3817
XA52,30.9236,95.2936
TE91,32.0394,95.0828
26TX,33.7647,100.0178
I06,34.5669,101.7814
1TA2,34.6500,101.5006
2XS5,30.0106,98.4253
TYR,32.3542,95.4025
TA42,32.7131,94.1250
RND,29.5289,98.2781
2XS6,29.7211,99.5711
95TA,29.6350,99.4822
2XS7,29.4503,99.6836
2XS8,29.2294,99.8239
UVA,29.2114,99.7436
9F1,31.6211,97.4294
3XA1,33.4739,97.1692
XA84,33.4769,97.1194
1XA6,33.4736,97.1225
51TX,32.5394,95.6683
5XS5,32.5428,95.7086
97XS,33.4328,96.4794
VHN,31.0578,104.7839
88TA,31.4558,104.8444
E52,35.2319,102.3992
75TS,32.4164,97.0919
28TX,34.0858,99.4550
29TX,34.0944,99.3656
53TA,34.1542,99.2642
F05,34.2256,99.2839
42TE,28.8878,97.0211
45TX,31.7525,97.0983
66XS,33.3964,96.4886
41TS,33.3783,96.4483
94R,29.2661,96.0078
61XS,29.3244,96.0208
ARM,29.2542,96.1544
T59,35.4511,100.2000
96TS,32.2247,95.1958
36TX,33.7208,96.8614
69XS,33.7533,96.8303
T29,33.6322,96.9408
68XS,33.7214,96.8697
TA80,33.8931,96.9281
37XS,32.0003,97.4169
F50,31.9253,97.3647
78TE,32.0206,97.3311
TS47,32.9683,98.0114
29TA,33.8731,98.6458
CWC,33.8606,98.4903
SPS,33.9889,98.4919
7TX0,33.8281,98.5728
F14,33.9478,98.6167
4XS5,31.1219,93.8031
1TE6,35.1181,102.1853
97TS,30.4803,95.5400
4XS6,30.3919,98.6614
76F,32.6814,95.9842
4XS9,30.0961,98.1628
70XS,29.9933,98.0433
3TS1,30.0114,98.0406
4XS8,29.9669,98.1169
TE08,32.1494,100.1597
INK,31.7797,103.2017
TE73,29.8586,94.3542
5XS3,29.7697,94.2614
T90,29.8042,94.4311
F51,32.9389,95.2789
TA61,32.4736,95.1658
98TS,32.4183,95.0003
5TA2,31.4547,97.2503
31TX,31.5969,97.3300
TA57,31.6239,96.9925
2TS3,31.6794,97.2406
CNW,31.6378,97.0742
ACT,31.6114,97.2306
TE92,31.5944,97.3708
73F,31.6239,97.0225
75TE,31.7475,97.2461
3XS8,30.1308,95.9003
4XS0,29.9297,95.9642
9TS3,30.1483,95.9669
37X,29.9933,95.9303
TS03,32.0617,97.7378
74TE,32.0600,97.7947
8XS9,29.9572,98.7906
56TX,30.0094,96.7594
60TA,32.3253,96.9475
51TE,32.4703,97.7872
54TA,32.2997,96.8733
TE72,32.3272,96.8403
TA60,32.3944,96.7794
25XS,32.4867,96.8464
6TE7,34.8375,101.5789
08TX,32.8581,97.7475
XA86,32.5669,97.8047
6TA7,32.8283,97.7794
F78,32.5728,97.8725
54TS,32.8111,99.8517
WEA,32.7464,97.6825
TA19,32.6744,97.7836
99XS,32.6833,97.8056
58TX,32.6511,97.9336
57XS,30.6969,97.5600
F06,34.8456,100.1958
T65,26.1776,97.9731
40TS,31.7725,97.1322
XS48,32.9539,95.5775
9XS0,29.0981,96.9553
5TA3,29.3586,97.1447
T85,29.3131,97.1383
APY,26.9688,99.2489
UT24,37.4933,112.6456
UT00,37.4722,112.6222
U52,38.2306,112.6756
UT82,37.7100,113.6458
BDG,37.5833,109.4833
66V,37.2500,109.6339
5TA6,31.9344,99.8944
77F,31.9472,99.9858
41TX,33.3747,96.0822
42TX,33.3167,96.0669
80XS,33.6433,97.0022
09R,30.7753,94.4586
UT47,37.1019,113.3139
UT65,39.9981,113.9772
UT79,40.4156,109.3436
99UT,40.3506,109.4014
U13,38.2500,112.2256
UT30,37.3425,112.2236
KNB,37.0111,112.5311
UT43,37.6361,113.2467
01UT,38.3083,109.3964
UT54,37.2533,113.3342
38U,38.3625,111.5961
LGU,41.7911,111.8517
02UT,41.3664,113.8431
UT28,37.9750,113.4633
40U,40.9861,109.6786
41U,39.3292,111.6147
03UT,37.1208,109.9858
MLF,38.4267,113.0125
CNY,38.7550,109.7547
UT75,38.5333,109.9833
UT53,38.4878,109.4486
UT68,38.4728,109.6600
U43,37.9372,109.3464
UT59,38.1758,109.7439
UT25,37.0167,110.2006
42U,41.1489,111.7667
43U,39.5247,111.4753
04UT,37.0083,110.7950
U14,39.7367,111.8700
HIF,41.1239,111.9731
OGD,41.1956,112.0131
05UT,37.0333,110.3172
U55,37.8453,112.3919
UT17,37.9322,112.3319
UT15,37.9286,112.7689
1L9,37.8597,112.8161
PUC,39.6139,110.7514
PVU,40.2192,111.7233
UT69,40.1814,109.6722
RIF,38.7364,112.0989
74V,40.2783,110.0514
BTF,40.8694,111.9272
BMC,41.5525,112.0622
2UT3,41.4922,112.5911
BCE,37.7064,112.1458
UT08,40.4319,111.9308
CDC,37.7008,113.0989
UT80,37.6347,113.1594
UT10,40.3572,112.0178
UT41,40.3394,111.9989
UT99,40.2425,112.0931
UT42,39.1467,109.1450
DTA,39.3806,112.5078
UT49,39.4594,112.6550
U69,40.1919,110.3811
2UT2,37.5208,112.6417
DPG,40.1975,112.9350
33U,40.9178,109.3906
17U,40.2636,112.0211
1L7,37.7453,111.5703
FOM,38.9581,112.3631
UT83,40.2578,110.8586
UT74,37.6483,110.1669
UT70,38.9650,114.0372
U07,37.5458,110.7133
U34,38.9614,110.2272
UT09,39.4833,110.1508
U96,37.4422,110.5694
HVE,38.4181,110.7042
UT03,37.8917,110.3839
UT97,38.1572,110.2922
UT26,37.5844,112.3925
36U,40.4817,111.4289
69V,39.3611,110.9169
1L8,37.1389,113.3064
U77,40.1417,111.6614
SGU,37.0906,113.5931
TVY,40.6125,112.3508
UT29,41.7339,112.1942
UT67,40.4411,109.8469
UT07,40.4250,109.5922
VEL,40.4408,109.5100
ENV,40.7186,114.0308
32VA,36.6778,81.9286
VJI,36.6872,82.0333
00VA,36.5761,78.9992
VA64,37.4161,77.9539
2VA3,37.3150,77.8661
VG06,37.7250,79.0831
44U,39.0292,111.8383
SLC,40.7883,111.9778
U42,40.6194,111.9928
UT13,40.5639,112.0139
3VG3,37.9361,76.3486
70VA,37.0756,79.8272
46VA,37.8189,78.0472
8VA2,38.0089,76.5631
58VA,38.5950,77.6461
VG33,37.1547,75.9569
VG39,37.2208,76.0075
VG30,37.2272,75.9769
VG09,37.2278,75.9833
VA14,36.7408,77.2628
VA15,37.6564,78.0450
VA66,38.6075,77.5694
VA16,38.8792,77.4844
VA18,37.9683,78.6822
CHO,38.1386,78.4528
VA19,37.9539,78.3692
CXE,36.7883,78.5017
1VA8,36.8619,78.4111
VA25,36.7644,78.3606
24VA,37.2883,75.9997
21VA,37.3033,75.9350
VA59,36.6358,76.1517
VA11,36.8078,81.7011
W63,36.5958,78.5600
VG34,36.5847,78.5008
12VA,37.7881,79.7678
07VA,36.8194,78.7831
VA23,38.1189,76.6136
VA93,38.9050,78.6547
VA24,37.4144,78.9642
W81,37.1811,78.0983
VA27,36.5600,80.1378
VA26,36.6500,80.1164
87VA,38.0811,78.6956
VA28,37.1214,78.6436
88VA,38.3742,77.9919
VA30,38.5267,77.9564
CJR,38.5256,77.8597
02VA,38.4356,77.8572
NDY,38.3328,77.0369
95VA,36.6233,79.3558
DAN,36.5728,79.3361
PSK,37.1372,80.6786
93VA,37.5364,79.0233
94VA,37.2631,78.8494
10VA,37.3864,78.8131
98VA,38.9422,77.5422
VG23,38.9278,77.5628
4VA5,37.6597,78.9222
4VG2,37.8581,77.5472
VG24,37.7819,77.4939
4VA6,37.8806,75.5061
25VA,37.8178,77.1031
VG18,38.8158,78.7703
20VG,37.2886,79.4469
0VA1,37.2336,79.5853
91VA,37.3278,79.4047
VG25,37.3483,79.5719
61VA,39.2353,78.0119
01VA,39.1250,77.9250
VA10,37.2800,80.3014
BCB,37.2078,80.4078
BKT,37.0744,77.9572
VG56,37.8083,75.6028
20VA,38.0822,77.4883
23VG,36.7097,78.4281
VG28,36.5492,77.1914
VBW,38.3667,78.9603
8VA1,38.4542,78.1864
0V4,37.1417,79.0164
23VA,37.5572,78.6200
57VA,37.4511,78.6786
8VA4,37.6731,78.7033
7W4,37.9656,77.7458
W31,36.9603,78.1850
VG01,37.0625,78.5617
VA31,37.7625,76.3464
5VA9,37.6925,76.3183
VA08,37.7169,76.3589
VA57,38.2483,77.2192
LVL,36.7728,77.7942
3VA5,39.0289,77.6250
JYO,39.0781,77.5575
LKU,38.0097,77.9700
VA61,39.2639,77.6572
VA62,39.2592,77.6572
VA96,37.8256,78.7317
8VA6,37.7383,78.9622
1VA3,37.6583,78.9456
VG52,37.8392,78.8217
44VA,37.7311,79.8111
VG00,37.3697,75.9469
89VA,38.5222,78.5242
VA32,38.8042,78.5719
2VA1,37.8958,76.3553
EMV,36.6869,77.4828
VA34,37.2836,78.4497
FVX,37.3575,78.4378
05VA,37.2242,78.4186
NFE,36.6919,76.1344
VA04,37.4919,79.9286
VA83,37.5222,79.8519
VA06,36.9942,80.4544
W90,37.2719,79.3358
VA36,37.7447,78.2703
APH,38.0689,77.3183
DAA,38.7150,77.1811
FAF,37.1325,76.6089
FKN,36.6981,76.9039
5VA5,38.4033,77.3158
VA42,38.3583,77.4522
EZF,38.2661,77.4494
FRR,38.9175,78.2536
HLX,36.7661,80.8236
VA63,37.6794,79.4203
92VA,37.3447,76.5644
0VA9,37.4472,76.4539
VA44,37.7169,77.8839
GVE,38.1561,78.1658
48VA,39.2906,78.3508
VA46,39.2961,78.3622
06VA,38.2489,78.8553
