xBase,yBase
-84.946092,30.134247
Bus Name,xVal,yVal,xDif,yDif,xAdj,yAdj
m1126031,1681878.1701,12283848.512,-12075.860000000102,6270.75500000082,-84.98231958,30.153059265
l3179608,1681987.4514,12283849.921,-11966.578700000187,6272.164000000805,-84.9819917361,30.153063492
l2730107,1682208.6886,12284132.832,-11745.341500000097,6555.075000001118,-84.98132802449999,30.153912225000003
l2955006,1681124.1006,12283565.081,-12829.929500000086,5987.324000000954,-84.9845817885,30.152208972
l2692600,1681230.0395,12283434.951,-12723.990600000136,5857.194000000134,-84.98426397179999,30.151818581999997
l3027122,1680843.6925,12282101.515,-13110.337600000203,4523.758000001311,-84.9854230128,30.147818274000002
m1108499,1681302.1414,12281996.075,-12651.88870000001,4418.31799999997,-84.9840476661,30.147501954
l3065665,1681313.2498,12281877.689,-12640.780299999984,4299.93200000003,-84.98401434089999,30.147146795999998
l3235946,1681668.2583,12281849.41,-12285.771799999988,4271.653000000864,-84.98294931539999,30.147061959000002
m1126005,1682240.2606,12281807.672,-11713.76950000017,4229.915000000969,-84.9812333085,30.146936745
l2767342,1682333.2316,12282016.392,-11620.798500000034,4438.635000001639,-84.98095439549999,30.147562905000004
l2748780,1682470.3206,12282099.659,-11483.709500000114,4521.9020000007,-84.98054312849999,30.147812706
l2823544,1682615.5484,12282274.239,-11338.48170000012,4696.482000000775,-84.98010744509999,30.148336446000002
m1126016,1682714.6511,12282252.592,-11239.37900000019,4674.835000000894,-84.97981013699999,30.148271505
m1126020,1683166.8823,12282324.624,-10787.147800000152,4746.867000000551,-84.9784534434,30.148487601
l2748781,1683616.193,12282264.47,-10337.83710000012,4686.713000001386,-84.9771055113,30.148307139000003
m1126025,1682931.8702,12282666.279,-11022.159900000086,5088.521999999881,-84.97915847969999,30.149512566
l2823545,1682879.9698,12282841.179,-11074.060300000012,5263.422000000253,-84.97931418089999,30.150037266
l3101782,1683370.7852,12282182.882,-10583.244900000049,4605.125,-84.9778417347,30.148062375
l3195321,1682823.0313,12282062.234,-11130.998800000176,4484.476999999955,-84.97948499639999,30.147700430999997
l3011229,1682174.741,12281551.741,-11779.28910000017,3973.9840000011027,-84.9814298673,30.146168952
l3108449,1681267.907,12282402.603,-12686.1231000002,4824.8460000008345,-84.9841503693,30.148721538
d5867591-1_int,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
e183472,1681682.0003,12279248.941,-12272.029800000135,1671.1840000003576,-84.9829080894,30.139260552
l2989566,1681174.6247,12279294.018,-12779.405400000047,1716.2609999999404,-84.9844302162,30.139395782999998
m1108378,1680891.4519,12279281.759,-13062.578200000105,1704.0020000003278,-84.9852797346,30.139359006
l3233412,1680848.2882,12279673.082,-13105.741900000023,2095.3250000011176,-84.9854092257,30.140532975000003
l2821087,1680893.0452,12280180.798,-13060.98490000004,2603.0410000011325,-84.98527495469999,30.142056123000003
l2990098,1680674.6915,12280145.965,-13279.338600000134,2568.2080000005662,-84.9859300158,30.141951624
l3027671,1680204.8476,12280197.792,-13749.182500000112,2620.035000000149,-84.9873395475,30.142107104999997
l2802481,1680117.3324,12279690.56,-13836.697700000135,2112.803000001237,-84.9876020931,30.140585409000003
l3214549,1680164.0637,12279489.201,-13789.966400000034,1911.444000000134,-84.9874618992,30.139981331999998
193-51796,1680144.8698,12279506.043,-13809.160300000105,1928.286000000313,-84.98751948089999,30.140031858
m1108380,1680725.0191,12279286.408,-13229.011000000173,1708.6510000005364,-84.985779033,30.139372953
l2708744,1680782.0928,12279458.407,-13171.937300000107,1880.6500000003725,-84.9856078119,30.13988895
l2690187,1680652.7902,12279603.172,-13301.23990000016,2025.4150000009686,-84.9859957197,30.140323245
l3027670,1680892.2137,12279854.351,-13061.816400000127,2276.5940000005066,-84.9852774492,30.141076782
l2802480,1680498.7438,12279933.539,-13455.286300000036,2355.78200000152,-84.9864578589,30.141314346
l3252336,1680441.8258,12279705.871,-13512.2043000001,2128.1140000000596,-84.98662861289999,30.140631342
l3233413,1680405.9448,12280172.962,-13548.085300000152,2595.2050000000745,-84.9867362559,30.142032614999998
l3102286,1680128.1664,12279984.89,-13825.863700000104,2407.1330000013113,-84.9875695911,30.141468399
228-1048090-1_int,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
l2898495,1680444.5987,12279294.239,-13509.431400000118,1716.4820000007749,-84.9866202942,30.139396446
l2952003,1679983.1721,12279289.521,-13970.858000000007,1711.7640000004321,-84.98800457399999,30.139382292
m1108381,1679631.5345,12279302.095,-14322.495600000024,1724.3380000013858,-84.98905948679999,30.139420014000002
l3254237,1679418.2272,12279173.26,-14535.80290000001,1595.5030000004917,-84.98969940869999,30.139033509
m1108387,1679232.793,12279461.696,-14721.237100000028,1883.9390000011772,-84.9902557113,30.139898817000002
l3215203,1679305.5011,12279452.349,-14648.529000000097,1874.5920000001788,-84.99003758699999,30.139870776
m1108398,1679256.8366,12279558.763,-14697.193500000052,1981.0060000009835,-84.99018358049999,30.140190018000002
l2915542,1679416.7977,12279562.265,-14537.232400000095,1984.5080000013113,-84.9897036972,30.140200524
m1108395,1679036.2915,12279524.557,-14917.73860000004,1946.800000000745,-84.9908452158,30.140087400000002
l2728247,1678903.3436,12279275.32,-15050.686500000069,1697.5630000010133,-84.99124405949999,30.139339689
l2896685,1678739.5486,12279617.098,-15214.481499999994,2039.341000000015,-84.9917354445,30.140365022999998
m1089185,1678664.2846,12279640.572,-15289.745500000194,2062.815000001341,-84.99196123649999,30.140435445
l2990826,1678542.0477,12279603.164,-15411.982400000095,2025.40700000152,-84.9923279472,30.140323221000003
l2803199,1679631.809,12279453.918,-14322.221100000199,1876.161000000313,-84.9890586633,30.139875483
l2730149,1681765.8905,12279249.31,-12188.139600000111,1671.5530000012368,-84.98265641879999,30.139261659000002
m1125959,1683119.7701,12277736.178,-10834.26000000001,158.4210000000894,-84.97859478,30.134722263
m1125974,1683152.149,12277930.734,-10801.881100000115,352.9769999999553,-84.97849764329999,30.135305930999998
l3104796,1683152.3988,12277932.88,-10801.631300000008,355.1230000015348,-84.97849689389999,30.135312369000005
l2917255,1683121.388,12278254.81,-10832.642100000056,677.0530000012368,-84.97858992629999,30.136278159000003
l2861197,1683049.9988,12277521.138,-10904.031300000148,-56.61899999901652,-84.9788040939,30.134077143000003
l3160896,1682953.8985,12277299.61,-11000.131600000197,-278.1469999998808,-84.97909239479999,30.133412559
m1125955,1683291.8717,12277627.65,-10662.158400000073,49.893000001087785,-84.9780784752,30.134396679
l2936211,1683404.9786,12277720.929,-10549.05150000006,143.17200000025332,-84.9777391545,30.134676516
l2842329,1683567.4588,12277930.509,-10386.571300000185,352.7520000003278,-84.97725171389999,30.135305256
l3236004,1683587.4514,12277404.631,-10366.578700000187,-173.1260000001639,-84.9771917361,30.133727622
l3251799,1684075.3996,12277146.968,-9878.630500000203,-430.788999998942,-84.9757278915,30.132954633
l3160861,1685011.0284,12276592.128,-8943.001700000139,-985.628999998793,-84.97292100509999,30.131290113000002
l2692660,1686531.8282,12275536.012,-7422.2018999999855,-2041.7449999991804,-84.96835860569999,30.128121765
l2955076,1686425.7746,12276011.922,-7528.255500000203,-1565.8349999990314,-84.9686767665,30.129549495000003
l3160871,1687194.52,12275470.82,-6759.510100000072,-2106.9369999989867,-84.9663705303,30.127926189
l3030203,1687124.1303,12275755.799,-6829.899800000014,-1821.9579999987036,-84.9665816994,30.128781126000003
l3179673,1687076.1211,12275926.901,-6877.908999999985,-1650.8559999987483,-84.966725727,30.129294432000002
m1166369,1688502.5817,12275309.532,-5451.44840000011,-2268.2249999996275,-84.9624463452,30.127442325
l2839305,1688395.6925,12275172.795,-5558.337600000203,-2404.9619999993593,-84.9627670128,30.127032114000002
m1166361,1688071.9692,12275103.425,-5882.060900000157,-2474.3319999985397,-84.9637381827,30.126824004000003
l2692661,1687977.9415,12275309.63,-5976.088600000134,-2268.126999998465,-84.96402026579999,30.127442619000004
l2989600,1688024.0297,12275130.753,-5930.000400000019,-2447.003999998793,-84.96388200119999,30.126905988
m1166362,1687698.1601,12275143.578,-6255.870000000112,-2434.178999999538,-84.96485960999999,30.126944463
m1166355,1687545.7193,12274859.418,-6408.310800000094,-2718.338999999687,-84.9653169324,30.126091983
l2858200,1687627.5287,12274511.127,-6326.501400000183,-3066.629999998957,-84.9650715042,30.12504711
l2805035,1687522.1099,12274646.61,-6431.920200000051,-2931.146999999881,-84.9653877606,30.125453559
l2898522,1687545.0516,12275309.978,-6408.978500000201,-2267.7789999991655,-84.9653189355,30.127443663
l2992656,1688551.8402,12275120.239,-5402.189900000114,-2457.517999999225,-84.9622985697,30.126874446000002
m1166356,1688597.8997,12274930.598,-5356.13040000014,-2647.158999999985,-84.96216039119999,30.126305523
l2730187,1688764.5209,12274943.951,-5189.509200000204,-2633.805999999866,-84.96166052759999,30.126345582
l3104856,1688400.321,12274751.411,-5553.709100000095,-2826.345999998972,-84.96275312729999,30.125767962
l2727019,1688605.891,12274729.567,-5348.139100000029,-2848.1899999994785,-84.96213641729999,30.12570243
m1186065,1691427.9285,12274759.312,-2526.101600000169,-2818.4449999984354,-84.9536703048,30.125791665000005
m1186063,1691639.1797,12274638.365,-2314.850400000112,-2939.391999999061,-84.9530365512,30.125428824
m3036172,1691645.0206,12274518.811,-2309.00950000016,-3058.9459999985993,-84.9530190285,30.125070162000004
l3086079,1691636.9597,12274515.112,-2317.070400000084,-3062.644999999553,-84.9530432112,30.125059065
l2936276,1691418.9501,12274415.121,-2535.0800000000745,-3162.6359999999404,-84.95369724,30.124759091999998
l2936275,1692308.5685,12274176.099,-1645.4616000000387,-3401.657999999821,-84.9510283848,30.124042025999998
l3179674,1692575.21,12274043.319,-1378.8201000001281,-3534.4379999991506,-84.9502284603,30.123643686
m1209753,1692894.6693,12273440.441,-1059.3608000001404,-4137.315999999642,-84.94927008239999,30.121835051999998
l3142099,1692606.5198,12272774.808,-1347.5103000001982,-4802.948999999091,-84.95013453089999,30.119838153
m1209750,1691988.2204,12273067.541,-1965.8097000000998,-4510.216000000015,-84.9519894291,30.120716352
l2748840,1692304.7797,12272449.88,-1649.250400000019,-5127.876999998465,-84.9510397512,30.118863369000003
l3086075,1691850.8815,12273420.182,-2103.1486000001896,-4157.574999999255,-84.95240144579999,30.121774275
m1209774,1692571.0443,12274473.067,-1382.9858000001404,-3104.6899999994785,-84.9502409574,30.12493293
l3123509,1692774.7957,12274449.142,-1179.2344000001904,-3128.614999998361,-84.94962970319999,30.124861155000005
e192258,1693643.1682,12274381.644,-310.8619000001345,-3196.1129999998957,-84.94702458569999,30.124658660999998
l3011293,1692623.1127,12274654.888,-1330.9174000001512,-2922.8689999990165,-84.9500847522,30.125478393
p829977,1691218.5287,12274540.561,-2735.501400000183,-3037.1959999985993,-84.9542985042,30.125135412000002
m1186061,1691061.8404,12274351.842,-2892.189699999988,-3225.914999999106,-84.9547685691,30.124569255
l2861223,1690968.0501,12274277.54,-2985.9799999999814,-3300.217000000179,-84.95504994,30.124346349
l3139366,1691229.42,12273921.88,-2724.6101000001654,-3655.876999998465,-84.95426583029999,30.123279369000002
m1186052,1691285.3304,12273330.623,-2668.6996999999974,-4247.133999999613,-84.9540980991,30.121505598
l3234149,1691184.3067,12273169.707,-2769.723400000017,-4408.049999998882,-84.95440117019999,30.121022850000003
l2936268,1692121.2011,12276137.841,-1832.8290000001434,-1439.9159999992698,-84.95159048699999,30.129927252
l3160863,1692815.3011,12276647.429,-1138.7290000000503,-930.3279999997467,-84.94950818699999,30.131456015999998
l2730108,1692377.152,12277568.021,-1576.878100000089,-9.735999999567866,-84.9508226343,30.134217792
l2786204,1692261.571,12277819.499,-1692.4591000000946,241.74200000055134,-84.95116937729999,30.134972226
l2936216,1692152.3594,12278197.891,-1801.6707000001334,620.1340000014752,-84.95149701209999,30.136107402000004
m1209822,1691955.0059,12280203.117,-1999.0242000001017,2625.3600000012666,-84.95208907259999,30.14212308
m1209823,1691905.8252,12280383.484,-2048.2049000000115,2805.7269999999553,-84.9522366147,30.142664180999997
m1209828,1691914.6194,12281507.951,-2039.410700000124,3930.194000000134,-84.95221023209999,30.146037581999998
l3253570,1692035.7995,12281559.782,-1918.2306000001263,3982.0250000003725,-84.9518466918,30.146193075
l2937757,1692230.4701,12281776.128,-1723.5600000000559,4198.371000001207,-84.95126268,30.146842113
l3067448,1692404.5501,12281976.279,-1549.4799999999814,4398.521999999881,-84.95074043999999,30.147442566
l2763407,1693116.353,12282162.578,-837.6771000002045,4584.821000000462,-84.94860503129999,30.148001463
l2861157,1691680.492,12281568.232,-2273.538100000005,3990.47500000149,-84.95291261429999,30.146218425000004
p901951,1691331.9797,12281760.699,-2622.0504000000656,4182.941999999806,-84.9539581512,30.146795825999998
l2806553,1690960.6405,12282521.22,-2993.3896000001114,4943.463000001386,-84.95507216879999,30.149077389000002
m1166391,1689062.4394,12283329.639,-4891.590700000059,5751.882000001147,-84.96076677209999,30.151502646
l3254873,1688723.4503,12283409.818,-5230.579800000181,5832.061000000685,-84.96178373939999,30.151743183
m1166393,1688621.419,12283454.256,-5332.6111000000965,5876.498999999836,-84.9620898333,30.151876496999996
m1166395,1688793.7377,12283583.472,-5160.292400000151,6005.714999999851,-84.9615728772,30.152264144999997
l3179637,1689073.6583,12284006.417,-4880.371800000081,6428.660000000149,-84.96073311539999,30.153532979999998
l3048890,1688350.5464,12283854.033,-5603.4836999999825,6276.276000000536,-84.96290245109999,30.153075828
l3048889,1687967.681,12284190.954,-5986.349099999992,6613.197000000626,-84.96405104729999,30.154086591
m1166407,1687705.1724,12284306.912,-6248.857700000051,6729.155000001192,-84.9648385731,30.154434465
l3064514,1687040.7152,12285337.035,-6913.314900000114,7759.278000000864,-84.96683194469999,30.157524834
l3048888,1686927.0881,12285507.068,-7026.942000000039,7929.311000000685,-84.967172826,30.158034933
m1142880,1686350.6457,12286465.332,-7603.384400000097,8887.575000001118,-84.96890215319999,30.160909725000003
l2891575,1686093.8265,12286266.917,-7860.203600000124,8689.160000000149,-84.96967261079999,30.16031448
l2764411,1686056.1228,12286737.089,-7897.907300000079,9159.332000000402,-84.9697857219,30.161724996
l2767343,1685987.7483,12286903.808,-7966.281799999997,9326.051000000909,-84.96999084539999,30.162225153
l2804957,1685878.2581,12287096.292,-8075.772000000114,9518.535000000149,-84.97031931599999,30.162802605
l3048937,1685785.5902,12287268.631,-8168.439900000114,9690.873999999836,-84.97059731969999,30.163319622
l3176661,1685532.8547,12287517.815,-8421.175400000066,9940.058000000194,-84.9713555262,30.164067174
l2970804,1685410.2205,12287738.827,-8543.809600000037,10161.070000000298,-84.97172342879999,30.16473021
l2952007,1687211.4529,12284312.605,-6742.577200000174,6734.848000001162,-84.9663197316,30.154451544
l2861158,1686796.483,12284325.774,-7157.547100000083,6748.017000000924,-84.96756464129999,30.154491051
l2745811,1688327.9283,12283187.02,-5626.101800000062,5609.263000000268,-84.96297030539999,30.151074789
l3027124,1687747.349,12282739.97,-6206.681100000162,5162.213000001386,-84.9647120433,30.149733639000004
l3142050,1689208.6953,12283860.652,-4745.33480000007,6282.895000001416,-84.9603280044,30.153095685000004
