hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
7680, 0.00000, 683.656, -154.471, 738.674, -156.101, 667.811, -155.191, 0, 0
7681, 0.00000, 613.273, -154.276, 663.167, -155.904, 597.557, -154.988, 0, 0
7682, 0.00000, 536.611, -154.022, 581.094, -155.649, 520.971, -154.717, 0, 0
7683, 0.00000, 491.863, -153.841, 532.982, -155.463, 476.584, -154.521, 0, 0
7684, 0.00000, 476.48, -153.769, 516.518, -155.389, 460.811, -154.44, 0, 0
7685, 0.00000, 474.391, -153.758, 513.982, -155.375, 457.64, -154.423, 0, 0
7686, 0.00000, 511.656, -153.913, 554.562, -155.534, 493.719, -154.589, 0, 0
7687, 0.00000, 539.562, -154.024, 585.327, -155.649, 520.664, -154.704, 0, 0
7688, 0.00000, 620.443, -154.288, 672.543, -155.914, 599.38, -154.981, 0, 0
7689, 0.00000, 697.679, -154.5, 755.696, -156.127, 674.419, -155.198, 0, 0
7690, 0.00000, 798.345, -154.729, 863.764, -156.353, 773.298, -155.428, 0, 0
7691, 0.00000, 785.596, -154.708, 849.636, -156.333, 759.52, -155.404, 0, 0
7692, 0.00000, 781.311, -154.699, 844.862, -156.323, 755.085, -155.394, 0, 0
7693, 0.00000, 767.521, -154.67, 830.552, -156.296, 741.99, -155.365, 0, 0
7694, 0.00000, 792.37, -154.72, 856.583, -156.344, 766.273, -155.417, 0, 0
7695, 0.00000, 805.559, -154.748, 870.635, -156.371, 779.481, -155.445, 0, 0
7696, 0.00000, 806.259, -154.75, 871.264, -156.373, 780.361, -155.447, 0, 0
7697, 0.00000, 887.859, -154.903, 959.264, -156.523, 863.096, -155.602, 0, 0
7698, 0.00000, 934.781, -154.987, 1010.45, -156.606, 912.117, -155.686, 0, 0
7699, 0.00000, 959.818, -155.029, 1036.6, -156.646, 936.713, -155.725, 0, 0
7700, 0.00000, 947.236, -155.008, 1022.93, -156.627, 925.441, -155.708, 0, 0
7701, 0.00000, 904.719, -154.935, 976.698, -156.556, 883.754, -155.641, 0, 0
7702, 0.00000, 923.138, -154.965, 996.531, -156.585, 904.118, -155.674, 0, 0
7703, 0.00000, 866.838, -154.866, 936.317, -156.491, 849.472, -155.581, 0, 0
7704, 0.00000, 759.508, -154.652, 820.647, -156.281, 742.677, -155.371, 0, 0
7705, 0.00000, 641.552, -154.362, 694.166, -155.993, 626.193, -155.079, 0, 0
7706, 0.00000, 543.598, -154.05, 588.794, -155.678, 528.775, -154.75, 0, 0
7707, 0.00000, 494.663, -153.853, 536.189, -155.476, 479.795, -154.536, 0, 0
7708, 0.00000, 468.473, -153.734, 508.196, -155.354, 453.704, -154.406, 0, 0
7709, 0.00000, 451.187, -153.65, 489.449, -155.267, 435.868, -154.309, 0, 0
7710, 0.00000, 466.188, -153.719, 505.642, -155.336, 448.634, -154.374, 0, 0
7711, 0.00000, 484.308, -153.802, 526.43, -155.425, 467.135, -154.466, 0, 0
7712, 0.00000, 531.859, -153.994, 578.351, -155.621, 513.834, -154.673, 0, 0
7713, 0.00000, 671.701, -154.429, 728.974, -156.057, 650.751, -155.13, 0, 0
7714, 0.00000, 725.027, -154.569, 785.921, -156.197, 702.292, -155.269, 0, 0
7715, 0.00000, 744.945, -154.617, 807.277, -156.245, 721.755, -155.317, 0, 0
7716, 0.00000, 784.453, -154.703, 849.978, -156.33, 761.604, -155.405, 0, 0
7717, 0.00000, 823.865, -154.784, 892.039, -156.409, 799.818, -155.484, 0, 0
7718, 0.00000, 883.009, -154.897, 955.42, -156.518, 858.07, -155.593, 0, 0
7719, 0.00000, 884.138, -154.9, 956.675, -156.522, 859.747, -155.597, 0, 0
7720, 0.00000, 882.216, -154.897, 953.963, -156.518, 857.018, -155.593, 0, 0
7721, 0.00000, 908.889, -154.943, 982.144, -156.562, 883.707, -155.639, 0, 0
7722, 0.00000, 958.178, -155.026, 1034.99, -156.643, 934.11, -155.721, 0, 0
7723, 0.00000, 980.008, -155.061, 1057.91, -156.677, 956.099, -155.755, 0, 0
7724, 0.00000, 1015.78, -155.117, 1096.51, -156.731, 993.781, -155.811, 0, 0
7725, 0.00000, 998.296, -155.09, 1077.6, -156.706, 977.653, -155.788, 0, 0
7726, 0.00000, 1034.1, -155.144, 1115.88, -156.758, 1015.17, -155.842, 0, 0
7727, 0.00000, 906.524, -154.939, 978.451, -156.562, 888.201, -155.65, 0, 0
7728, 0.00000, 755.741, -154.645, 816.117, -156.275, 738.656, -155.365, 0, 0
7729, 0.00000, 596.671, -154.233, 644.948, -155.863, 580.545, -154.941, 0, 0
7730, 0.00000, 519.071, -153.956, 561.769, -155.58, 503.323, -154.645, 0, 0
7731, 0.00000, 478.507, -153.782, 518.102, -155.4, 462.842, -154.454, 0, 0
7732, 0.00000, 461.855, -153.702, 500.391, -155.318, 445.652, -154.362, 0, 0
7733, 0.00000, 469.666, -153.735, 508.509, -155.35, 452.664, -154.396, 0, 0
7734, 0.00000, 544.389, -154.035, 589.514, -155.656, 525.912, -154.72, 0, 0
7735, 0.00000, 652.111, -154.375, 706.265, -156.002, 633.019, -155.082, 0, 0
7736, 0.00000, 728.549, -154.574, 789.338, -156.202, 708.294, -155.283, 0, 0
7737, 0.00000, 665.152, -154.426, 721.12, -156.057, 642.93, -155.122, 0, 0
7738, 0.00000, 626.144, -154.317, 678.902, -155.946, 603.128, -155.003, 0, 0
7739, 0.00000, 633.254, -154.334, 686.128, -155.961, 608.842, -155.018, 0, 0
7740, 0.00000, 629.366, -154.323, 681.19, -155.949, 604.128, -155.004, 0, 0
7741, 0.00000, 680.699, -154.459, 735.939, -156.084, 654.48, -155.147, 0, 0
7742, 0.00000, 750.655, -154.627, 810.884, -156.25, 723.153, -155.32, 0, 0
7743, 0.00000, 800.197, -154.736, 863.978, -156.357, 772.101, -155.429, 0, 0
7744, 0.00000, 897.271, -154.92, 968.736, -156.539, 869.752, -155.614, 0, 0
7745, 0.00000, 1028.06, -155.136, 1109.94, -156.748, 1001.73, -155.821, 0, 0
7746, 0.00000, 1177.43, -155.349, 1269.84, -156.949, 1150.17, -156.015, 0, 0
7747, 0.00000, 1271.44, -155.469, 1371.12, -157.062, 1245.93, -156.123, 0, 0
7748, 0.00000, 1240.73, -155.43, 1337.71, -157.026, 1215.92, -156.089, 0, 0
7749, 0.00000, 1245.97, -155.436, 1343.1, -157.032, 1222.13, -156.097, 0, 0
7750, 0.00000, 1201.31, -155.378, 1294.58, -156.979, 1179.57, -156.049, 0, 0
7751, 0.00000, 1095.75, -155.235, 1180.6, -156.844, 1075.15, -155.923, 0, 0
7752, 0.00000, 921.103, -154.965, 993.123, -156.587, 902.45, -155.675, 0, 0
7753, 0.00000, 735.493, -154.59, 793.47, -156.217, 718.154, -155.311, 0, 0
7754, 0.00000, 594.984, -154.226, 642.009, -155.852, 577.915, -154.932, 0, 0
7755, 0.00000, 542.339, -154.039, 585.541, -155.66, 525.885, -154.735, 0, 0
7756, 0.00000, 524.631, -153.969, 566.351, -155.587, 508.079, -154.658, 0, 0
7757, 0.00000, 510.114, -153.913, 551.573, -155.531, 492.122, -154.589, 0, 0
7758, 0.00000, 560.161, -154.093, 605.353, -155.713, 540.858, -154.782, 0, 0
7759, 0.00000, 702.486, -154.504, 758.388, -156.127, 682.009, -155.214, 0, 0
7760, 0.00000, 777.395, -154.682, 837.383, -156.303, 752.844, -155.387, 0, 0
7761, 0.00000, 721.492, -154.564, 776.263, -156.186, 694.17, -155.259, 0, 0
7762, 0.00000, 711.538, -154.539, 764.682, -156.158, 682.14, -155.228, 0, 0
7763, 0.00000, 740.008, -154.604, 795.951, -156.223, 710.255, -155.294, 0, 0
7764, 0.00000, 810.38, -154.754, 872.247, -156.372, 781.004, -155.448, 0, 0
7765, 0.00000, 966.705, -155.037, 1040.67, -156.649, 937.204, -155.726, 0, 0
7766, 0.00000, 1076.13, -155.207, 1158.62, -156.813, 1046.79, -155.885, 0, 0
7767, 0.00000, 1157.87, -155.322, 1245.43, -156.921, 1126.49, -155.988, 0, 0
7768, 0.00000, 1276.71, -155.475, 1373.62, -157.065, 1245.86, -156.124, 0, 0
7769, 0.00000, 1387.52, -155.606, 1492.81, -157.186, 1356.32, -156.236, 0, 0
7770, 0.00000, 1458.57, -155.685, 1571.53, -157.26, 1431.65, -156.306, 0, 0
7771, 0.00000, 1485.89, -155.715, 1601.79, -157.288, 1460.85, -156.331, 0, 0
7772, 0.00000, 1443.65, -155.668, 1556.77, -157.246, 1420.37, -156.294, 0, 0
7773, 0.00000, 1384.24, -155.601, 1492.78, -157.185, 1362.15, -156.239, 0, 0
7774, 0.00000, 1302.06, -155.505, 1404.48, -157.097, 1281.79, -156.159, 0, 0
7775, 0.00000, 1178.42, -155.349, 1271.55, -156.953, 1159.06, -156.025, 0, 0
7776, 0.00000, 946.821, -155.006, 1022.49, -156.626, 929.425, -155.715, 0, 0
7777, 0.00000, 753.274, -154.632, 814.271, -156.26, 737.009, -155.354, 0, 0
7778, 0.00000, 620.513, -154.303, 671.236, -155.934, 605.017, -155.017, 0, 0
7779, 0.00000, 540.238, -154.035, 584.648, -155.662, 525.536, -154.736, 0, 0
7780, 0.00000, 496.92, -153.861, 538.21, -155.483, 482.42, -154.548, 0, 0
7781, 0.00000, 480.767, -153.788, 521.281, -155.409, 465.908, -154.466, 0, 0
7782, 0.00000, 522.703, -153.955, 566.008, -155.576, 506.676, -154.645, 0, 0
7783, 0.00000, 641.865, -154.343, 693.782, -155.967, 625.511, -155.059, 0, 0
7784, 0.00000, 698.182, -154.499, 754.933, -156.126, 681.145, -155.217, 0, 0
7785, 0.00000, 613.423, -154.279, 662.976, -155.906, 593.84, -154.979, 0, 0
7786, 0.00000, 608.822, -154.258, 657.258, -155.881, 587.007, -154.95, 0, 0
7787, 0.00000, 619.706, -154.29, 669.461, -155.914, 598.313, -154.985, 0, 0
7788, 0.00000, 661.443, -154.405, 715.043, -156.031, 641.114, -155.11, 0, 0
7789, 0.00000, 722.288, -154.559, 780.539, -156.184, 701.278, -155.267, 0, 0
7790, 0.00000, 787.241, -154.704, 850.1, -156.328, 765.401, -155.413, 0, 0
7791, 0.00000, 860.46, -154.851, 928.897, -156.472, 837.966, -155.557, 0, 0
7792, 0.00000, 966.911, -155.038, 1043.57, -156.654, 944.505, -155.737, 0, 0
7793, 0.00000, 1087.95, -155.224, 1173.4, -156.832, 1063.95, -155.907, 0, 0
7794, 0.00000, 1217.21, -155.4, 1312.8, -156.998, 1193.32, -156.065, 0, 0
7795, 0.00000, 1246.08, -155.437, 1343.69, -157.032, 1221.89, -156.096, 0, 0
7796, 0.00000, 1216.06, -155.398, 1311.67, -156.997, 1193.11, -156.064, 0, 0
7797, 0.00000, 1118.61, -155.269, 1207.08, -156.876, 1097.12, -155.95, 0, 0
7798, 0.00000, 1069.01, -155.198, 1154.04, -156.81, 1049.47, -155.889, 0, 0
7799, 0.00000, 995.031, -155.086, 1074.54, -156.703, 976.325, -155.787, 0, 0
7800, 0.00000, 793.961, -154.721, 858.071, -156.347, 776.726, -155.439, 0, 0
7801, 0.00000, 609.202, -154.257, 658.997, -155.884, 594.172, -154.971, 0, 0
7802, 0.00000, 532.266, -154.007, 577.205, -155.635, 517.687, -154.704, 0, 0
7803, 0.00000, 473.28, -153.762, 513.652, -155.385, 459.001, -154.437, 0, 0
7804, 0.00000, 465.582, -153.719, 505.72, -155.34, 450.949, -154.388, 0, 0
7805, 0.00000, 456.284, -153.675, 495.727, -155.295, 441.396, -154.338, 0, 0
7806, 0.00000, 507.972, -153.897, 552.093, -155.522, 492.463, -154.581, 0, 0
7807, 0.00000, 607.771, -154.246, 659.789, -155.875, 591.208, -154.953, 0, 0
7808, 0.00000, 646.935, -154.368, 701.973, -155.998, 627.716, -155.071, 0, 0
7809, 0.00000, 636.035, -154.343, 690.644, -155.974, 614.269, -155.035, 0, 0
7810, 0.00000, 640.49, -154.355, 694.813, -155.985, 616.073, -155.039, 0, 0
7811, 0.00000, 645.261, -154.369, 700.125, -155.999, 620.046, -155.051, 0, 0
7812, 0.00000, 673.842, -154.445, 730.762, -156.073, 648.292, -155.131, 0, 0
7813, 0.00000, 723.074, -154.566, 784.157, -156.195, 698.077, -155.259, 0, 0
7814, 0.00000, 791.201, -154.717, 856.921, -156.342, 765.256, -155.412, 0, 0
7815, 0.00000, 856.914, -154.849, 927.562, -156.471, 830.977, -155.543, 0, 0
7816, 0.00000, 987.787, -155.075, 1068.31, -156.689, 961.651, -155.762, 0, 0
7817, 0.00000, 1127.41, -155.283, 1218.84, -156.888, 1101.96, -155.955, 0, 0
7818, 0.00000, 1208.01, -155.391, 1305.81, -156.99, 1184.27, -156.054, 0, 0
7819, 0.00000, 1269.35, -155.468, 1371.74, -157.063, 1246.69, -156.123, 0, 0
7820, 0.00000, 1265.61, -155.463, 1367.31, -157.058, 1243.23, -156.119, 0, 0
7821, 0.00000, 1219.07, -155.403, 1316.4, -157.003, 1197.29, -156.069, 0, 0
7822, 0.00000, 1151.37, -155.313, 1242.79, -156.919, 1131.35, -155.992, 0, 0
7823, 0.00000, 1063.52, -155.19, 1148.12, -156.803, 1044.42, -155.882, 0, 0
7824, 0.00000, 858.826, -154.849, 927.355, -156.473, 840.527, -155.563, 0, 0
7825, 0.00000, 692.817, -154.5, 749.57, -156.133, 677.326, -155.22, 0, 0
7826, 0.00000, 579.575, -154.175, 627.694, -155.806, 564.67, -154.883, 0, 0
7827, 0.00000, 515.606, -153.941, 559.102, -155.567, 501.272, -154.634, 0, 0
7828, 0.00000, 497.848, -153.863, 540.209, -155.487, 483.222, -154.548, 0, 0
7829, 0.00000, 475.684, -153.767, 516.683, -155.391, 461.401, -154.444, 0, 0
7830, 0.00000, 519.636, -153.944, 564.254, -155.569, 503.953, -154.632, 0, 0
7831, 0.00000, 605.673, -154.241, 656.911, -155.868, 588.063, -154.944, 0, 0
7832, 0.00000, 682.617, -154.461, 738.458, -156.086, 660.003, -155.16, 0, 0
7833, 0.00000, 678.086, -154.457, 733.275, -156.082, 652.001, -155.145, 0, 0
7834, 0.00000, 679.16, -154.461, 732.867, -156.083, 648.259, -155.137, 0, 0
7835, 0.00000, 723, -154.567, 779.498, -156.188, 690.391, -155.245, 0, 0
7836, 0.00000, 784.632, -154.705, 845.033, -156.323, 749.951, -155.384, 0, 0
7837, 0.00000, 917.836, -154.958, 988.797, -156.571, 882.761, -155.638, 0, 0
7838, 0.00000, 1068.23, -155.199, 1150.43, -156.802, 1032.64, -155.867, 0, 0
7839, 0.00000, 1171.01, -155.343, 1260.87, -156.939, 1134.86, -155.998, 0, 0
7840, 0.00000, 1241.82, -155.434, 1338.07, -157.026, 1207.57, -156.081, 0, 0
7841, 0.00000, 1318.13, -155.528, 1421.61, -157.114, 1287.04, -156.166, 0, 0
7842, 0.00000, 1300.94, -155.506, 1404.45, -157.096, 1274.12, -156.151, 0, 0
7843, 0.00000, 1316.49, -155.525, 1421.25, -157.114, 1290.97, -156.169, 0, 0
7844, 0.00000, 1266.08, -155.463, 1367.04, -157.057, 1242.74, -156.118, 0, 0
7845, 0.00000, 1207.68, -155.389, 1303.99, -156.989, 1185.43, -156.055, 0, 0
7846, 0.00000, 1171.94, -155.341, 1265.07, -156.945, 1152.4, -156.017, 0, 0
7847, 0.00000, 1115.43, -155.264, 1204.57, -156.874, 1097.66, -155.951, 0, 0
7848, 0.00000, 994.757, -155.086, 1073.95, -156.704, 978.215, -155.791, 0, 0
7849, 0.00000, 816.61, -154.774, 881.979, -156.403, 800.734, -155.494, 0, 0
7850, 0.00000, 678.377, -154.462, 734.237, -156.095, 662.887, -155.181, 0, 0
7851, 0.00000, 616.517, -154.285, 667.632, -155.916, 601.551, -155, 0, 0
7852, 0.00000, 555.541, -154.089, 602.209, -155.718, 540.62, -154.791, 0, 0
7853, 0.00000, 555.73, -154.083, 602.659, -155.711, 540.325, -154.784, 0, 0
7854, 0.00000, 542.538, -154.039, 588.941, -155.667, 526.302, -154.731, 0, 0
7855, 0.00000, 548.395, -154.058, 595.49, -155.687, 530.955, -154.747, 0, 0
7856, 0.00000, 590.475, -154.199, 639.786, -155.824, 568.982, -154.884, 0, 0
7857, 0.00000, 710.817, -154.531, 768.843, -156.155, 684.585, -155.223, 0, 0
7858, 0.00000, 831.82, -154.798, 898.555, -156.418, 802.447, -155.488, 0, 0
7859, 0.00000, 985.242, -155.07, 1062.87, -156.681, 954.073, -155.751, 0, 0
7860, 0.00000, 1136.86, -155.296, 1226.36, -156.897, 1105.62, -155.961, 0, 0
7861, 0.00000, 1208.38, -155.391, 1303.13, -156.987, 1176.24, -156.045, 0, 0
7862, 0.00000, 1236.6, -155.428, 1334.07, -157.021, 1205.02, -156.077, 0, 0
7863, 0.00000, 1317.72, -155.527, 1421.31, -157.113, 1286.02, -156.165, 0, 0
7864, 0.00000, 1432.89, -155.66, 1545.84, -157.236, 1402.25, -156.279, 0, 0
7865, 0.00000, 1542.85, -155.779, 1665.19, -157.344, 1514.32, -156.378, 0, 0
7866, 0.00000, 1592.27, -155.829, 1719.31, -157.39, 1566.56, -156.422, 0, 0
7867, 0.00000, 1613.47, -155.851, 1742.85, -157.411, 1590.27, -156.441, 0, 0
7868, 0.00000, 1562.08, -155.796, 1687.37, -157.363, 1540.25, -156.399, 0, 0
7869, 0.00000, 1447.8, -155.674, 1563.89, -157.252, 1426.67, -156.299, 0, 0
7870, 0.00000, 1349.19, -155.562, 1457.23, -157.151, 1330.15, -156.208, 0, 0
7871, 0.00000, 1227.89, -155.414, 1325.9, -157.014, 1210.61, -156.084, 0, 0
7872, 0.00000, 1027.01, -155.137, 1109.42, -156.755, 1010.95, -155.838, 0, 0
7873, 0.00000, 820.455, -154.775, 887.128, -156.402, 805.57, -155.497, 0, 0
7874, 0.00000, 689.652, -154.491, 746.883, -156.124, 674.728, -155.212, 0, 0
7875, 0.00000, 587.931, -154.202, 637.589, -155.834, 573.552, -154.912, 0, 0
7876, 0.00000, 537.657, -154.024, 583.62, -155.654, 523.166, -154.723, 0, 0
7877, 0.00000, 500.742, -153.878, 543.898, -155.505, 486.11, -154.563, 0, 0
7878, 0.00000, 499.259, -153.868, 542.959, -155.495, 483.917, -154.549, 0, 0
7879, 0.00000, 499.563, -153.87, 543.299, -155.497, 482.872, -154.544, 0, 0
7880, 0.00000, 562.775, -154.104, 610.437, -155.729, 541.999, -154.784, 0, 0
7881, 0.00000, 684.426, -154.464, 740.988, -156.089, 659.479, -155.156, 0, 0
7882, 0.00000, 764.892, -154.66, 827.178, -156.283, 737.002, -155.351, 0, 0
7883, 0.00000, 834.116, -154.805, 901.843, -156.426, 805.185, -155.495, 0, 0
7884, 0.00000, 926.223, -154.974, 1001.1, -156.59, 896.894, -155.66, 0, 0
7885, 0.00000, 1034.25, -155.148, 1117.26, -156.758, 1003.99, -155.825, 0, 0
7886, 0.00000, 1214.21, -155.4, 1311.01, -156.995, 1183.43, -156.054, 0, 0
7887, 0.00000, 1331.8, -155.545, 1436.83, -157.129, 1300.3, -156.179, 0, 0
7888, 0.00000, 1456.14, -155.687, 1571.69, -157.26, 1426.42, -156.301, 0, 0
7889, 0.00000, 1551.11, -155.788, 1675.24, -157.353, 1523.36, -156.386, 0, 0
7890, 0.00000, 1619.49, -155.858, 1749.7, -157.416, 1594.69, -156.445, 0, 0
7891, 0.00000, 1658.02, -155.895, 1790.74, -157.45, 1633.66, -156.476, 0, 0
7892, 0.00000, 1609.97, -155.846, 1739.51, -157.407, 1587.62, -156.438, 0, 0
7893, 0.00000, 1477.68, -155.706, 1596.77, -157.282, 1456.78, -156.326, 0, 0
7894, 0.00000, 1405.07, -155.626, 1517.96, -157.21, 1386.41, -156.262, 0, 0
7895, 0.00000, 1300.51, -155.504, 1404.6, -157.098, 1283.59, -156.161, 0, 0
7896, 0.00000, 1084.07, -155.221, 1171.32, -156.835, 1068.11, -155.914, 0, 0
7897, 0.00000, 862.2, -154.856, 931.691, -156.48, 845.802, -155.573, 0, 0
7898, 0.00000, 715.67, -154.555, 774.714, -156.188, 699.121, -155.273, 0, 0
7899, 0.00000, 628.739, -154.324, 680.941, -155.955, 612.432, -155.035, 0, 0
7900, 0.00000, 584.298, -154.185, 633.437, -155.815, 567.899, -154.888, 0, 0
7901, 0.00000, 548.3, -154.062, 594.756, -155.69, 531.937, -154.755, 0, 0
7902, 0.00000, 546.885, -154.053, 593.177, -155.68, 529.164, -154.741, 0, 0
7903, 0.00000, 563.268, -154.11, 610.594, -155.736, 543.956, -154.796, 0, 0
7904, 0.00000, 574.434, -154.15, 621.659, -155.773, 551.154, -154.825, 0, 0
7905, 0.00000, 674.25, -154.439, 728.864, -156.062, 647.625, -155.126, 0, 0
7906, 0.00000, 807.266, -154.747, 871.686, -156.367, 778.644, -155.439, 0, 0
7907, 0.00000, 942.715, -155, 1017.64, -156.615, 912.348, -155.685, 0, 0
7908, 0.00000, 1116.52, -155.268, 1204.92, -156.871, 1085.34, -155.935, 0, 0
7909, 0.00000, 1259.42, -155.457, 1358.56, -157.048, 1227.18, -156.103, 0, 0
7910, 0.00000, 1391.86, -155.615, 1501.51, -157.193, 1359.63, -156.238, 0, 0
7911, 0.00000, 1475.82, -155.707, 1591.87, -157.278, 1443.55, -156.316, 0, 0
7912, 0.00000, 1583.99, -155.822, 1708.74, -157.381, 1552.38, -156.41, 0, 0
7913, 0.00000, 1636.98, -155.874, 1764.97, -157.428, 1605.58, -156.453, 0, 0
7914, 0.00000, 1690.28, -155.926, 1823.58, -157.476, 1662.23, -156.498, 0, 0
7915, 0.00000, 1712.76, -155.948, 1848.22, -157.496, 1686.24, -156.516, 0, 0
7916, 0.00000, 1538.4, -155.772, 1660.54, -157.34, 1513.9, -156.377, 0, 0
7917, 0.00000, 1421.24, -155.643, 1533.47, -157.223, 1397.2, -156.271, 0, 0
7918, 0.00000, 1311.89, -155.517, 1415.56, -157.108, 1290.69, -156.168, 0, 0
7919, 0.00000, 1180.09, -155.352, 1274.07, -156.956, 1160.83, -156.027, 0, 0
7920, 0.00000, 988.293, -155.077, 1067.43, -156.697, 970.352, -155.78, 0, 0
7921, 0.00000, 806.685, -154.755, 871.82, -156.384, 789.362, -155.472, 0, 0
7922, 0.00000, 670.15, -154.441, 724.796, -156.072, 653.241, -155.156, 0, 0
7923, 0.00000, 598.476, -154.231, 647.665, -155.86, 582.171, -154.939, 0, 0
7924, 0.00000, 557.681, -154.094, 603.638, -155.72, 541.383, -154.792, 0, 0
7925, 0.00000, 559.605, -154.097, 605.915, -155.721, 541.968, -154.79, 0, 0
7926, 0.00000, 577.848, -154.158, 626.001, -155.784, 559.435, -154.852, 0, 0
7927, 0.00000, 669.948, -154.425, 724.9, -156.051, 650.615, -155.133, 0, 0
7928, 0.00000, 727.416, -154.572, 785.96, -156.197, 705.314, -155.277, 0, 0
7929, 0.00000, 738.06, -154.6, 797.053, -156.224, 714.082, -155.301, 0, 0
7930, 0.00000, 742.683, -154.611, 801.179, -156.235, 715.864, -155.307, 0, 0
7931, 0.00000, 813.769, -154.761, 877.59, -156.382, 786.075, -155.457, 0, 0
7932, 0.00000, 891.55, -154.91, 961.995, -156.528, 864.452, -155.605, 0, 0
7933, 0.00000, 981.636, -155.064, 1059.05, -156.677, 953.922, -155.752, 0, 0
7934, 0.00000, 1166.39, -155.334, 1257.28, -156.934, 1136.92, -155.999, 0, 0
7935, 0.00000, 1270.56, -155.469, 1369.08, -157.059, 1239.89, -156.117, 0, 0
7936, 0.00000, 1379.75, -155.598, 1485.47, -157.178, 1347.83, -156.228, 0, 0
7937, 0.00000, 1492.42, -155.723, 1607.69, -157.293, 1462.24, -156.334, 0, 0
7938, 0.00000, 1585.72, -155.821, 1709.58, -157.383, 1558.6, -156.416, 0, 0
7939, 0.00000, 1659.89, -155.895, 1789.29, -157.45, 1634.63, -156.477, 0, 0
7940, 0.00000, 1625.78, -155.859, 1752.97, -157.419, 1601.85, -156.45, 0, 0
7941, 0.00000, 1520.95, -155.75, 1640.15, -157.321, 1497.94, -156.362, 0, 0
7942, 0.00000, 1493.69, -155.722, 1610.9, -157.296, 1471.93, -156.341, 0, 0
7943, 0.00000, 1390.66, -155.608, 1500.41, -157.193, 1370.69, -156.247, 0, 0
7944, 0.00000, 1149.17, -155.31, 1239.89, -156.918, 1130.87, -155.992, 0, 0
7945, 0.00000, 938.845, -154.992, 1014.45, -156.614, 923.663, -155.706, 0, 0
7946, 0.00000, 785.099, -154.709, 848.873, -156.34, 770.758, -155.433, 0, 0
7947, 0.00000, 680.249, -154.464, 735.937, -156.096, 666.237, -155.188, 0, 0
7948, 0.00000, 605.148, -154.252, 655.147, -155.882, 591.3, -154.969, 0, 0
7949, 0.00000, 588.716, -154.195, 637.883, -155.824, 575.214, -154.91, 0, 0
7950, 0.00000, 596.05, -154.216, 645.584, -155.844, 582.378, -154.932, 0, 0
7951, 0.00000, 661.04, -154.402, 716.342, -156.031, 646.526, -155.123, 0, 0
7952, 0.00000, 731.354, -154.579, 791.413, -156.207, 713.651, -155.296, 0, 0
7953, 0.00000, 710.113, -154.534, 767.557, -156.162, 690.036, -155.244, 0, 0
7954, 0.00000, 707.224, -154.526, 764.08, -156.153, 685.501, -155.232, 0, 0
7955, 0.00000, 754.915, -154.635, 814.76, -156.259, 731.181, -155.339, 0, 0
7956, 0.00000, 803.531, -154.74, 866.215, -156.361, 777.234, -155.44, 0, 0
7957, 0.00000, 878.301, -154.885, 946.815, -156.503, 851.942, -155.583, 0, 0
7958, 0.00000, 920.677, -154.962, 991.785, -156.578, 891.94, -155.654, 0, 0
7959, 0.00000, 1078.01, -155.21, 1160.36, -156.815, 1047.61, -155.886, 0, 0
7960, 0.00000, 1213.98, -155.396, 1307.17, -156.992, 1184.12, -156.055, 0, 0
7961, 0.00000, 1332.01, -155.542, 1434.69, -157.128, 1304.12, -156.184, 0, 0
7962, 0.00000, 1380.26, -155.598, 1489.11, -157.182, 1357.35, -156.236, 0, 0
7963, 0.00000, 1435.17, -155.66, 1548.88, -157.24, 1414.08, -156.29, 0, 0
7964, 0.00000, 1412.44, -155.635, 1525.02, -157.217, 1392.73, -156.269, 0, 0
