temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
10:31:7:0:0,36.9,1.08,0.39,0,0,0
10:31:8:0:0,35.2,1.44,0.41,0,0,0
10:31:9:0:0,34.3,2.19,0.57,0,0,0
10:31:10:0:0,33.3,2.28,0.65,0,0,0
10:31:11:0:0,34.2,2.15,0.61,0,0,0
10:31:12:0:0,34.2,1.73,0.56,0,0,0
10:31:13:0:0,33.1,0.92,0.54,0,0,0
10:31:14:0:0,38.3,1.5,0.49,7,2,9
10:31:15:0:0,38.8,1.85,0.55,9,3,12
10:31:16:0:0,43.7,1.08,0.47,24,8,32
10:31:17:0:0,48.7,2.1,0.41,27,9,36
10:31:18:0:0,49.6,2.51,0.38,35,12,47
10:31:19:0:0,49.8,2.53,0.35,27,9,36
10:31:20:0:0,51.3,2.05,0.34,20,7,27
10:31:21:0:0,51.3,2.2,0.34,15,5,20
10:31:22:0:0,51.4,2.42,0.32,16,5,21
10:31:23:0:0,48.6,1.68,0.35,3,1,4
11:1:0:0:0,46.2,1.22,0.38,0,0,0
11:1:1:0:0,45.3,1.06,0.41,0,0,0
11:1:2:0:0,42.8,0.89,0.44,0,0,0
11:1:3:0:0,41.5,0.97,0.45,0,0,0
11:1:4:0:0,40.6,0.82,0.49,0,0,0
11:1:5:0:0,39.7,0.53,0.56,0,0,0
11:1:6:0:0,37.9,0.76,0.61,0,0,0
11:1:7:0:0,39.6,1.06,0.63,0,0,0
11:1:8:0:0,37.8,1.07,0.63,0,0,0
11:1:9:0:0,38.8,1.61,0.65,0,0,0
11:1:10:0:0,40.5,1.24,0.63,0,0,0
11:1:11:0:0,40.8,1.87,0.6,0,0,0
11:1:12:0:0,40.6,0.83,0.58,0,0,0
11:1:13:0:0,40.1,0.68,0.61,0,0,0
11:1:14:0:0,41.2,0.71,0.6,3,1,4
11:1:15:0:0,45.0,0.87,0.57,14,5,19
11:1:16:0:0,49.1,1.71,0.54,24,8,32
11:1:17:0:0,53.2,2.67,0.49,31,10,41
11:1:18:0:0,54.0,3.26,0.44,32,11,43
11:1:19:0:0,53.2,3.83,0.42,30,10,40
11:1:20:0:0,54.7,3.35,0.41,21,7,28
11:1:21:0:0,54.7,2.5,0.4,17,6,23
11:1:22:0:0,54.5,1.88,0.38,10,3,14
11:1:23:0:0,54.5,1.77,0.38,4,1,5
11:2:0:0:0,52.2,3.2,0.38,0,0,0
11:2:1:0:0,51.4,3.4,0.38,0,0,0
11:2:2:0:0,50.4,3.57,0.42,0,0,0
11:2:3:0:0,48.9,3.57,0.45,0,0,0
11:2:4:0:0,46.2,2.34,0.5,0,0,0
11:2:5:0:0,44.4,2.62,0.61,0,0,0
11:2:6:0:0,42.3,2.54,0.68,0,0,0
11:2:7:0:0,40.8,2.45,0.59,0,0,0
11:2:8:0:0,42.6,2.61,0.53,0,0,0
11:2:9:0:0,42.3,2.42,0.42,0,0,0
11:2:10:0:0,41.4,2.82,0.38,0,0,0
11:2:11:0:0,38.7,1.61,0.46,0,0,0
11:2:12:0:0,38.5,1.75,0.45,0,0,0
11:2:13:0:0,36.0,1.66,0.45,0,0,0
11:2:14:0:0,37.0,1.09,0.53,4,1,6
11:2:15:0:0,43.7,1.68,0.48,15,5,20
11:2:16:0:0,46.2,2.18,0.35,26,9,35
11:2:17:0:0,46.9,1.78,0.33,29,10,39
11:2:18:0:0,47.3,2.32,0.28,19,6,25
11:2:19:0:0,47.8,3.05,0.25,26,9,34
11:2:20:0:0,47.8,2.65,0.25,12,4,16
11:2:21:0:0,48.7,2.24,0.25,14,5,19
11:2:22:0:0,48.6,2.29,0.25,13,4,17
11:2:23:0:0,47.5,1.79,0.25,5,2,7
11:3:0:0:0,45.0,1.35,0.28,0,0,0
11:3:1:0:0,45.0,1.58,0.3,0,0,0
11:3:2:0:0,43.2,1.69,0.31,0,0,0
11:3:3:0:0,43.2,1.29,0.33,0,0,0
11:3:4:0:0,41.4,1.0,0.36,0,0,0
11:3:5:0:0,37.8,0.65,0.43,0,0,0
11:3:6:0:0,37.8,0.7,0.46,0,0,0
11:3:7:0:0,35.8,0.38,0.48,0,0,0
11:3:8:0:0,35.1,1.4,0.5,0,0,0
11:3:9:0:0,34.3,1.64,0.5,0,0,0
11:3:10:0:0,33.4,1.81,0.49,0,0,0
11:3:11:0:0,32.2,1.94,0.51,0,0,0
11:3:12:0:0,31.6,1.43,0.56,0,0,0
11:3:13:0:0,33.6,2.02,0.53,0,0,0
11:3:14:0:0,35.4,1.03,0.51,2,1,3
11:3:15:0:0,35.6,1.08,0.52,4,1,5
11:3:16:0:0,36.9,1.47,0.52,7,2,9
11:3:17:0:0,39.0,1.37,0.49,9,3,12
11:3:18:0:0,39.9,1.59,0.47,7,2,10
11:3:19:0:0,36.5,2.24,0.57,5,2,6
11:3:20:0:0,38.7,1.26,0.69,9,3,11
11:3:21:0:0,38.3,1.74,0.65,5,2,7
11:3:22:0:0,37.9,2.34,0.73,2,1,3
11:3:23:0:0,39.9,2.48,0.74,2,1,2
11:4:0:0:0,39.6,1.18,0.73,0,0,0
11:4:1:0:0,37.9,1.58,0.75,0,0,0
11:4:2:0:0,37.6,2.12,0.85,0,0,0
11:4:3:0:0,38.8,0.86,0.8,0,0,0
11:4:4:0:0,36.9,0.81,0.71,0,0,0
11:4:5:0:0,37.6,0.75,0.67,0,0,0
11:4:6:0:0,36.0,1.07,0.68,0,0,0
11:4:7:0:0,34.2,1.17,0.73,0,0,0
11:4:8:0:0,32.5,2.67,0.75,0,0,0
11:4:9:0:0,34.2,2.56,0.74,0,0,0
11:4:10:0:0,32.5,1.42,0.75,0,0,0
11:4:11:0:0,32.4,1.7,0.74,0,0,0
11:4:12:0:0,31.1,1.22,0.64,0,0,0
11:4:13:0:0,31.6,1.17,0.76,0,0,0
11:4:14:0:0,35.2,1.37,0.68,5,2,7
11:4:15:0:0,38.7,1.27,0.57,14,5,19
11:4:16:0:0,41.0,1.36,0.5,23,8,31
11:4:17:0:0,44.6,1.71,0.42,30,10,41
11:4:18:0:0,47.7,2.12,0.34,34,11,46
11:4:19:0:0,48.7,2.8,0.29,34,11,46
11:4:20:0:0,47.8,2.65,0.25,30,10,40
11:4:21:0:0,47.1,2.86,0.26,14,5,19
11:4:22:0:0,50.0,3.06,0.21,14,5,19
11:4:23:0:0,46.4,3.88,0.19,5,2,6
11:5:0:0:0,43.7,3.9,0.26,0,0,0
11:5:1:0:0,41.7,3.38,0.29,0,0,0
11:5:2:0:0,40.8,2.99,0.3,0,0,0
11:5:3:0:0,37.6,2.85,0.3,0,0,0
11:5:4:0:0,35.2,2.06,0.35,0,0,0
11:5:5:0:0,36.7,1.93,0.32,0,0,0
11:5:6:0:0,32.5,0.95,0.33,0,0,0
11:5:7:0:0,32.2,0.61,0.35,0,0,0
11:5:8:0:0,31.8,1.86,0.35,0,0,0
11:5:9:0:0,32.4,1.06,0.35,0,0,0
11:5:10:0:0,31.5,0.81,0.37,0,0,0
11:5:11:0:0,32.2,0.71,0.42,0,0,0
11:5:12:0:0,28.0,1.24,0.47,0,0,0
11:5:13:0:0,27.3,1.31,0.49,0,0,0
11:5:14:0:0,32.0,1.82,0.48,5,2,6
11:5:15:0:0,37.0,1.42,0.4,14,5,18
11:5:16:0:0,38.5,1.53,0.38,23,8,31
11:5:17:0:0,40.6,1.94,0.36,30,10,40
11:5:18:0:0,44.2,1.78,0.32,37,12,49
11:5:19:0:0,43.3,2.07,0.29,34,11,45
11:5:20:0:0,45.7,1.93,0.26,25,8,33
11:5:21:0:0,43.2,2.77,0.23,23,8,31
11:5:22:0:0,42.6,2.87,0.21,15,5,20
11:5:23:0:0,40.6,1.9,0.22,4,1,5
11:6:0:0:0,36.9,0.74,0.25,0,0,0
11:6:1:0:0,36.1,0.93,0.28,0,0,0
11:6:2:0:0,36.1,0.77,0.28,0,0,0
11:6:3:0:0,32.4,0.43,0.31,0,0,0
11:6:4:0:0,31.3,0.82,0.36,0,0,0
11:6:5:0:0,30.0,1.58,0.38,0,0,0
11:6:6:0:0,30.0,1.64,0.39,0,0,0
11:6:7:0:0,29.1,3.24,0.43,0,0,0
11:6:8:0:0,24.8,2.51,0.49,0,0,0
11:6:9:0:0,25.7,1.19,0.54,0,0,0
11:6:10:0:0,28.6,3.24,0.55,0,0,0
11:6:11:0:0,26.6,1.73,0.57,0,0,0
11:6:12:0:0,26.6,2.17,0.58,0,0,0
11:6:13:0:0,25.3,2.03,0.59,0,0,0
11:6:14:0:0,26.8,1.41,0.58,5,2,7
11:6:15:0:0,30.7,2.45,0.52,14,5,18
11:6:16:0:0,35.8,1.95,0.41,23,8,31
11:6:17:0:0,37.0,1.78,0.36,30,10,40
11:6:18:0:0,41.9,2.18,0.31,34,11,45
11:6:19:0:0,44.4,2.82,0.28,34,11,45
11:6:20:0:0,43.2,3.2,0.25,30,10,40
11:6:21:0:0,42.3,2.73,0.25,23,8,31
11:6:22:0:0,41.7,1.45,0.25,14,5,18
11:6:23:0:0,39.6,0.92,0.25,5,2,6
11:7:0:0:0,35.8,1.78,0.28,0,0,0
11:7:1:0:0,35.8,2.48,0.29,0,0,0
11:7:2:0:0,35.2,2.98,0.32,0,0,0
11:7:3:0:0,35.6,3.2,0.32,0,0,0
11:7:4:0:0,33.8,1.3,0.37,0,0,0
11:7:5:0:0,33.3,0.99,0.37,0,0,0
11:7:6:0:0,33.1,1.61,0.38,0,0,0
11:7:7:0:0,32.5,1.28,0.39,0,0,0
11:7:8:0:0,31.1,0.87,0.38,0,0,0
11:7:9:0:0,30.2,1.35,0.38,0,0,0
11:7:10:0:0,29.7,2.07,0.38,0,0,0
11:7:11:0:0,28.6,2.17,0.4,0,0,0
11:7:12:0:0,28.2,2.26,0.42,0,0,0
11:7:13:0:0,26.4,1.38,0.43,0,0,0
11:7:14:0:0,29.3,0.87,0.45,4,1,6
11:7:15:0:0,31.8,3.04,0.42,13,4,18
11:7:16:0:0,33.8,3.18,0.37,23,8,30
11:7:17:0:0,35.2,2.99,0.33,23,8,30
11:7:18:0:0,36.9,2.99,0.28,28,9,38
11:7:19:0:0,36.9,3.34,0.23,28,9,38
11:7:20:0:0,37.8,2.94,0.22,30,10,39
11:7:21:0:0,37.8,2.89,0.22,23,8,30
11:7:22:0:0,36.9,2.33,0.24,13,4,18
11:7:23:0:0,35.1,1.98,0.27,4,1,6
11:8:0:0:0,31.5,1.54,0.3,0,0,0
11:8:1:0:0,30.4,1.34,0.32,0,0,0
11:8:2:0:0,29.1,2.65,0.35,0,0,0
11:8:3:0:0,28.9,2.39,0.35,0,0,0
11:8:4:0:0,29.5,3.18,0.36,0,0,0
11:8:5:0:0,27.9,1.36,0.38,0,0,0
11:8:6:0:0,26.6,1.85,0.39,0,0,0
11:8:7:0:0,23.9,2.27,0.42,0,0,0
11:8:8:0:0,21.2,2.16,0.45,0,0,0
11:8:9:0:0,21.2,2.33,0.45,0,0,0
11:8:10:0:0,23.5,2.58,0.48,0,0,0
11:8:11:0:0,21.4,3.27,0.44,0,0,0
11:8:12:0:0,19.0,2.37,0.49,0,0,0
11:8:13:0:0,19.2,1.57,0.52,0,0,0
11:8:14:0:0,21.4,2.25,0.53,4,1,6
11:8:15:0:0,28.4,2.46,0.44,13,4,17
11:8:16:0:0,31.5,3.02,0.38,22,7,30
11:8:17:0:0,33.4,2.04,0.34,29,10,39
11:8:18:0:0,38.5,1.44,0.31,33,11,44
11:8:19:0:0,37.8,2.03,0.26,33,11,44
11:8:20:0:0,40.8,1.88,0.24,29,10,39
11:8:21:0:0,41.7,1.85,0.22,23,8,30
11:8:22:0:0,40.5,1.79,0.19,13,4,18
11:8:23:0:0,38.3,1.16,0.19,4,1,6
11:9:0:0:0,32.4,0.94,0.23,0,0,0
11:9:1:0:0,32.2,1.7,0.27,0,0,0
11:9:2:0:0,32.2,1.2,0.24,0,0,0
11:9:3:0:0,30.0,0.69,0.24,0,0,0
11:9:4:0:0,29.7,0.78,0.27,0,0,0
11:9:5:0:0,30.0,0.97,0.31,0,0,0
11:9:6:0:0,25.5,2.12,0.34,0,0,0
11:9:7:0:0,29.8,0.9,0.36,0,0,0
11:9:8:0:0,26.6,0.62,0.31,0,0,0
11:9:9:0:0,27.5,1.04,0.36,0,0,0
11:9:10:0:0,28.6,0.97,0.35,0,0,0
11:9:11:0:0,30.4,0.91,0.33,0,0,0
11:9:12:0:0,30.6,1.16,0.26,0,0,0
11:9:13:0:0,30.6,0.85,0.27,0,0,0
11:9:14:0:0,33.1,1.24,0.27,1,0,1
11:9:15:0:0,32.5,0.74,0.28,3,1,3
11:9:16:0:0,34.5,0.7,0.29,6,2,9
11:9:17:0:0,36.1,1.13,0.25,9,3,13
11:9:18:0:0,38.5,1.61,0.23,15,5,20
11:9:19:0:0,40.3,1.64,0.21,18,6,24
11:9:20:0:0,42.6,1.89,0.18,28,9,38
11:9:21:0:0,43.7,1.64,0.16,21,7,28
11:9:22:0:0,44.2,1.26,0.15,14,5,19
11:9:23:0:0,39.7,1.33,0.19,4,1,6
11:10:0:0:0,34.5,2.12,0.23,0,0,0
11:10:1:0:0,34.3,2.2,0.23,0,0,0
11:10:2:0:0,34.7,2.69,0.23,0,0,0
11:10:3:0:0,35.4,2.05,0.22,0,0,0
11:10:4:0:0,33.8,1.54,0.29,0,0,0
11:10:5:0:0,27.1,1.37,0.3,0,0,0
11:10:6:0:0,29.1,1.16,0.32,0,0,0
11:10:7:0:0,30.7,1.05,0.31,0,0,0
11:10:8:0:0,30.2,1.39,0.36,0,0,0
11:10:9:0:0,28.2,2.11,0.42,0,0,0
11:10:10:0:0,25.2,1.01,0.48,0,0,0
11:10:11:0:0,25.7,0.76,0.53,0,0,0
11:10:12:0:0,27.0,1.68,0.58,0,0,0
11:10:13:0:0,26.4,2.27,0.58,0,0,0
11:10:14:0:0,26.4,3.29,0.57,2,1,3
11:10:15:0:0,27.1,2.65,0.55,4,1,6
11:10:16:0:0,29.7,3.57,0.48,20,7,27
11:10:17:0:0,33.4,3.16,0.44,26,9,35
11:10:18:0:0,32.4,2.37,0.39,31,10,41
11:10:19:0:0,31.3,3.66,0.38,30,10,40
11:10:20:0:0,32.2,3.45,0.35,33,11,44
11:10:21:0:0,33.3,3.81,0.33,24,8,32
11:10:22:0:0,31.5,3.63,0.32,11,4,15
11:10:23:0:0,29.3,3.23,0.34,4,1,5
11:11:0:0:0,28.0,2.79,0.38,0,0,0
11:11:1:0:0,27.1,2.32,0.39,0,0,0
11:11:2:0:0,25.9,1.7,0.43,0,0,0
11:11:3:0:0,25.9,2.59,0.45,0,0,0
11:11:4:0:0,25.0,2.58,0.46,0,0,0
11:11:5:0:0,23.9,3.63,0.48,0,0,0
11:11:6:0:0,23.7,4.14,0.5,0,0,0
11:11:7:0:0,23.9,3.81,0.5,0,0,0
11:11:8:0:0,23.7,3.59,0.47,0,0,0
11:11:9:0:0,22.5,1.78,0.47,0,0,0
11:11:10:0:0,22.5,2.34,0.43,0,0,0
11:11:11:0:0,23.0,2.53,0.42,0,0,0
11:11:12:0:0,18.1,1.59,0.47,0,0,0
11:11:13:0:0,15.6,0.91,0.56,0,0,0
11:11:14:0:0,17.8,1.09,0.6,4,1,5
11:11:15:0:0,23.2,1.42,0.53,13,4,17
11:11:16:0:0,25.9,1.72,0.43,22,7,29
11:11:17:0:0,29.1,2.03,0.37,28,9,37
11:11:18:0:0,28.6,1.54,0.33,18,6,24
11:11:19:0:0,32.0,1.74,0.29,34,11,46
11:11:20:0:0,30.6,1.79,0.25,30,10,40
11:11:21:0:0,34.9,1.77,0.24,22,7,29
11:11:22:0:0,30.7,2.25,0.25,13,4,17
11:11:23:0:0,28.4,1.99,0.27,4,1,5
11:12:0:0:0,25.2,1.28,0.3,0,0,0
11:12:1:0:0,24.1,1.86,0.33,0,0,0
11:12:2:0:0,25.2,2.41,0.34,0,0,0
11:12:3:0:0,23.2,2.59,0.37,0,0,0
11:12:4:0:0,22.5,2.89,0.37,0,0,0
11:12:5:0:0,20.3,2.54,0.41,0,0,0
11:12:6:0:0,19.8,0.85,0.45,0,0,0
11:12:7:0:0,19.9,2.32,0.44,0,0,0
11:12:8:0:0,18.9,1.93,0.45,0,0,0
11:12:9:0:0,18.3,2.51,0.46,0,0,0
11:12:10:0:0,18.0,1.37,0.46,0,0,0
11:12:11:0:0,16.9,1.93,0.48,0,0,0
11:12:12:0:0,16.0,1.59,0.49,0,0,0
11:12:13:0:0,16.7,2.61,0.49,0,0,0
11:12:14:0:0,19.6,2.79,0.45,4,1,5
11:12:15:0:0,23.5,2.03,0.41,12,4,16
11:12:16:0:0,27.7,2.46,0.35,21,7,28
11:12:17:0:0,31.5,1.72,0.3,28,9,37
11:12:18:0:0,33.4,1.38,0.27,32,11,42
11:12:19:0:0,37.4,1.62,0.25,32,11,42
11:12:20:0:0,37.9,1.44,0.22,28,9,37
11:12:21:0:0,39.9,1.41,0.2,21,7,28
11:12:22:0:0,38.8,1.38,0.2,12,4,17
11:12:23:0:0,35.2,1.73,0.23,3,1,4
11:13:0:0:0,31.5,1.91,0.27,0,0,0
11:13:1:0:0,32.2,1.92,0.29,0,0,0
11:13:2:0:0,28.4,0.64,0.32,0,0,0
11:13:3:0:0,29.1,1.04,0.32,0,0,0
11:13:4:0:0,27.9,1.2,0.32,0,0,0
11:13:5:0:0,28.6,1.85,0.32,0,0,0
11:13:6:0:0,26.8,1.36,0.33,0,0,0
11:13:7:0:0,25.7,0.75,0.35,0,0,0
11:13:8:0:0,24.3,0.73,0.38,0,0,0
11:13:9:0:0,24.3,1.65,0.4,0,0,0
11:13:10:0:0,23.2,1.55,0.39,0,0,0
11:13:11:0:0,23.0,1.55,0.41,0,0,0
11:13:12:0:0,24.3,1.79,0.41,0,0,0
11:13:13:0:0,22.6,1.44,0.42,0,0,0
11:13:14:0:0,24.1,1.6,0.43,4,1,6
11:13:15:0:0,28.8,0.85,0.4,12,4,16
11:13:16:0:0,34.5,1.13,0.35,21,7,28
11:13:17:0:0,38.3,1.42,0.29,28,9,37
11:13:18:0:0,39.9,2.42,0.23,31,10,42
11:13:19:0:0,42.3,2.13,0.22,31,10,42
11:13:20:0:0,43.5,1.95,0.21,28,9,37
11:13:21:0:0,44.4,2.3,0.21,21,7,28
11:13:22:0:0,44.6,2.3,0.21,12,4,16
11:13:23:0:0,39.9,1.71,0.22,4,1,5
11:14:0:0:0,36.1,1.53,0.26,0,0,0
11:14:1:0:0,36.9,2.14,0.3,0,0,0
11:14:2:0:0,35.1,0.53,0.32,0,0,0
11:14:3:0:0,32.0,0.5,0.34,0,0,0
11:14:4:0:0,31.6,0.47,0.38,0,0,0
11:14:5:0:0,31.6,1.32,0.35,0,0,0
11:14:6:0:0,30.0,0.84,0.35,0,0,0
11:14:7:0:0,29.5,1.02,0.4,0,0,0
11:14:8:0:0,29.5,1.25,0.42,0,0,0
11:14:9:0:0,28.9,0.98,0.42,0,0,0
11:14:10:0:0,27.7,1.67,0.44,0,0,0
11:14:11:0:0,27.3,1.79,0.47,0,0,0
11:14:12:0:0,27.1,1.39,0.47,0,0,0
11:14:13:0:0,27.7,0.94,0.47,0,0,0
11:14:14:0:0,28.8,0.5,0.44,3,1,4
11:14:15:0:0,31.6,1.67,0.44,12,4,16
11:14:16:0:0,36.1,2.15,0.39,21,7,28
11:14:17:0:0,40.3,1.31,0.31,29,10,39
11:14:18:0:0,44.6,1.35,0.27,34,11,45
11:14:19:0:0,47.5,1.99,0.24,31,10,42
11:14:20:0:0,47.7,1.93,0.23,29,10,39
11:14:21:0:0,50.9,2.02,0.22,25,8,34
11:14:22:0:0,49.6,2.51,0.2,15,5,21
11:14:23:0:0,42.8,1.96,0.23,4,1,5
11:15:0:0:0,36.5,1.63,0.28,0,0,0
11:15:1:0:0,37.9,0.35,0.31,0,0,0
11:15:2:0:0,37.9,1.23,0.31,0,0,0
11:15:3:0:0,37.8,0.8,0.32,0,0,0
11:15:4:0:0,36.5,1.49,0.33,0,0,0
11:15:5:0:0,33.4,0.99,0.37,0,0,0
11:15:6:0:0,33.3,1.35,0.37,0,0,0
11:15:7:0:0,32.7,1.37,0.37,0,0,0
11:15:8:0:0,30.2,0.64,0.4,0,0,0
11:15:9:0:0,30.2,1.3,0.43,0,0,0
11:15:10:0:0,28.8,0.95,0.43,0,0,0
11:15:11:0:0,29.1,1.53,0.46,0,0,0
11:15:12:0:0,30.4,2.13,0.45,0,0,0
11:15:13:0:0,28.2,2.02,0.46,0,0,0
11:15:14:0:0,29.8,1.97,0.48,2,1,3
11:15:15:0:0,35.4,2.41,0.42,10,3,13
11:15:16:0:0,40.1,1.89,0.36,19,6,25
11:15:17:0:0,41.5,1.83,0.32,27,9,36
11:15:18:0:0,45.5,1.41,0.29,29,10,39
11:15:19:0:0,48.9,1.47,0.25,31,10,41
11:15:20:0:0,50.7,1.5,0.23,27,9,36
11:15:21:0:0,51.6,1.93,0.2,20,7,27
11:15:22:0:0,50.0,1.49,0.18,12,4,16
11:15:23:0:0,46.8,1.16,0.19,3,1,5
11:16:0:0:0,39.9,1.27,0.23,0,0,0
11:16:1:0:0,39.2,0.76,0.26,0,0,0
11:16:2:0:0,38.1,0.44,0.29,0,0,0
11:16:3:0:0,35.2,0.63,0.31,0,0,0
11:16:4:0:0,38.5,1.3,0.31,0,0,0
11:16:5:0:0,34.7,0.9,0.33,0,0,0
11:16:6:0:0,33.4,1.65,0.34,0,0,0
11:16:7:0:0,34.5,2.54,0.35,0,0,0
11:16:8:0:0,33.8,1.09,0.36,0,0,0
11:16:9:0:0,32.9,2.23,0.39,0,0,0
11:16:10:0:0,33.6,1.55,0.38,0,0,0
11:16:11:0:0,33.4,1.61,0.38,0,0,0
11:16:12:0:0,33.6,1.7,0.39,0,0,0
11:16:13:0:0,33.6,1.81,0.39,0,0,0
11:16:14:0:0,34.2,1.91,0.4,1,0,1
11:16:15:0:0,35.6,2.34,0.41,5,2,6
11:16:16:0:0,38.8,2.62,0.33,13,4,18
11:16:17:0:0,38.3,2.78,0.34,11,4,14
11:16:18:0:0,41.5,3.22,0.37,17,6,22
11:16:19:0:0,41.5,3.77,0.37,13,4,17
11:16:20:0:0,41.9,3.94,0.4,12,4,16
11:16:21:0:0,41.5,2.84,0.43,12,4,16
11:16:22:0:0,39.2,3.62,0.5,7,2,9
11:16:23:0:0,34.7,2.34,0.58,1,0,1
11:17:0:0:0,34.2,1.35,0.61,0,0,0
11:17:1:0:0,29.8,3.42,0.62,0,0,0
11:17:2:0:0,28.0,3.34,0.66,0,0,0
11:17:3:0:0,27.9,3.04,0.63,0,0,0
11:17:4:0:0,26.4,3.13,0.63,0,0,0
11:17:5:0:0,24.6,3.43,0.62,0,0,0
11:17:6:0:0,22.8,2.82,0.64,0,0,0
11:17:7:0:0,21.9,2.59,0.66,0,0,0
11:17:8:0:0,22.5,3.23,0.64,0,0,0
11:17:9:0:0,21.2,2.33,0.64,0,0,0
11:17:10:0:0,15.6,2.49,0.74,0,0,0
11:17:11:0:0,16.7,1.99,0.78,0,0,0
11:17:12:0:0,15.6,3.43,0.76,0,0,0
11:17:13:0:0,14.0,2.98,0.76,0,0,0
11:17:14:0:0,19.9,3.34,0.76,4,1,6
11:17:15:0:0,21.6,4.25,0.68,8,3,10
11:17:16:0:0,25.0,3.6,0.63,12,4,17
11:17:17:0:0,28.4,2.59,0.56,19,6,25
11:17:18:0:0,34.0,1.63,0.5,27,9,36
11:17:19:0:0,33.3,2.08,0.45,31,10,41
11:17:20:0:0,34.9,2.1,0.43,27,9,36
11:17:21:0:0,36.1,1.88,0.42,22,7,29
11:17:22:0:0,35.1,2.12,0.4,10,3,14
11:17:23:0:0,31.1,1.02,0.42,2,1,3
11:18:0:0:0,29.7,1.65,0.48,0,0,0
11:18:1:0:0,29.1,1.82,0.49,0,0,0
11:18:2:0:0,28.6,1.3,0.48,0,0,0
11:18:3:0:0,28.2,0.91,0.47,0,0,0
11:18:4:0:0,27.3,0.38,0.48,0,0,0
11:18:5:0:0,26.2,0.72,0.51,0,0,0
11:18:6:0:0,23.7,0.66,0.54,0,0,0
11:18:7:0:0,23.7,1.97,0.59,0,0,0
11:18:8:0:0,23.2,1.92,0.59,0,0,0
11:18:9:0:0,22.6,2.05,0.61,0,0,0
11:18:10:0:0,22.5,2.48,0.62,0,0,0
11:18:11:0:0,23.0,2.32,0.6,0,0,0
11:18:12:0:0,21.0,0.81,0.6,0,0,0
11:18:13:0:0,19.2,1.62,0.64,0,0,0
11:18:14:0:0,19.9,1.23,0.66,3,1,4
11:18:15:0:0,25.3,0.7,0.6,11,4,14
11:18:16:0:0,30.0,1.09,0.53,20,7,26
11:18:17:0:0,34.0,1.14,0.45,27,9,35
11:18:18:0:0,39.0,1.34,0.38,30,10,40
11:18:19:0:0,39.9,1.52,0.32,30,10,41
11:18:20:0:0,42.8,1.83,0.28,27,9,36
11:18:21:0:0,43.9,2.39,0.23,20,7,27
11:18:22:0:0,41.4,1.86,0.22,11,4,15
11:18:23:0:0,37.4,1.09,0.22,3,1,4
11:19:0:0:0,33.3,1.85,0.28,0,0,0
11:19:1:0:0,30.9,1.54,0.31,0,0,0
11:19:2:0:0,32.5,0.82,0.25,0,0,0
11:19:3:0:0,29.3,1.31,0.3,0,0,0
11:19:4:0:0,26.4,0.77,0.27,0,0,0
11:19:5:0:0,28.8,1.25,0.42,0,0,0
11:19:6:0:0,25.7,1.32,0.46,0,0,0
11:19:7:0:0,23.7,0.89,0.42,0,0,0
11:19:8:0:0,24.4,1.99,0.42,0,0,0
11:19:9:0:0,24.4,1.72,0.46,0,0,0
11:19:10:0:0,23.7,1.65,0.45,0,0,0
11:19:11:0:0,23.2,1.88,0.4,0,0,0
11:19:12:0:0,23.7,2.6,0.4,0,0,0
11:19:13:0:0,21.6,1.63,0.44,0,0,0
11:19:14:0:0,24.6,1.05,0.4,3,1,4
11:19:15:0:0,29.1,1.13,0.39,11,4,14
11:19:16:0:0,32.9,1.5,0.35,19,6,26
11:19:17:0:0,37.9,1.14,0.31,26,9,35
11:19:18:0:0,41.4,1.81,0.29,30,10,40
11:19:19:0:0,42.8,2.14,0.26,30,10,40
11:19:20:0:0,43.7,2.09,0.23,27,9,36
11:19:21:0:0,44.8,2.61,0.21,20,7,27
11:19:22:0:0,42.1,2.25,0.22,11,4,15
11:19:23:0:0,37.6,1.7,0.26,3,1,4
11:20:0:0:0,33.1,1.25,0.32,0,0,0
11:20:1:0:0,32.7,0.38,0.29,0,0,0
11:20:2:0:0,34.7,0.74,0.21,0,0,0
11:20:3:0:0,31.8,0.68,0.26,0,0,0
11:20:4:0:0,31.8,1.0,0.29,0,0,0
11:20:5:0:0,29.5,0.72,0.34,0,0,0
11:20:6:0:0,27.5,1.29,0.3,0,0,0
11:20:7:0:0,27.7,1.12,0.32,0,0,0
11:20:8:0:0,28.4,1.17,0.34,0,0,0
11:20:9:0:0,26.6,1.1,0.34,0,0,0
11:20:10:0:0,26.2,1.63,0.36,0,0,0
11:20:11:0:0,24.8,1.02,0.39,0,0,0
11:20:12:0:0,24.1,1.52,0.41,0,0,0
11:20:13:0:0,24.1,1.81,0.42,0,0,0
11:20:14:0:0,26.2,1.8,0.42,3,1,4
11:20:15:0:0,29.3,1.37,0.38,11,4,14
11:20:16:0:0,33.6,1.64,0.33,19,6,26
11:20:17:0:0,38.7,1.23,0.31,26,9,35
11:20:18:0:0,43.2,2.09,0.26,30,10,40
11:20:19:0:0,45.0,2.42,0.21,30,10,41
11:20:20:0:0,46.8,1.98,0.18,27,9,36
11:20:21:0:0,47.5,2.06,0.16,20,7,27
11:20:22:0:0,45.7,1.9,0.14,11,4,15
11:20:23:0:0,38.8,1.36,0.14,2,1,3
11:21:0:0:0,33.3,0.54,0.19,0,0,0
