, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
X2936279C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2936279C,100.0,0.0,0.0008117476114365293,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3179678,100.0,0.0,0.0011074059154845418,0.0,100.0,0.0,0.001390623305170258,0.0,100.0,0.0,0.00040478509958719126,0.0,100.0,0,0,0,0
X3179678B,100.0,0.0,0.0016816190628417258,0.0,100.0,0.0,0.0016778523490013,0.0,100.0,0,0,0,0,0,0,0,0
SX3179678B,100.0,0.0,0.0016911317053452865,0.0,100.0,0.0,0.0008394473078964918,0.0,100.0,0,0,0,0,0,0,0,0
L2804249,100.0,0.0,0.0011086720326382964,0.0,100.0,0.0,0.0013925113524412018,0.0,100.0,0.0,0.00027011696063757143,0.0,100.0,0,0,0,0
X2804249C,100.0,0.0,0.0008162932125258356,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2804249C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008158936074774812,0.0,100.0,0,0,0,0,0,0,0,0
N1139547,100.0,0.0,0.0009707606880711395,0.0,100.0,0.0,0.001254283727343044,0.0,100.0,0.0,0.0002702699050465683,0.0,100.0,0,0,0,0
L2688693,100.0,0.0,0.001110361617018613,0.0,100.0,0.0,0.0013950153312108776,0.0,100.0,0.0,0.0002704530087956262,0.0,100.0,0,0,0,0
X2688693C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2688693C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008255116108130166,0.0,100.0,0,0,0,0,0,0,0,0
L2688692,100.0,0.0,0.0009719414391357631,0.0,100.0,0.0,0.0013956422466541404,0.0,100.0,0.0,0.00040580243374132034,0.0,100.0,0,0,0,0
X2688692B,100.0,0.0,0.0016855731791676216,0.0,100.0,0.0,0.0016861558176551803,0.0,100.0,0,0,0,0,0,0,0,0
SX2688692B,100.0,0.0,0.0008450442380578889,0.0,100.0,0.0,0.001692247812753734,0.0,100.0,0,0,0,0,0,0,0,0
M1108286,100.0,0.0,0.0009719900246138208,0.0,100.0,0.0,0.0012561499005568305,0.0,100.0,0.0,0.00027054593464741856,0.0,100.0,0,0,0,0
L2933164,100.0,0.0,0.0009727450726947534,0.0,100.0,0.0,0.001396971923650655,0.0,100.0,0.0,0.0002707132889151917,0.0,100.0,0,0,0,0
L3029498,100.0,0.0,0.0009733889370135171,0.0,100.0,0.0,0.0013980363181798447,0.0,100.0,0.0,0.00040628385698463355,0.0,100.0,0,0,0,0
X3029498C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3029498C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1089143,100.0,0.0,0.0009742288630569487,0.0,100.0,0.0,0.0012594758061715088,0.0,99.99999999999999,0.0,0.0004065569504941746,0.0,100.0,0,0,0,0
M1089144,100.0,0.0,0.0009742532696595119,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P827522,100.0,0.0,0.000974255981592386,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1142111,100.0,0.0,0.0009742654734193791,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2991912,100.0,0.0,0.0009743142915163526,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2991912A,100.0,0.0,0.0008398773779068365,0.0,100.0,0.0,0.0008403996940985241,0.0,100.0,0,0,0,0,0,0,0,0
SX2991912A,100.0,0.0,0.0008416162398309822,0.0,100.0,0.0,0.0008434476767274018,0.0,100.0,0,0,0,0,0,0,0,0
L3104128,100.0,0.0,0.0009744390711049438,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104128A,100.0,0.0,0.000840887304287495,0.0,100.0,0.0,0.0008396164632036194,0.0,100.00000000000001,0,0,0,0,0,0,0,0
SX3104128A,100.0,0.0,0.0008446944740127842,0.0,100.0,0.0,0.0008406045628055806,0.0,100.0,0,0,0,0,0,0,0,0
L2673315,100.0,0.0,0.0009745462443035539,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2673315A,100.0,0.0,0.0008400678774765739,0.0,100.0,0.0,0.0008406116290252897,0.0,100.0,0,0,0,0,0,0,0,0
SX2673315A,100.0,0.0,0.0008412126922211168,0.0,100.0,0.0,0.0008426587569138253,0.0,100.0,0,0,0,0,0,0,0,0
M1089148,100.0,0.0,0.0009746452987373951,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2991906,100.0,0.0,0.0009747172275659635,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2991906A,100.0,0.0,0.000842623254720607,0.0,100.0,0.0,0.0008384338056550473,0.0,100.0,0,0,0,0,0,0,0,0
SX2991906A,100.0,0.0,0.000847436082113466,0.0,100.0,0.0,0.0008368901163317222,0.0,100.0,0,0,0,0,0,0,0,0
L2879054,100.0,0.0,0.0009747375867127805,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879054A,100.0,0.0,0.0016819867627722081,0.0,100.0,0.0,0.0008400467065889601,0.0,100.0,0,0,0,0,0,0,0,0
SX2879054A,100.0,0.0,0.0008467543904135243,0.0,100.0,0.0,0.0008423180593032134,0.0,100.0,0,0,0,0,0,0,0,0
L2766721,100.0,0.0,0.0009746602264791369,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766721A,100.0,0.0,0.0008426374552389087,0.0,100.0,0.0,0.0016768254340842764,0.0,100.0,0,0,0,0,0,0,0,0
SX2766721A,100.0,0.0,0.001709723195810613,0.0,100.0,0.0,0.000834529492252523,0.0,100.0,0,0,0,0,0,0,0,0
M1089145,100.0,0.0,0.0009742803895410856,0.0,100.0,0.0,0.0013995174463895782,0.0,100.0,0.0,0.00040657733710472676,0.0,100.0,0,0,0,0
L3047289,100.0,0.0,0.0009743088670417611,0.0,100.0,0.0,0.0013995644555465272,0.0,100.0,0.0,0.0002710600072579985,0.0,100.0,0,0,0,0
X3047289C,100.0,0.0,0.0008172805806000268,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3047289C,100.0,0.0,0.0008157937673395129,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
X3047289B,100.0,0.0,0.0016914463557748843,0.0,100.0,0.0,0.0008450085345662174,0.0,100.0,0,0,0,0,0,0,0,0
SX3047289B,100.0,0.0,0.0017147364449922218,0.0,100.0,0.0,0.0008514986376062456,0.0,100.0,0,0,0,0,0,0,0,0
X3047289A,100.0,0.0,0.0008390176781064837,0.0,100.0,0.0,0.0008414037980888052,0.0,100.0,0,0,0,0,0,0,0,0
SX3047289A,100.0,0.0,0.0008377945895265412,0.0,100.0,0.0,0.0008591803419578785,0.0,100.0,0,0,0,0,0,0,0,0
L3215385,100.0,0.0,0.0009742912379164776,0.0,100.0,0.0,0.0012595868555134288,0.0,100.0,0.0,0.0004065811942733694,0.0,100.0,0,0,0,0
X3215385C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3215385C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
X3215385B,100.0,0.0,0.0016864970612869236,0.0,100.0,0.0,0.0008477809334108557,0.0,100.0,0,0,0,0,0,0,0,0
SX3215385B,100.0,0.0,0.0008350382030017743,0.0,100.0,0.0,0.0008754267705548234,0.0,100.0,0,0,0,0,0,0,0,0
X3215385A,100.0,0.0,0.0016774161082348967,0.0,100.0,0.0,0.0008416729090780944,0.0,100.0,0,0,0,0,0,0,0,0
SX3215385A,100.0,0.0,0.0016723107153388936,0.0,100.0,0.0,0.0008566337719339148,0.0,100.0,0,0,0,0,0,0,0,0
M1089141,100.0,0.0,0.0009752074405500861,0.0,100.0,0.0,0.0014013924235043542,0.0,100.0,0.0,0.00027127913537272483,0.0,100.0,0,0,0,0
L3160107,100.0,0.0,0.0009759443655902785,0.0,100.0,0.0,0.0012626935779425042,0.0,100.0,0.0,0.000271473558468985,0.0,100.0,0,0,0,0
X3160107A,100.0,0.0,0.0008420698075910697,0.0,100.0,0.0,0.0016821423765387815,0.0,100.0,0,0,0,0,0,0,0,0
SX3160107A,100.0,0.0,0.0008479390840482003,0.0,100.0,0.0,0.0008432769743142591,0.0,100.0,0,0,0,0,0,0,0,0
L3104125,100.0,0.0,0.0009766278991983064,0.0,100.0,0.0,0.0014045792091427404,0.0,100.0,0.0,0.0002716608802834926,0.0,100.0,0,0,0,0
X3104125B,100.0,0.0,0.000846467690332302,0.0,100.0,0.0,0.0008504920096316306,0.0,100.0,0,0,0,0,0,0,0,0
SX3104125B,100.0,0.0,0.0008432698632256547,0.0,100.0,0.0,0.0017261170134683203,0.0,100.0,0,0,0,0,0,0,0,0
M1089131,100.0,0.0,0.0008373164009405879,0.0,100.0,0.0,0.0012646079785542934,0.0,100.0,0.0,0.0002717284237377476,0.0,100.0,0,0,0,0
L3029502,100.0,0.0,0.000977472061749828,0.0,100.0,0.0,0.0014064816299485482,0.0,100.0,0.0,0.0002718972445992582,0.0,100.0,0,0,0,0
X3029502A,100.0,0.0,0.000843568632747988,0.0,100.0,0.0,0.0008423038695479985,0.0,100.0,0,0,0,0,0,0,0,0
SX3029502A,100.0,0.0,0.0008565237128630802,0.0,100.0,0.0,0.0008457875550619144,0.0,100.0,0,0,0,0,0,0,0,0
D6138608-3_INT,100.0,0.0,0.00097795411998964,0.0,100.0,0.0,0.001266945394655539,0.0,100.0,0.0,0.00040806999217396343,0.0,100.0,0,0,0,0
Q14404,100.0,0.0,0.0009779554862563578,0.0,100.0,0.0,0.0012669507451802452,0.0,100.0,0.0,0.0002720477715822579,0.0,100.0,0,0,0,0
REGXFMR_190-7361,100.0,0.0,0.000977981446303488,0.0,100.0,0.0,0.0012670113876188424,0.0,99.99999999999999,0.0,0.00027205554285319696,0.0,100.0,0,0,0,0
190-7361,100.0,0.0,0.0008031225404425764,0.0,100.0,0.0,0.001340744971540862,0.0,100.0,0.0,0.00026541778749758884,0.0,100.0,0.0,0.060682597215156064,0.2840909090908929,100.0
M1089120,100.0,0.0,0.0009370565714399744,0.0,100.0,0.0,0.0013408941887035537,0.0,100.0,0.0,0.0002654389231610997,0.0,100.0,0,0,0,0
M1089119,100.0,0.0,0.0008038832922289966,0.0,100.0,0.0,0.0013423773771752124,0.0,100.0,0.0,0.00026565046508126997,0.0,100.0,0,0,0,0
M1089118,100.0,0.0,0.000938940687112891,0.0,100.0,0.0,0.0013441203471520685,0.0,100.0,0.0,0.00026595320286813324,0.0,100.0,0,0,0,0
L2973158,100.0,0.0,0.00039893670071031135,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2973158C,100.0,0.0,0.0008012627901497272,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2973158C,100.0,0.0,0.0007998336346078214,0.0,100.0,0.0,0.0008108853246012673,0.0,100.0,0,0,0,0,0,0,0,0
M1089115,100.0,0.0,0.0009411359780111506,0.0,100.0,0.0,0.001347708894883609,0.0,100.0,0.0,0.0002665650165340559,0.0,100.0,0,0,0,0
M1089112,100.0,0.0,0.0009423865265612849,0.0,100.0,0.0,0.0013497444258855915,0.0,100.0,0.0,0.0002669068828670678,0.0,100.0,0,0,0,0
L3195356,100.0,0.0,0.00094301876473458,0.0,100.0,0.0,0.0013505209634542856,0.0,100.0,0.0,0.0002669236251368259,0.0,100.0,0,0,0,0
M1069189,100.0,0.0,0.0009441851682081855,0.0,100.0,0.0,0.0013519487665544614,0.0,100.0,0.0,0.00026695426540107955,0.0,100.0,0,0,0,0
M1069184,100.0,0.0,0.0009446030777950596,0.0,100.0,0.0,0.0013524589055410757,0.0,100.0,0.0,0.00026696388645394627,0.0,100.0,0,0,0,0
M1069175,100.0,0.0,0.000945640529621088,0.0,100.0,0.0,0.0013537203619774375,0.0,100.0,0.0,0.00040048111130498563,0.0,100.0,0,0,0,0
N1139541,100.0,0.0,0.0009463641365807454,0.0,100.0,0.0,0.0013546042320594699,0.0,100.0,0.0,0.00026700202119898676,0.0,100.0,0,0,0,0
D6413567-3_INT,100.0,0.0,0.0009466124122484744,0.0,100.0,0.0,0.0013549089027048561,0.0,100.0,0.0,0.00026700701159781086,0.0,100.0,0,0,0,0
E182724,100.0,0.0,0.0009466200929541574,0.0,100.0,0.0,0.0013549199174508848,0.0,100.0,0.0,0.00040050998270791934,0.0,100.0,0,0,0,0
M1069169,100.0,0.0,0.000948167733577179,0.0,100.0,0.0,0.0013568116012745114,0.0,100.0,0.0,0.00040055597168530375,0.0,100.0,0,0,0,0
L2879064,100.0,0.0,0.0009481934206173683,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879064A,100.0,0.0,0.0008178019120247752,0.0,100.0,0.0,0.0008169333954241722,0.0,100.0,0,0,0,0,0,0,0,0
SX2879064A,100.0,0.0,0.0016461447290524376,0.0,100.0,0.0,0.0008190477750373512,0.0,100.0,0,0,0,0,0,0,0,0
P827508,100.0,0.0,0.0009482152556958473,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1139540,100.0,0.0,0.0009482525060919664,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2991907,100.0,0.0,0.0009486058881283188,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2991907A,100.0,0.0,0.0008183640901760007,0.0,100.0,0.0,0.0008171002745495937,0.0,100.0,0,0,0,0,0,0,0,0
SX2991907A,100.0,0.0,0.0008244226980096579,0.0,100.0,0.0,0.0008184511630230107,0.0,100.0,0,0,0,0,0,0,0,0
M1069192,100.0,0.0,0.0009488296186737592,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2991913,100.0,0.0,0.0009488463383980351,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2991913A,100.0,0.0,0.001634294025845992,0.0,100.0,0.0,0.0016374249854524026,0.0,100.0,0,0,0,0,0,0,0,0
SX2991913A,100.0,0.0,0.0008175077458781783,0.0,100.0,0.0,0.0008227947044972105,0.0,100.0,0,0,0,0,0,0,0,0
M1069191,100.0,0.0,0.0009490187146451071,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3195315,100.0,0.0,0.0009491821439938934,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3195315A,100.0,0.0,0.000818826457924418,0.0,100.0,0.0,0.0016352694924085384,0.0,100.0,0,0,0,0,0,0,0,0
SX3195315A,100.0,0.0,0.0008247422680451751,0.0,100.0,0.0,0.001638283406631057,0.0,100.0,0,0,0,0,0,0,0,0
M1069181,100.0,0.0,0.0009494460660464314,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2748146,100.0,0.0,0.0009494640953330986,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2748146A,100.0,0.0,0.0008169934640561886,0.0,100.0,0.0,0.0008199947520375023,0.0,100.0,0,0,0,0,0,0,0,0
SX2748146A,100.0,0.0,0.0008157338749845214,0.0,100.0,0.0,0.0016515003881104769,0.0,100.0,0,0,0,0,0,0,0,0
L2804253,100.0,0.0,0.0009494486416063174,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2804253A,100.0,0.0,0.0016378138460628004,0.0,100.0,0.0,0.0008179959100243557,0.0,100.0,0,0,0,0,0,0,0,0
SX2804253A,100.0,0.0,0.0008221250287783015,0.0,100.0,0.0,0.0008192088081370166,0.0,100.0,0,0,0,0,0,0,0,0
L2973151,100.0,0.0,0.000949654732680583,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2973151A,100.0,0.0,0.0008195579304562272,0.0,100.0,0.0,0.001635443327796272,0.0,100.0,0,0,0,0,0,0,0,0
SX2973151A,100.0,0.0,0.0008238385935349794,0.0,100.0,0.0,0.0008178955547415653,0.0,100.0,0,0,0,0,0,0,0,0
M1069187,100.0,0.0,0.0009498544687344336,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2785519,100.0,0.0,0.0010856702385207639,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2785519A,100.0,0.0,0.0008206946359321154,0.0,100.0,0.0,0.0008172271482897682,0.0,100.0,0,0,0,0,0,0,0,0
SX2785519A,100.0,0.0,0.0008310962991203378,0.0,100.0,0.0,0.000814458263090197,0.0,100.0,0,0,0,0,0,0,0,0
L3104122,100.0,0.0,0.0009500220540794485,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104122A,100.0,0.0,0.000820795679323799,0.0,100.0,0.0,0.0008172405057007134,0.0,100.0,0,0,0,0,0,0,0,0
SX3104122A,100.0,0.0,0.0008313865032754756,0.0,100.0,0.0,0.0016285849225569915,0.0,100.0,0,0,0,0,0,0,0,0
L2804283,100.0,0.0,0.0009501561649485893,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2804283A,100.0,0.0,0.0008204926237519103,0.0,100.0,0.0,0.0008177283506458213,0.0,100.0,0,0,0,0,0,0,0,0
SX2804283A,100.0,0.0,0.0008295175525953736,0.0,100.0,0.0,0.0008162598971551505,0.0,100.0,0,0,0,0,0,0,0,0
L2916627,100.0,0.0,0.0009502722530088803,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2916627A,100.0,0.0,0.00164019124630715,0.0,100.0,0.0,0.0008182837317050372,0.0,100.0,0,0,0,0,0,0,0,0
SX2916627A,100.0,0.0,0.0008272530236137513,0.0,100.0,0.0,0.0008186119615386248,0.0,100.0,0,0,0,0,0,0,0,0
L2673310,100.0,0.0,0.0010860814588236278,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2673310A,100.0,0.0,0.0016406352539665137,0.0,100.0,0.0,0.0008181632235670075,0.0,100.0,0,0,0,0,0,0,0,0
SX2673310A,100.0,0.0,0.0008281436332357019,0.0,100.0,0.0,0.0016356840839722088,0.0,100.0,0,0,0,0,0,0,0,0
L3104121,100.0,0.0,0.0009503561120077354,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104121A,100.0,0.0,0.0008202032463683654,0.0,100.0,0.0,0.0008183306055685555,0.0,100.0,0,0,0,0,0,0,0,0
SX3104121A,100.0,0.0,0.0008274652257778378,0.0,100.0,0.0,0.0008185516547060785,0.0,100.0,0,0,0,0,0,0,0,0
L3104113,100.0,0.0,0.0009503625633139545,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104113A,100.0,0.0,0.001638847234862828,0.0,100.0,0.0,0.0008190880273942147,0.0,100.0,0,0,0,0,0,0,0,0
SX3104113A,100.0,0.0,0.0008237028738915547,0.0,100.0,0.0,0.000822233185335286,0.0,100.0,0,0,0,0,0,0,0,0
L2748129,100.0,0.0,0.0009498828251646888,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2748129A,100.0,0.0,0.0016342539630736638,0.0,100.0,0.0,0.0008207283142867077,0.0,100.0,0,0,0,0,0,0,0,0
SX2748129A,100.0,0.0,0.0008123608831910868,0.0,100.0,0.0,0.0016743407283462115,0.0,100.0,0,0,0,0,0,0,0,0
L3235253,100.0,0.0,0.000948847624556027,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3235253A,100.0,0.0,0.0008188465726983068,0.0,100.0,0.0,0.001634093731624248,0.0,100.0,0,0,0,0,0,0,0,0
SX3235253A,100.0,0.0,0.0008259479817883129,0.0,100.0,0.0,0.0016347882949236143,0.0,100.0,0,0,0,0,0,0,0,0
L3010556,100.0,0.0,0.0009490586016531105,0.0,100.0,0.0,0.0013584206458252853,0.0,100.0,0.0,0.00026705264675246706,0.0,100.0,0,0,0,0
X3010556A,100.0,0.0,0.0016367817597118851,0.0,100.0,0.0,0.0008178286648986095,0.0,100.0,0,0,0,0,0,0,0,0
SX3010556A,100.0,0.0,0.0008212068455841859,0.0,100.0,0.0,0.0008194370467527962,0.0,100.0,0,0,0,0,0,0,0,0
L2766718,100.0,0.0,0.0009503328880305431,0.0,100.0,0.0,0.0013607608285994342,0.0,100.0,0.0,0.00040061053044500273,0.0,100.0,0,0,0,0
X2766718C,100.0,0.0,0.0008053864244102758,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2766718C,100.0,0.0,0.0008058926873336032,0.0,100.0,0.0,0.0008191886755396609,0.0,100.0,0,0,0,0,0,0,0,0
L3048206,100.0,0.0,0.0009514476275613848,0.0,100.0,0.0,0.0013627784326734824,0.0,100.0,0.0,0.0004006180200743659,0.0,100.0,0,0,0,0
X3048206A,100.0,0.0,0.0008216994387832068,0.0,100.0,0.0,0.0016375590544695855,0.0,100.0,0,0,0,0,0,0,0,0
SX3048206A,100.0,0.0,0.000831027232754576,0.0,100.0,0.0,0.001634107083044954,0.0,100.0,0,0,0,0,0,0,0,0
M1069156,100.0,0.0,0.0009521568392706066,0.0,100.0,0.0,0.0013641057400130994,0.0,100.0,0.0,0.00026708153332091257,0.0,100.0,0,0,0,0
L2710510,100.0,0.0,0.00040062604496286656,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2710510C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2710510C,100.0,0.0,0.0008030644941019443,0.0,100.0,0.0,0.0008129618639628434,0.0,100.0,0,0,0,0,0,0,0,0
L3197628,100.0,0.0,0.0002670900934885714,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3197628C,100.0,0.0,0.0008058082659735888,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3197628C,100.0,0.0,0.0,0.0,100.0,0.0,0.000813199860133507,0.0,100.0,0,0,0,0,0,0,0,0
M1069155,100.0,0.0,0.0009536550874858444,0.0,100.0,0.0,0.0013668671405189148,0.0,100.0,0.0,0.00040060518088986884,0.0,100.0,0,0,0,0
L3085395,100.0,0.0,0.0010898989527423524,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3085395A,100.0,0.0,0.0008238861059886426,0.0,100.0,0.0,0.0008204387706584634,0.0,100.0,0,0,0,0,0,0,0,0
SX3085395A,100.0,0.0,0.000830095959073242,0.0,100.0,0.0,0.0016375992794641363,0.0,100.0,0,0,0,0,0,0,0,0
L3254210,100.0,0.0,0.0002670765401239377,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3254210C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008042205494473195,0.0,100.0,0,0,0,0,0,0,0,0
SX3254210C,100.0,0.0,0.0008158736374833268,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1069154,100.0,0.0,0.0009548492702183735,0.0,100.0,0.0,0.0015060076012266101,0.0,100.0,0.0,0.0002670547862952365,0.0,100.0,0,0,0,0
L2804251,100.0,0.0,0.000954854480173251,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2804251A,100.0,0.0,0.0008235875473602165,0.0,100.0,0.0,0.0008227405487718745,0.0,100.0,0,0,0,0,0,0,0,0
SX2804251A,100.0,0.0,0.0008257024663772097,0.0,100.0,0.0,0.000823628247158297,0.0,100.0,0,0,0,0,0,0,0,0
L3104120,100.0,0.0,0.0013691146893733946,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104120B,100.0,0.0,0.0008274446853267371,0.0,100.0,0.0,0.0008259684480092301,0.0,100.0,0,0,0,0,0,0,0,0
SX3104120B,100.0,0.0,0.0016632154945234886,0.0,100.0,0.0,0.0016536715642867623,0.0,100.0,0,0,0,0,0,0,0,0
L3197630,100.0,0.0,0.001093646189052154,0.0,100.0,0.0,0.0015103064686381098,0.0,100.0,0.0,0.0002670291141780051,0.0,100.0,0,0,0,0
X3197630A,100.0,0.0,0.000825041664608002,0.0,100.0,0.0,0.0008249463784893374,0.0,100.0,0,0,0,0,0,0,0,0
SX3197630A,100.0,0.0,0.0016578386757146021,0.0,100.0,0.0,0.0008286445860545536,0.0,100.0,0,0,0,0,0,0,0,0
L3235256,100.0,0.0,0.0009583146804186051,0.0,100.0,0.0,0.0013756634136737407,0.0,100.0,0.0,0.00040051532973298755,0.0,100.0,0,0,0,0
X3235256A,100.0,0.0,0.000826986214143759,0.0,100.0,0.0,0.0008253889645534851,0.0,100.0,0,0,0,0,0,0,0,0
SX3235256A,100.0,0.0,0.0008310548579351403,0.0,100.0,0.0,0.0008258934102004235,0.0,100.0,0,0,0,0,0,0,0,0
M1069136,100.0,0.0,0.0009587084280018046,0.0,100.0,0.0,0.0013764416505787772,0.0,100.0,0.0,0.00040050677458083406,0.0,100.0,0,0,0,0
L2841638,100.0,0.0,0.0002670102198219917,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2841638C,100.0,0.0,0.0008046541194191716,0.0,100.0,0.0,0.0008075978808670168,0.0,100.0,0,0,0,0,0,0,0,0
SX2841638C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L2860492,100.0,0.0,0.00040052067687654404,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2860492C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2860492C,100.0,0.0,0.0008134578466182725,0.0,100.0,0.0,0.0008037357638341209,0.0,100.0,0,0,0,0,0,0,0,0
M1069135,100.0,0.0,0.0009595666048848652,0.0,100.0,0.0,0.0015159282717946672,0.0,100.0,0.0,0.00026698384347853993,0.0,100.0,0,0,0,0
P827533,100.0,0.0,0.0015160682561574021,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1139538,100.0,0.0,0.0013783502525751621,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3066818,100.0,0.0,0.0015166263611801846,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3066818B,100.0,0.0,0.001669825419760338,0.0,100.0,0.0,0.0008304682179852632,0.0,100.0,0,0,0,0,0,0,0,0
SX3066818B,100.0,0.0,0.0016957200027092,0.0,100.0,0.0,0.0016528925619913634,0.0,100.0,0,0,0,0,0,0,0,0
L3178981,100.0,0.0,0.0015173481169100458,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3178981B,100.0,0.0,0.0016686969145873727,0.0,100.0,0.0,0.001663450662037667,0.0,100.0,0,0,0,0,0,0,0,0
SX3178981B,100.0,0.0,0.001687322303853952,0.0,100.0,0.0,0.0016622064127884667,0.0,100.0,0,0,0,0,0,0,0,0
M1047368,100.0,0.0,0.0015198534308573436,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2785528,100.0,0.0,0.0015198660307259167,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2785528B,100.0,0.0,0.0016708158593683714,0.0,100.0,0.0,0.0008334097292291584,0.0,100.0,0,0,0,0,0,0,0,0
SX2785528B,100.0,0.0,0.0008402372830127337,0.0,100.0,0.0,0.0016675143197871834,0.0,100.0,0,0,0,0,0,0,0,0
L2841620,100.0,0.0,0.0015210744870256783,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2841620B,100.0,0.0,0.0016738782923173589,0.0,100.0,0.0,0.0016665694501115259,0.0,100.0,0,0,0,0,0,0,0,0
SX2841620B,100.0,0.0,0.0016874646687045662,0.0,100.0,0.0,0.000831753002632311,0.0,100.0,0,0,0,0,0,0,0,0
L2785520,100.0,0.0,0.0015233621433383038,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
